variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-.13827-.602746*ii, -.066970-1.40845*ii, .500671-.462365*ii, -.707227-1.25576*ii, .783002-1.06181*ii, .495013-.101033*ii, -.659115+.599912*ii, -.219617+.0731912*ii, .031466+1.16411*ii, -1.3085+.013406*ii
-1.39607-5.23476*ii, -.44565-.187538*ii, .00281993+.00291954*ii, -.0594301-.363897*ii, 2.43613-.185017*ii, -.813694+2.29313*ii, -1.82194+.819128*ii, .578652+.828663*ii, -.0447937+.0210331*ii, -1.51118+3.39616*ii
-.623042+1.68637*ii, -1.77061+7.07577*ii, -1.89781-1.76224*ii, .976498-1.21044*ii, -.00783479-.0188922*ii, .34831-2.13403*ii, 1.43284+2.40089*ii, .021231-.0763664*ii, -.615832-7.22904*ii, 1.17616+.195959*ii
-1.26778+.567243*ii, .065228+.059583*ii, -1.61997+1.56213*ii, -.123198-.243183*ii, -.214261-1.17228*ii, -.0301849+.123592*ii, .294132+.238418*ii, 2.21844-.936949*ii, -.681162-.245054*ii, .40737+.0814882*ii
-.230741+.0322554*ii, -.108217+2.83735*ii, .0535629+.0984233*ii, 2.1303+2.22116*ii, -1.34759+.670051*ii, -.166189+1.69658*ii, -.563192-.443798*ii, -.0986406-.030035*ii, -.292746-3.41278*ii, 1.08066+.06692*ii
.406433+1.22995*ii, .0331979+.0218319*ii, .13094+16.2523*ii, -1.78669-1.47988*ii, -.00101196+.000253717*ii, -4.44132+1.43576*ii, 1.09401-2.79901*ii, 5.7349-13.9525*ii, -2.61718+2.64052*ii, .0951464+.0778547*ii
.509684+1.23309*ii, -.0332755-.0234923*ii, 1.58473+15.2043*ii, -1.68467-1.26933*ii, -.00118787-.000002999*ii, -3.94116+1.72176*ii, .706551-2.72431*ii, 4.17483-13.6146*ii, -2.15031+2.65845*ii, .0887315-.094731*ii
-.0605444-.0746429*ii, -.00373513-.0301617*ii, -4.72571-4.53943*ii, .858212+3.43755*ii, -2.58713-.794338*ii, -.176825-.0233825*ii, .204629-.272184*ii, 2.21304+6.25894*ii, .615414-2.13546*ii, .0278872+.136244*ii
-.274505-.175993*ii, -.048328-.513355*ii, -.368247+.220885*ii, -1.55756-1.20808*ii, .610793-1.54754*ii, -.241765-.617166*ii, .214944+.605743*ii, .34992-.408121*ii, -.289531+.628646*ii, -.99122+.266589*ii
1.63458-1.35223*ii, -.41593-.739663*ii, -.374671+.0847806*ii, -.225816-.310802*ii, .114098+.19253*ii, -.841787-.054448*ii, -.789391-.202677*ii, .295493+.219052*ii, .0918116+.22736*ii, -2.20776+.142003*ii
-.413233+1.00441*ii, -.0619677-.054105*ii, -.870393+1.15977*ii, -.0283916-.138342*ii, -.569575-.883317*ii, .073382-.0968016*ii, .150685+.0286506*ii, 1.33604-.961527*ii, -.373476-.221572*ii, .047115-.515445*ii
-2.13874+.291197*ii, 1.64199+.686406*ii, -.0112646-.0123988*ii, -.0457644-.237803*ii, .426041-1.63339*ii, .696712+.937162*ii, .167126+.495274*ii, .136866+.0315733*ii, -1.6556-.400684*ii, 1.21173+.096234*ii
-1.18283-.392553*ii, -.0839749-.0940498*ii, -1.66657+.627003*ii, -.0880784-.404226*ii, .243811-1.02018*ii, .0083816+.187622*ii, -.054498+.512708*ii, 1.96906-.007056*ii, -.494488-.2638*ii, -.098722+.555343*ii
-.0375324+.00948171*ii, -.014619-.0146893*ii, -3.81722-3.99876*ii, 1.12203+2.65425*ii, -2.10758-.549719*ii, .194934+.0104474*ii, -.0672793-.0889818*ii, 1.78505+5.27861*ii, .448742-1.95101*ii, -.0584895-.105919*ii
-1.29468-.057212*ii, -.0954514-.0528762*ii, -2.39022+.590813*ii, -.211644-.444271*ii, .08239-1.20669*ii, -.0218668-.160734*ii, .248594+.587299*ii, 2.52246+.200483*ii, -.576742-.373755*ii, .0163737+.473573*ii
-.349906+.0085929*ii, .420619+.0708362*ii, .0232549-.0418123*ii, -3.0481+2.75235*ii, -1.51308-2.64986*ii, -1.97959+.748741*ii, 1.0429-.989254*ii, -.83038+.504946*ii, .499088+.310587*ii, .196195+.99382*ii
1.08237+.416213*ii, -.724292-.024866*ii, -.141425-.067441*ii, -.198681+.0313546*ii, -.675647-.312253*ii, -.259123-.455516*ii, -.228097-.0487564*ii, .0163395-.229833*ii, .430048-.487917*ii, -1.13504-.53621*ii
-4.03172+.930562*ii, -.129004-.320491*ii, .00307069-.00275355*ii, .0993362-.297808*ii, .324452-2.44275*ii, 1.98681+.985484*ii, -.123367+1.29312*ii, 1.06945-.396649*ii, .0833729+.0753876*ii, 2.03163+.468174*ii
1.19307+1.62771*ii, -.197556-.318348*ii, -.0248933+.00149686*ii, -.083813-.0802724*ii, -1.11042-.484846*ii, .160038-.765485*ii, .0306649-.232194*ii, -.0730659-.440591*ii, .0777894-.168215*ii, -.802131-1.48847*ii
-.227206+.117917*ii, .010853+.0516389*ii, -1.54545+.789138*ii, .276807-.0371273*ii, -.35434-.501834*ii, -.194601+.0620377*ii, -.0585143+.0410756*ii, 1.74344-.172938*ii, -.549901-.511883*ii, -.300429-.0952484*ii
-1.90994+.22296*ii, 1.97741+1.2978*ii, -.0319264+.00228799*ii, -.168116-.249284*ii, .49192-1.55812*ii, .384722+.876045*ii, .376671+.438633*ii, -.1099+.0166296*ii, -2.07324-.805943*ii, 1.21953+.128549*ii
1.9038-.607128*ii, -.484471-.521594*ii, .217173+.263698*ii, -.261962-.254453*ii, -.216889+.185594*ii, -.738102-.227032*ii, -.653211-.325385*ii, -.231254-.344486*ii, .205955+.109869*ii, -2.04817-.343389*ii
-.0281559-.0350013*ii, -.00600768-.0187647*ii, -3.78993-6.1817*ii, .541838+3.84904*ii, -2.72046-1.14238*ii, .170085+.0010694*ii, .119466-.127338*ii, .723262+7.29696*ii, 1.11783-2.21207*ii, .0402014+.098114*ii
-.0529775-.0553631*ii, -.00011868+.0313089*ii, -3.93866-2.12628*ii, .960967+1.9046*ii, -1.66774-.410692*ii, -.206677-.0383616*ii, .0545348-.154103*ii, 2.59108+3.63616*ii, -.038452-1.61453*ii, -.165565-.0022851*ii
-.269935-.660265*ii, -.318796-1.67188*ii, .300387-.277175*ii, -.46986-1.4293*ii, .858184-.953368*ii, .668129-.102782*ii, -.816886+.69605*ii, .207612-.0344487*ii, .175451+1.285*ii, -1.36185+.035907*ii
.241344-1.07225*ii, .569707-.838597*ii, .109207+.436385*ii, -.135604-.63722*ii, .577274-.418278*ii, -.184996+.537841*ii, -.715989-.008387*ii, .239658-.16077*ii, -.716258+.700708*ii, -1.19024+.119202*ii
1.21837-.019243*ii, -.674072-.807592*ii, -.255662-.254628*ii, -.356641-.082403*ii, -.503952-.349302*ii, -.281796-.428988*ii, -.436108-.0935349*ii, .152751+.157645*ii, .528832+.185163*ii, -1.57074-.433425*ii
-.373706+1.11648*ii, -.0649458-.0429379*ii, -.286717+1.76243*ii, -.157048-.0642168*ii, -.60726-.89835*ii, -.0471569+.108306*ii, .130387-.151343*ii, 1.04896-1.68504*ii, -.335472-.0398608*ii, .131789-.555473*ii
.829978+.874978*ii, -.0181573-.15778*ii, 1.15947-.282109*ii, -.264731+.0764059*ii, -.654871-.616785*ii, .186297-.0785198*ii, -.286575-.168219*ii, -1.16543-.465456*ii, .143968-.0657717*ii, -.700288-.96366*ii
-.579697-.045964*ii, -.237205+.446692*ii, .110719-.085427*ii, 1.26724-2.53759*ii, 1.33752+.042363*ii, 1.50862-.370894*ii, -.851254+1.41278*ii, .472585-.739935*ii, -.825931-.815216*ii, -.629686-.468871*ii
1.16308-.503559*ii, .58077+1.09319*ii, -.395883+.255219*ii, -.0086728-.163772*ii, -.0357569+.0626303*ii, -.876799-.000421*ii, -.092556-.186112*ii, -.0641336-.110012*ii, -1.08476-1.12009*ii, -1.04915-.148401*ii
.780949-1.18055*ii, -.132283-.4686*ii, .751181-.075577*ii, -.356139-.453902*ii, .453517-.268397*ii, -.334541+.344952*ii, -.813982+.065968*ii, -.624109-.14923*ii, -.0065573+.277691*ii, -1.55696+.234313*ii
-.976061-.235035*ii, .113182+.0025280*ii, 1.41877+3.45838*ii, 1.13837+.289093*ii, -.00732524+.00873381*ii, .062746+2.09408*ii, -1.04317-.549728*ii, .724273-3.23633*ii, -.536664+.133996*ii, .533214+.071613*ii
1.45419+1.00236*ii, .0381735+.100967*ii, 2.08284+.925994*ii, -.323658-.128552*ii, -.606719-.253239*ii, -.187819+.0415732*ii, -.341802-.511361*ii, -1.65368-1.89104*ii, -.0533318+.0402218*ii, -.906478-1.20978*ii
-1.10726+.045791*ii, -.107771-.0542257*ii, 3.58701+2.66685*ii, 1.41348+.453818*ii, -.00669054-.00231709*ii, .888258+2.58466*ii, -1.58586-.437767*ii, -1.19637-3.47578*ii, .121526+.22275*ii, .782742-.244358*ii
-.764438+.225911*ii, .136952-.296252*ii, 1.54045-1.72669*ii, 2.03778-.18215*ii, .0244903-.004344*ii, 2.12721+1.06553*ii, -1.51661+.599599*ii, -1.10007+.787458*ii, .047020-.583123*ii, .15577-.874479*ii
-1.69107+.486048*ii, 1.66129+2.1638*ii, -.594239-.031776*ii, -.316559-.488897*ii, .454929-1.49858*ii, .140438+.282473*ii, .772952+.672898*ii, .108853-.0679226*ii, -2.1265-1.62779*ii, 1.18992+.157192*ii
-.488767-1.01951*ii, .198688-.14464*ii, -.358707-1.41536*ii, -.444026-.60078*ii, .673393-1.01496*ii, .2472+.0760277*ii, -.395477+.746331*ii, -.112985+1.28803*ii, -.313956-.178258*ii, -.824541+.531795*ii
-.28229-.749036*ii, 3.92292+3.41415*ii, -.756941+1.17089*ii, .862329+1.06813*ii, .0231927+.0152662*ii, -1.44409+1.88709*ii, .556641-.947438*ii, -.0229017+.0658226*ii, -4.23821-2.48929*ii, 1.21801+.113051*ii
-.741864-.504134*ii, -.0780153+.0320979*ii, -.541094+3.63005*ii, .828061+.024605*ii, .0125045+.0105714*ii, -.543149+1.37842*ii, -.601904-.435707*ii, 2.28573-2.69393*ii, -.759751-.071487*ii, .0947813+.383869*ii
-1.32485+.697579*ii, .0840578+.0535741*ii, -2.12495+1.31633*ii, -.151163-.345948*ii, -.245299-1.26379*ii, .0227445-.134775*ii, .441595+.352882*ii, 2.53903-.595385*ii, -.753326-.326378*ii, .41307+.0328237*ii
.104221+1.94887*ii, -.0370884-.244386*ii, -.00821783+.00831001*ii, .0166686-.0681049*ii, -1.02437-.953005*ii, .660525-.496485*ii, .134464+.0253869*ii, .124961-.502116*ii, -.0266649-.180588*ii, -.002779-1.38382*ii
-.048086-.677249*ii, .0191403+.156433*ii, 1.16039-1.83171*ii, -1.05521-.574322*ii, .616431-1.23323*ii, .244142-.0662268*ii, -.338219+.742257*ii, -1.78426+.861614*ii, .111605-.185972*ii, -.958644+.329568*ii
-.400191+.057469*ii, .39986+.518507*ii, .0331425+.0699367*ii, 1.72228+2.46109*ii, -1.55345+.101551*ii, .102342+1.98988*ii, -.830679-.88593*ii, .281584+.509253*ii, -.095779-1.3023*ii, .806516-.242214*ii
-.0448809-.0247501*ii, .00860934+.0192807*ii, -4.85041-5.31194*ii, 1.36856+3.62825*ii, -2.74469-.590657*ii, .174247+.0146144*ii, .0283776-.196711*ii, 2.11399+6.98709*ii, .689896-2.46073*ii, .101666-.036726*ii
.248276+1.01596*ii, -.118497-.0408645*ii, -.063802+.621112*ii, -.0964224-.0080917*ii, -.692805-.693056*ii, .059345-.147174*ii, -.0157186-.0999699*ii, .321676-.816411*ii, -.116197-.236036*ii, -.312552-.759011*ii
-1.48137+.230625*ii, -5.81947-3.58908*ii, 2.41591-2.3965*ii, 2.43533-1.11974*ii, .00649022+.00202806*ii, 4.29367+.102062*ii, -3.34938+2.2204*ii, -.0758466-.0672583*ii, 5.63225+.857635*ii, -1.2766-.259793*ii
.399094+1.14077*ii, -.0344694-.0211101*ii, -.90899+15.2823*ii, -1.63578-1.60678*ii, -.00114453+.000477559*ii, -4.27058+.996463*ii, 1.18013-2.50731*ii, 6.26864-12.7857*ii, -2.62265+2.34939*ii, -.0760915+.102198*ii
-1.45295+.22884*ii, -5.69699-3.51464*ii, 2.15726-2.42805*ii, 2.42515-1.14444*ii, .00681137+.00281112*ii, 4.22389+.025459*ii, -3.26173+2.21778*ii, .0771587+.067599*ii, 5.47466+.786612*ii, -1.28087-.266367*ii
-.0197966+.348261*ii, -.504042-4.10314*ii, .654202+.264465*ii, -2.32462+1.17659*ii, -1.16126-2.37385*ii, -.261058+.39285*ii, -.363742-.832865*ii, .0608937+.0514719*ii, 1.74131+3.60073*ii, -1.19277-.197515*ii
-.30595-.741329*ii, 3.86542+3.32688*ii, -.704675+1.3086*ii, .865729+1.06369*ii, .0198061+.0160733*ii, -1.43596+1.92315*ii, .523674-.967225*ii, .0225584-.0674273*ii, -4.1834-2.40225*ii, 1.21726+.115622*ii
-.366574-.124493*ii, -.0420172+.0873408*ii, -1.35765+2.15057*ii, 1.46633-.75055*ii, .129353+.341694*ii, .175759+.501394*ii, -.630957+.092585*ii, 2.47046-1.41856*ii, -.978321-.569865*ii, -.255564-.236118*ii
-.390248-.252551*ii, .440287-.0320456*ii, .58788-.038305*ii, -.607818-1.91143*ii, 1.19627-1.01407*ii, .499635-.309935*ii, -.245534+.899438*ii, -.414132-.632796*ii, -.895271+.246978*ii, -.81594-.080433*ii
1.12634-.571663*ii, .702328+1.07321*ii, -.58999+.135692*ii, .0138147-.152391*ii, -.0160062+.0489736*ii, -.883831-.000255*ii, -.0715563-.179541*ii, .0456651+.109362*ii, -1.19346-1.12459*ii, -1.04443-.12362*ii
-.00838299-.0145752*ii, .00322136+.0128863*ii, -2.94338-5.06569*ii, .376304+3.00329*ii, -2.16627-1.07102*ii, .184429-.0052992*ii, .0406191-.0306613*ii, .459535+5.8542*ii, .861567-1.83732*ii, -.0906493+.0322418*ii
-.574929+.176761*ii, -.21482-.178413*ii, -.815952-.786915*ii, 1.8947-.594063*ii, -.0190233+.129999*ii, 1.43423+.256823*ii, -.984309+.676451*ii, 1.13432+.737772*ii, -.270372-.87495*ii, -.187155-.629452*ii
-.0659343-.0732018*ii, .00190726+.0284583*ii, -6.31016-3.91896*ii, 1.91533+3.4279*ii, -2.79041-.142096*ii, -.169107-.0391165*ii, .124643-.366222*ii, 3.96952+6.41021*ii, .183238-2.59279*ii, .124279-.0085560*ii
-1.41807+.589279*ii, 1.9562+3.37288*ii, -1.00565-.313384*ii, -.534994-.861115*ii, .649641-1.45177*ii, -.185223-.249095*ii, 1.2661+.905865*ii, -.0820986+.0741707*ii, -2.74045-2.58106*ii, 1.19759+.17474*ii
.0007357+.334499*ii, -.481082-3.8938*ii, .759071+.275396*ii, -2.30036+1.04692*ii, -1.06027-2.32303*ii, -.253782+.361626*ii, -.351887-.768696*ii, -.0623028-.051807*ii, 1.65216+3.4538*ii, -1.18815-.19373*ii
-.546255+.059746*ii, -.0612073-.37879*ii, -.152215+.0187258*ii, 2.80251-.008188*ii, -.291499+.712133*ii, 1.54705+1.17822*ii, -1.5304+.171911*ii, 1.11217+.116389*ii, -.295832-.760761*ii, .085725-.810827*ii
.421607+.538943*ii, -2.34576-2.06893*ii, .604251-.505103*ii, -.726006+.864566*ii, -1.25466-1.06884*ii, .33657-.158785*ii, -.772041-.02677*ii, -.0629947-.073969*ii, 2.68076+.97332*ii, -1.22361-.231835*ii
-.0147744+.360649*ii, -1.62067+6.38905*ii, -.904526-1.15602*ii, 3.40504+.570571*ii, -.632982+1.79126*ii, .430736+.107761*ii, -.256083+1.21959*ii, -.0349917+.0469525*ii, -.341669-7.2027*ii, 1.12457+.167561*ii
-1.68981+.475301*ii, 1.69033+2.28934*ii, -.477749-.276643*ii, -.305071-.527123*ii, .505365-1.50157*ii, .211208+.25743*ii, .766054+.745736*ii, -.107177+.0655357*ii, -2.13894-1.74425*ii, 1.19807+.150962*ii
-.0181749-.110999*ii, .018435+.0949071*ii, .036627-1.39783*ii, -1.13951+.722818*ii, -.482996-1.41186*ii, -.318162+.0418955*ii, .100943+.113348*ii, -.802107+1.13921*ii, .281724-.338224*ii, -.503484+.238992*ii
-.355752+.0988041*ii, -.407344-.377027*ii, .0474387+.0198176*ii, -.053145+3.90035*ii, -2.44729-.998139*ii, -.834007+1.96864*ii, -.366464-1.39281*ii, .067197+.744539*ii, 1.3206-.400054*ii, .654365+.375061*ii
-.0728475-.0661191*ii, -.00038185-.0292611*ii, -6.27637-2.27052*ii, 2.23207+2.48703*ii, -2.28701+.238067*ii, -.178001-.0546707*ii, .0018393-.328756*ii, 4.71381+4.86563*ii, -.304955-2.30021*ii, .0079255-.133315*ii
-1.43729+.642655*ii, 1.72216+3.30125*ii, -1.04919-.160527*ii, -.471426-.84836*ii, .588741-1.41063*ii, -.155281-.266729*ii, 1.22278+.916376*ii, .082534-.0797748*ii, -2.55857-2.57583*ii, 1.19069+.180689*ii
1.12647-.378584*ii, .0494973+.145968*ii, 1.62497+.014967*ii, -.432828-.261137*ii, .0863808-.270563*ii, -.326534+.260344*ii, -.58643-.130301*ii, -1.57582-.734659*ii, -.0914517-.0924178*ii, -1.2617-.290907*ii
-.0250592+.357452*ii, -1.66802+6.37954*ii, -.911406-1.05185*ii, 3.45299+.544188*ii, -.623453+1.82873*ii, .438382+.121735*ii, -.281051+1.22064*ii, .0351781-.0469716*ii, -.327102-7.20087*ii, 1.12454+.170609*ii
-.471552+.131367*ii, .071031+.0937164*ii, -1.7673+.855462*ii, .176215-.967075*ii, .207022-.616747*ii, .0535568-.345937*ii, .0439476+.479175*ii, 2.00569-.370296*ii, -.883508-.433738*ii, -.399953-.0948861*ii
.4952+1.11096*ii, .0358221+.0230009*ii, -.02570+13.6852*ii, -1.43544-1.43617*ii, -.00154858+.000346717*ii, -3.70465+1.07886*ii, .884709-2.30592*ii, 4.94443-11.7675*ii, -2.3171+2.14288*ii, -.10923-.0845246*ii
.37003+.539071*ii, -2.31822-2.28652*ii, .481091-.556613*ii, -.750785+.932292*ii, -1.30599-1.13586*ii, .359962-.141819*ii, -.780385-.059751*ii, .0633644+.0693531*ii, 2.71672+1.13709*ii, -1.22768-.237454*ii
.81465-.019325*ii, -.198123+.504637*ii, -.141761-.344378*ii, -.202052+.0402305*ii, -.358835-.357352*ii, -.367849-.196545*ii, -.163824+.0366785*ii, -.231268+.12165*ii, -.089736-.824344*ii, -.933712-.229755*ii
.542061-.486372*ii, 1.20994+.592974*ii, 1.22151+1.27477*ii, 1.62716+.246613*ii, 1.33309+.776806*ii, -.257389+.173068*ii, 1.00196-.657723*ii, .206289-.190692*ii, .066894-.922775*ii, 1.18952-.802906*ii
.220162-1.25397*ii, .283845-1.62512*ii, 1.77844-.078135*ii, .436481+.605771*ii, -1.95714-.016087*ii, -.0871085+.162899*ii, .855714-.413966*ii, .0792354+.188351*ii, -.237451-.904234*ii, .336813-1.54341*ii
-.683638-.614734*ii, -.97735+1.06802*ii, .14946+.137548*ii, -.234239+.341391*ii, -.941544-.21414*ii, .328468-.477756*ii, .369999-.0893933*ii, -.111631-.0961768*ii, -1.10214-.637871*ii, .794512+.988198*ii
-.235586-.613234*ii, -.122592+.0263089*ii, 2.89748-.349271*ii, -2.72591+3.14638*ii, -2.81438+2.77153*ii, .23975+.0048933*ii, 2.57165+.93038*ii, 4.22649+1.7125*ii, -5.00602+.514617*ii, .0102214+.187432*ii

component_2:
equations:
-6.28*sintheta*dtheta*r^2+dA
-S*dA+P
ap^2-.5*x0^2*w^4
74.9962*P-313.672*qc^2*x0^2*w^4
points:
-.825831-.796592*ii, -.861692+1.99107*ii, -.477381-.351904*ii, -.806793-.559629*ii, .663354-1.03757*ii, -.408978-.216355*ii, .220479+1.10484*ii, .0464993-.162641*ii, -.007264-1.92868*ii, -.258116+1.23458*ii
-1.36151-1.60362*ii, .790779+.336705*ii, -.0198072+.0216901*ii, -.0118179-.364277*ii, 1.04186-.883257*ii, .041658+1.20201*ii, -.568072+.514919*ii, .245394+.252707*ii, -1.0288-.268229*ii, -.078782+1.06632*ii
.414646+1.22953*ii, -.0329398-.0218266*ii, .39592+16.3388*ii, -1.8108-1.45093*ii, -.00101008+.000216726*ii, -4.42583+1.51522*ii, 1.03312-2.82805*ii, 5.56564-14.1258*ii, -2.51642+2.71472*ii, .0936386+.0795521*ii
1.32781-1.24095*ii, -.300345-.330248*ii, -.672131-.099257*ii, -.210935-.253158*ii, .103248+.0558081*ii, -.80564-.094683*ii, -.594237-.074387*ii, .417483+.430097*ii, -.0827416-.151727*ii, -1.89765+.227626*ii
.163832+.19035*ii, -4.56507+2.13691*ii, -.225203-1.05365*ii, .298629+2.57301*ii, -2.07664-.136434*ii, -.428844-.0063081*ii, -.440847+.478387*ii, -.00136629+.0553096*ii, 3.9041-3.57921*ii, -.175777+1.14672*ii
1.82614-.187037*ii, .0578453-.198999*ii, .943066-.607385*ii, -.287424-.173853*ii, -.271967-.0346422*ii, -.367039-.198014*ii, -.557395-.263721*ii, -1.30762+.081077*ii, -.0401608-.0753966*ii, -1.71584-.697614*ii
-.0104952-.0148877*ii, -.0039116-.0132146*ii, -2.972-5.09983*ii, .371886+3.03591*ii, -2.18904-1.08148*ii, .183767-.0048808*ii, .0412949-.0373992*ii, .474288+5.90279*ii, .882874-1.82793*ii, -.0913937+.0353293*ii
.501583+1.22999*ii, .0336019+.0235435*ii, 1.30328+15.0714*ii, -1.65382-1.29786*ii, -.00121264+.000041775*ii, -3.94605+1.63294*ii, .766816-2.68516*ii, 4.34034-13.3967*ii, -2.24908+2.57078*ii, .0870723-.0969825*ii
-.719446-.541066*ii, .0790941-.0339588*ii, -.683919+3.59351*ii, .835893+.035665*ii, .0130066+.00964816*ii, -.575095+1.38499*ii, -.582082-.477933*ii, 2.37434-2.55238*ii, -.890793-.010613*ii, .0765989+.36163*ii
