variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
.370799-.388837*ii, .142287+.0853836*ii, -1.00806-.58633*ii, 1.29279-1.11492*ii, 1.12912+.928422*ii, .327882+.227936*ii, .420233-.318007*ii, -.981841+1.15062*ii, -.347932-.42339*ii, -.111497-.644823*ii
-4.47615-.614331*ii, -.0967983-.0148588*ii, .450121-2.16428*ii, -4.06205-3.76565*ii, -1.07409+.228965*ii, -.239784-.553*ii, -1.29455+2.49384*ii, 3.80487+4.53285*ii, -3.01926+1.82938*ii, .0676443-.186161*ii
.920764-.509189*ii, .336029-.0440971*ii, -.576293+.968319*ii, .339842-1.11687*ii, 1.21-.089266*ii, .030906+.367446*ii, -.164902-.927966*ii, -.729498+.669915*ii, -.389348-.0419352*ii, -1.0985+.131219*ii
-1.26384-.623108*ii, .0800642-.155046*ii, 1.5322+.959457*ii, 2.35909-.930631*ii, .180868-.411164*ii, -.700883-.077826*ii, -1.62296+.763447*ii, -2.03552+1.70242*ii, 1.10999-.573163*ii, -.135049-.423442*ii
.472587+.302038*ii, -.226806-.160002*ii, -.841775+.928211*ii, .283457-1.46002*ii, 1.04503-.087242*ii, .0971047+.413278*ii, .109479-.527271*ii, -.246803+.880174*ii, -.140881+.0236573*ii, -1.53294-.630795*ii
.156691-1.36851*ii, -.222683+.244032*ii, .987278+.746014*ii, .0039627-.207766*ii, -.0703925-.148618*ii, .401513-.0373834*ii, -1.198-.249008*ii, -.930509+.688792*ii, .0244706+.321285*ii, -.477611+1.10538*ii
1.18978+.483918*ii, -.115447+.855986*ii, 1.40447+1.62576*ii, -1.34866-.675661*ii, -.210757-.429842*ii, -.352145+.330959*ii, -.518948-.161954*ii, .295104+.0050734*ii, .127532-.0231037*ii, -2.48286+1.80557*ii
.279533-1.45679*ii, .4681-.397369*ii, -.016154+.983738*ii, -.500047-.031431*ii, .720051-.367265*ii, .159133+.273858*ii, -1.00417-.803354*ii, -.551093+.322575*ii, -.453794+.988389*ii, -.193483+.872346*ii
1.27784+.024488*ii, -.878519+1.35113*ii, 1.20682+1.49188*ii, -1.33631-.415113*ii, -.500822-.097930*ii, .440966-.181918*ii, -.546424-.371375*ii, .167682-.0478648*ii, .222768+.0614603*ii, -2.5344+1.85461*ii
.675938-4.03352*ii, .0609656-.0542203*ii, 1.94819+.983294*ii, 5.47932-3.68762*ii, 1.02814-.844453*ii, .591459-.111352*ii, -2.36542-1.08431*ii, -5.52776+4.02176*ii, -.170467-3.22767*ii, .081898-.170268*ii
-.813141+.107414*ii, .0067038-.213886*ii, 1.36846-.48154*ii, 2.00988-.137805*ii, -.189017+.491879*ii, -.435321+.479728*ii, -.59307+1.23283*ii, -1.56767+1.05541*ii, 1.08845-.555862*ii, .428422-.253124*ii
-.0314588+.283013*ii, .370129+.0895576*ii, -.429286+.985029*ii, -.377738+.762373*ii, .741802+.219819*ii, -.400814+.0481379*ii, -.273552-.195481*ii, .038308-.525071*ii, .536768+1.10778*ii, -.598125+.282386*ii
.894668-3.79166*ii, -.0563394+.0567171*ii, 1.99253+1.05983*ii, 5.81753-3.2053*ii, .986285-.701399*ii, .611411-.115768*ii, -2.23026-1.0789*ii, -5.77938+3.59746*ii, .272144-3.30961*ii, .0632705-.173327*ii
4.35725e-13-6.36483e-13*ii, 4.93698+3.79128*ii, .0000108025+.0000489113*ii, -.0204827+.00028115*ii, 2.49675+2.28482*ii, -3.81392-2.16686*ii, -.0434813-.0236177*ii, .00488074+.0113508*ii, -.818045-.785011*ii, .153058+2.78227*ii
1.44696+1.22475*ii, -.644475+.545615*ii, -.701538+1.5475*ii, -.597302-1.30808*ii, .78768-.071592*ii, .153749+.383082*ii, .572827-.74018*ii, .38416+.0966339*ii, .1078-.0923595*ii, -2.90041-.008542*ii
-1.1008-1.1471*ii, .283766-.176636*ii, .256531-.228479*ii, -.00533195-.00561487*ii, .204285+.32509*ii, .025281-.0933222*ii, -.989158+.362473*ii, -.394949+.985521*ii, -.187391+.903397*ii, .657949+.281863*ii
-2.14051-2.70096*ii, .0984824-.128903*ii, 1.72668-.903345*ii, 1.92324-.593074*ii, -.414983+.317104*ii, .22763-.512908*ii, -2.16121+1.02154*ii, -2.11696+2.52552*ii, .025764-.0585687*ii, 1.88012+.224785*ii
1.94128-.20764*ii, .095156+.711373*ii, -.058914+1.32573*ii, -.699971-.255224*ii, .711825+.061412*ii, .221274+.275985*ii, .027609-1.16011*ii, -.310136-.416088*ii, -.173939+.0752639*ii, -1.84551+1.39627*ii
1.52886-.407632*ii, 1.34221+.922982*ii, -.954323-.107379*ii, -.829341-.189882*ii, 1.37722+1.05597*ii, -.274739+.0761991*ii, .60482-.99756*ii, .100858-.20588*ii, -1.03589+.19078*ii, -.565344+1.36655*ii
.933675+1.15061*ii, -.316251+1.26286*ii, .169689+.0192454*ii, .000550231+.00193174*ii, .102091+1.11421*ii, -.0404562+.00609473*ii, .664731+.253389*ii, -.0141664-.223556*ii, .614505-.344385*ii, -1.48441+.640419*ii
.967408-.298353*ii, -.738048+1.04698*ii, 1.06278+1.24208*ii, -.806364-.251324*ii, -.352956-.0334392*ii, .456095-.155042*ii, -.658627-.327157*ii, -.214653+.0866113*ii, .277759+.117288*ii, -1.90882+1.53779*ii
.32226-2.38534*ii, .031865-.0503862*ii, 3.41391-1.90295*ii, 4.96475-5.86137*ii, -.262714+.0105572*ii, .173465+1.07711*ii, -1.15977+1.05648*ii, -4.32337+5.83754*ii, -1.18153-4.81411*ii, .0510621-.120005*ii
1.66673-.355697*ii, -.652873+1.53935*ii, 1.47199+1.4268*ii, -1.70347-.558562*ii, -.553187-.111328*ii, .470637-.158987*ii, -.618102-.564572*ii, .189104-.0058725*ii, -.173034-.0655091*ii, -2.57698+2.47786*ii
-.898601-.729382*ii, .0358403-.143103*ii, -.454812-1.40941*ii, 1.4028-.521731*ii, .500822+1.17051*ii, .349769+.0637149*ii, -.053311+.555374*ii, -.970848+1.45677*ii, -.125731+.0086936*ii, 1.041-.756109*ii
.436649-2.55432*ii, .0980003-.154388*ii, 1.22847+1.0862*ii, 1.45226-.181839*ii, .332141-.486021*ii, .490433+.0301341*ii, -1.7812-.784391*ii, -2.47036+.924731*ii, .171513-.130629*ii, .193008+1.07809*ii
1.65647-.775561*ii, -.426514+1.40219*ii, 1.49498+1.27047*ii, -1.30977-.325009*ii, -.436519-.0517327*ii, .478392-.14253*ii, -.747366-.649962*ii, -.234321-.0146916*ii, -.171587-.0919497*ii, -2.06965+2.52265*ii
.497315+.473443*ii, -.263937-.12838*ii, -.920042+.919139*ii, .651305-1.27825*ii, 1.10657+.029889*ii, .0677184+.392552*ii, .218843-.492459*ii, -.445931+.740939*ii, .123469-.0759223*ii, -1.48345-.814292*ii
-4.73133-.484289*ii, -.0869354-.0189887*ii, .341733-2.25388*ii, -5.03662-4.11157*ii, -1.18912+.141547*ii, -.272892-.552066*ii, -1.27248+2.60966*ii, 4.62597+4.7364*ii, -3.49676+2.18252*ii, -.161838-.0658666*ii
1.63947+.431569*ii, -.168723+.749454*ii, -.231405+1.13838*ii, -.203138-.396284*ii, .694549+.273931*ii, .143301+.247433*ii, .316463-.798783*ii, -.30452-.285153*ii, .201269-.143064*ii, -1.95882+.750095*ii
.450872-3.84133*ii, .0740006-.0573774*ii, 1.84888+.950814*ii, 4.07058-3.59548*ii, .804644-.925083*ii, .5739-.099572*ii, -2.34484-.975028*ii, -4.44606+3.8543*ii, -.599116-2.54227*ii, -.121763+.189405*ii
.226508-.008991*ii, -.0918764-.314361*ii, 1.12073+.475526*ii, .423474+.469447*ii, -.152681-.022628*ii, -.105192+.724352*ii, -.582975+.360478*ii, -.873992-.006508*ii, .792908+.246393*ii, -.353202+.658087*ii
-.344754-1.37444*ii, .134151-.0955169*ii, -.760238+1.11093*ii, 2.09442-.981947*ii, 1.4459-.057498*ii, .122678-.417184*ii, -.948577-.793767*ii, -1.92231+1.32549*ii, .262242-.0682242*ii, -.167902-.91175*ii
1.19148-.144728*ii, .331466+.736892*ii, 1.59982+1.18924*ii, -.858371-.019129*ii, -.157143-.187826*ii, -.388821+.358994*ii, -.685397-.175868*ii, -.30719-.187617*ii, .167065-.0167243*ii, -1.52415+2.11726*ii
.705001-3.84414*ii, .0628442-.0624567*ii, 1.89704+1.03356*ii, 5.0056-2.88274*ii, .900946-.757182*ii, .593681-.096559*ii, -2.30147-1.06103*ii, -5.22175+3.36542*ii, .045238-2.73965*ii, .198113+.080508*ii
.295118-.0836849*ii, .206809-.0406215*ii, -.685957-.729086*ii, 1.2194+.907969*ii, .739076+1.23698*ii, .232677+.337179*ii, .429602+.0109524*ii, -1.05254-.220707*ii, .559878+.273205*ii, .655714-.220186*ii
-1.17547-.639713*ii, .292785-.0642935*ii, 1.34734+.4514*ii, -.617744-.920299*ii, -.234935-.368005*ii, -.525406+.091884*ii, -1.38844+.74848*ii, .044969+1.44792*ii, -.244138+.555996*ii, -.378733+.744773*ii
-1.6267+2.08699*ii, -1.19397+.073229*ii, 1.23716-.373907*ii, 1.15359+1.59092*ii, -1.09675+.92313*ii, -.338604+.232902*ii, -.098594+2.23591*ii, -.279263-.330138*ii, 2.57507+.51953*ii, -.104163-.795694*ii
-1.26314-.550623*ii, .219771-.424657*ii, 1.2295-.199968*ii, .284274+.52571*ii, -.338472+.159229*ii, -.335932+.302316*ii, -1.12857+1.01408*ii, -.592124+.665367*ii, .532826+.767451*ii, .728723+.439023*ii
-1.02824-.139054*ii, .253022-.85627*ii, -.94381+.732099*ii, .320769+.603646*ii, .976226-.001259*ii, -.233858+.196618*ii, -.566999-.031607*ii, -.282046+.0748714*ii, .541359+1.49166*ii, .278681-.847387*ii
-1.35347+1.14221*ii, -.518617-.055228*ii, 1.33818-.283032*ii, .97696+2.14872*ii, -.854591+.816857*ii, -.420032+.23668*ii, -.473994+1.77859*ii, -.62045-.651142*ii, 2.24793+.81366*ii, .551418-.066825*ii
1.43684+.943041*ii, -.508723+.483116*ii, -.668586+1.53272*ii, -.870591-1.2622*ii, .78724-.140209*ii, .174024+.390276*ii, .441899-.828326*ii, .466089+.103847*ii, -.10668+.0739052*ii, -2.75681+.212313*ii
1.13156+.633731*ii, -.0217089-.0580743*ii, .911792+2.40547*ii, 4.32553+3.81143*ii, .762978+.20616*ii, -.625253+.246146*ii, -.654834-.34515*ii, -3.95926-2.71024*ii, 4.22418-.176301*ii, .0845382-.116585*ii
1.25936-.209432*ii, .619183+1.69184*ii, .162209-.964586*ii, -.535-.160893*ii, .313727+1.6396*ii, .0365627-.230532*ii, .597933-.11092*ii, -.0383494+.144665*ii, -.62783-.440035*ii, -.546239+1.7392*ii
-2.63869-1.204*ii, -.052168-.997763*ii, .128407+1.59717*ii, -1.4022+1.59578*ii, -.017092-.864337*ii, -.180971-.459833*ii, -2.27765+.370746*ii, .525477-.014950*ii, .630413+3.17228*ii, .659252+.047526*ii
-.11536+.0902079*ii, -.288589-.0567619*ii, -.192001-.77308*ii, .861377+1.2496*ii, .121199+1.16619*ii, .402754+.310732*ii, .209761+.453397*ii, -.773291-.303968*ii, .869581+.560661*ii, .622727-.119268*ii
-.916497+.315653*ii, -.0614302-.0720885*ii, -1.90376+.413355*ii, 1.5484-1.89925*ii, 1.69241+.448424*ii, -.151976-.302167*ii, .163853-.181368*ii, -.512102+1.73063*ii, -.00067457-.0254995*ii, -.763419-2.16059*ii
-.820518-.805405*ii, .262474-.21229*ii, .09132-.687364*ii, -.019291+.0969331*ii, .184385+.625302*ii, .106866+.152953*ii, -.529153+.452749*ii, -.273903+.809642*ii, -.220924+.785755*ii, .728726+.232076*ii
.725179-2.38392*ii, -.0259971+.0496623*ii, 3.78178-1.68443*ii, 5.98343-5.63722*ii, -.247141+.0212809*ii, .141148+1.12016*ii, -1.19743+.984533*ii, -5.20368+5.64799*ii, -.617007-5.36826*ii, .0356024-.115772*ii
-2.85744e-9-1.13116e-8*ii, 3.39168-4.75943*ii, .00239306-.000744804*ii, -.816756+.090997*ii, 1.79202-1.72117*ii, -2.10872+4.07028*ii, -.315619+.0835417*ii, .024768-.0230057*ii, -1.25676+1.77752*ii, 1.9485+.003624*ii
-2.04107-1.52613*ii, -.051493-1.91927*ii, .081034+1.38057*ii, -1.38567+1.43521*ii, .055355-1.20277*ii, .168142+.403121*ii, -2.12553+.065968*ii, .262594+.0029700*ii, .254991+3.14923*ii, .92669+.025013*ii
1.143+.815457*ii, -.152681+1.31741*ii, -.495249+1.3705*ii, -.326234-1.0707*ii, .867932+.362315*ii, -.178865-.313129*ii, .318655-.644811*ii, .137523+.173127*ii, .126058-.262489*ii, -2.50296+.419781*ii
-.520011+.334993*ii, .275219-.22269*ii, -1.0287+.892339*ii, -.609829+.521511*ii, .929443+.171806*ii, -.313852+.0276494*ii, -.215187-.174384*ii, .438187-.268647*ii, .31207+1.4995*ii, -.488066-.297792*ii
-1.83412-1.97489*ii, -.109758+.133311*ii, 1.51853-.806571*ii, 1.53903-.780664*ii, -.431933+.425412*ii, .199141-.473238*ii, -1.71784+1.04406*ii, -1.62383+2.32861*ii, .0674124-.1519*ii, 1.2011+.163826*ii
1.51933+.141932*ii, .665467+1.24383*ii, .096806-1.01493*ii, -.696841+.090719*ii, .323921+1.53679*ii, .0022226+.264343*ii, .852599-.097496*ii, .0955461-.205971*ii, -.566683-.297165*ii, -.518904+1.68775*ii
-.213243-.589595*ii, .0862692+.21609*ii, .11677-1.15552*ii, .897309+.655396*ii, .130568+1.27039*ii, .32826+.107426*ii, -.0389543+.462205*ii, -.945921+.35985*ii, .295762+.207631*ii, .914548+.272352*ii
-.691209+.198226*ii, .0826288+.080237*ii, -1.64593+.310928*ii, 1.29441-1.45705*ii, 1.53902+.565453*ii, -.16261-.294208*ii, .147588-.192105*ii, -.495845+1.39186*ii, .00440367+.0525514*ii, -.616214-1.64589*ii
.031917-2.29766*ii, .0381015-.0490753*ii, 3.05088-2.04961*ii, 3.86009-6.14986*ii, -.292728-.0009424*ii, .217084+1.01366*ii, -1.07+1.09236*ii, -3.3759+5.99657*ii, -1.75062-4.31003*ii, -.119061-.0686443*ii
-1.71538+.676111*ii, -.0650386-.0284583*ii, -2.47932-.648265*ii, -4.25076+.938736*ii, .413507+1.02935*ii, .332908-.364709*ii, .474976+.319917*ii, 3.66079-.42689*ii, -1.17794+3.62247*ii, -.109033-.120286*ii
-.845218-.121338*ii, -.137084+.117527*ii, -.871074-.888174*ii, -.107455-.784332*ii, .490832+.965517*ii, .297781-.0698738*ii, .143105+.407384*ii, .305882+1.22049*ii, -.47576+.575797*ii, .050079-.582562*ii
1.23381-.135271*ii, .726021+1.09774*ii, .214609-.971059*ii, -.452931-.202429*ii, .359224+1.36846*ii, -.0539616+.230724*ii, .5873-.049874*ii, -.104037+.172786*ii, -.643154-.366955*ii, -.367599+1.54223*ii
1.16659+.199195*ii, .114128+.821579*ii, 1.483+1.45428*ii, -1.51254-.688317*ii, -.200485-.41411*ii, -.39063+.352575*ii, -.608687-.182295*ii, .319004+.0929495*ii, -.124802+.0296216*ii, -2.23749+2.03441*ii
1.21942+.607014*ii, .0230524+.0618948*ii, .963228+2.41069*ii, 3.91506+3.64604*ii, .711287+.179564*ii, -.629624+.225599*ii, -.651003-.384966*ii, -3.69583-2.6583*ii, 3.98667-.141742*ii, -.0895191+.124102*ii
.852716+2.65215*ii, -.0135535-.0832178*ii, -1.88518+.832453*ii, -.607841+5.78658*ii, .733079+1.56195*ii, -.23556+.452853*ii, 1.42388-.129809*ii, .567493-4.8705*ii, 2.99748+2.92059*ii, .160306+.0528517*ii
-.675226+.09981*ii, .28168-.406065*ii, -1.2814-.127274*ii, .0557518+.288582*ii, .982917+.656682*ii, -.0594637+.164956*ii, .0995511+.0360248*ii, .0954893+.206645*ii, .079225+1.16585*ii, .255838-.729828*ii
.144522-.657219*ii, .229657+.217841*ii, -1.09615+.549091*ii, -.523996+1.59764*ii, .852964+.688285*ii, .331367-.299072*ii, -.236997-.707555*ii, -.127183-.934938*ii, .297592+1.63639*ii, .161201+.493115*ii
-.425178+.253871*ii, .292583-.473292*ii, -1.28065-.048046*ii, .345966+.788705*ii, 1.02042+.719929*ii, -.0732019+.283429*ii, .214874-.0232493*ii, -.164914-.237179*ii, .4275+1.15928*ii, .349624-.717377*ii
-1.80492e-9-8.059e-9*ii, 3.51161-4.76889*ii, .00206008-.000583145*ii, -.736415+.023759*ii, 1.86771-1.7268*ii, -2.20447+4.08454*ii, -.314606+.0801987*ii, -.0241232+.0229056*ii, -1.28408+1.71372*ii, 1.97764-.008245*ii
-.42731-.6399*ii, .0148982+.151839*ii, -.151228-1.32165*ii, 1.49952-.132258*ii, .364961+1.29491*ii, .361845+.054812*ii, .0293295+.486266*ii, -1.19154+1.04025*ii, .135983-.193613*ii, .895402-.331982*ii
.00538722+.0395508*ii, .535281-3.12659*ii, .162783-1.82127*ii, -.421463+.688571*ii, .00635865+.00442476*ii, .222471+3.00432*ii, .403568+.811504*ii, -.0389799+.0961681*ii, -.50548+1.2731*ii, 1.79988-.188228*ii
-.484209-1.45046*ii, 1.33848-.622379*ii, -1.0573+.176924*ii, -.538535+.560993*ii, 1.3511+.241661*ii, -.266231+.11524*ii, -.676935-.647508*ii, -.165265+.155186*ii, -.738563+1.63197*ii, 1.0121+.375518*ii
-.35599-.602678*ii, .0624786-.216962*ii, -1.46623+.209348*ii, -1.74394-.298972*ii, .84032+.278938*ii, .463514-.0020609*ii, -.146754-.554367*ii, 1.07882+.425426*ii, -.997806+1.74305*ii, -.395866+.0476394*ii
-.916863+.32567*ii, -.0617577-.0749781*ii, -1.89788+.422823*ii, 1.47106-1.8432*ii, 1.67221+.443705*ii, -.150922-.298081*ii, .160354-.178989*ii, -.463538+1.68219*ii, -.00005860+.0269869*ii, -.76429-2.12279*ii
-1.24505-.204214*ii, .0328244+.174754*ii, 1.81371+1.66511*ii, 3.15814+1.28405*ii, .0609207-.182256*ii, -.966443-.461893*ii, -1.8147+.834834*ii, -2.74702+.082208*ii, 2.73177-.16301*ii, .200417-.227421*ii
.356637+1.54817*ii, -.511978+1.07935*ii, .660649-.593866*ii, .378233-.355321*ii, -.316178+1.22759*ii, -.16359+.215918*ii, .704731+1.01518*ii, -.0125708+.321501*ii, .775067-.669393*ii, -1.25677+.264928*ii
1.29369+1.37634*ii, .286736+1.56861*ii, -.804369-.572093*ii, .522509-.924828*ii, .946006+1.68643*ii, -.291542-.0602011*ii, 1.43709-.018464*ii, -.0450982+.255999*ii, .009792-1.01139*ii, -1.48642+.141998*ii
-.198832+.0524435*ii, .139697-.120128*ii, .832642-.806738*ii, -.151947-1.65004*ii, -.0913773+.34972*ii, -.166264+.775879*ii, -.106621+.798674*ii, .014853+1.68445*ii, -.65577-.381312*ii, -.477522+.339795*ii
.00477261+.0305706*ii, .478574-2.9593*ii, .093664-1.61138*ii, -.568201+.894501*ii, .0101307+.00822802*ii, .246314+2.81951*ii, .34274+.718182*ii, .0402972-.0946689*ii, -.409402+1.42875*ii, 1.68594-.100209*ii
-.152277-.697794*ii, .884933+.867067*ii, .483503-1.04083*ii, -.390735+1.0355*ii, .074729+1.37718*ii, -.238276-.233593*ii, -.227079+.451123*ii, -.192488-.047792*ii, -.142754+.583076*ii, .845693+1.48442*ii
-.143677+.257932*ii, -.0344705+.167966*ii, -.584711+.293461*ii, .00245974+.00509218*ii, .622958+.532836*ii, -.0174237+.037088*ii, .00711484+.00657697*ii, -.0337083+.195602*ii, .268323+.640527*ii, -.5646-.174377*ii
-.404635+.114495*ii, .12144+.0194938*ii, -.859566+.149778*ii, -.0128372-.0061459*ii, .786726+.574049*ii, -.051643+.0002927*ii, -.0123031-.00071374*ii, .040514+.309429*ii, .112285+.826876*ii, -.272043-.366658*ii
.137824+.0285975*ii, .224536-.0708211*ii, .650172+.750448*ii, -.143009-1.30312*ii, .354602-.30476*ii, -.409685+.530843*ii, -.526869+.103833*ii, -.222487+1.05291*ii, -.191088-.074697*ii, -1.20138+.42374*ii
-1.22792-.316743*ii, .0833813+.192267*ii, 1.53864+1.86779*ii, 2.28946+2.06442*ii, .0424194-.181754*ii, -.862334-.585876*ii, -1.87041+.614573*ii, -2.24271-.573766*ii, 2.68107+.598929*ii, .292707+.14902*ii
-.987778-.306335*ii, .113411+.346734*ii, 1.17553+1.58775*ii, .918233+1.24537*ii, .0467142-.164094*ii, -.681813-.515863*ii, -1.56124+.433458*ii, -1.18677-.216822*ii, 1.66354+.781391*ii, -.210111+.486377*ii
1.16007+1.33608*ii, -.497659+1.28159*ii, -.864056-.494112*ii, .295209-.860937*ii, .583098+1.49548*ii, .299927+.0274654*ii, 1.35518-.000678*ii, .106043+.272884*ii, .139701-.692733*ii, -1.65262-.141972*ii
.4038+.0515914*ii, -.0744846+.370849*ii, .737744+.449057*ii, .0963865-.0723038*ii, .0421807+.268615*ii, -.0757145+.275625*ii, -.338979+.155592*ii, -.511227+.224246*ii, .412636+.0369966*ii, -.84599+.75862*ii
-1.73112+.549909*ii, .0605061+.0224726*ii, -2.5243-.79019*ii, -4.76144+.794744*ii, .393257+1.049*ii, .339782-.379409*ii, .481314+.292709*ii, 4.00693-.331026*ii, -1.54428+3.76811*ii, -.104086+.107615*ii
-.135693-.537457*ii, .936304-.079873*ii, -.828575-1.0029*ii, -.554601+.663021*ii, .789127+1.12991*ii, -.058564+.270816*ii, .210333-.0023471*ii, .168216+.013405*ii, -.58709+1.07183*ii, .918972+.492878*ii
-1.72398+.317405*ii, .068311+.0153887*ii, -2.3526-.971422*ii, -4.1768-.030507*ii, .462565+1.00106*ii, .352466-.335752*ii, .425642+.326343*ii, 3.59609+.380725*ii, -1.76456+3.16927*ii, -.132313-.0989604*ii
