variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
1.07862-.300895*ii, 2.04474-.993694*ii, .177185-3.12146*ii, -.260165+1.26316*ii, 2.19036-.932573*ii, -2.69861-.126568*ii, 1.85505e-229-2.4734e-229*ii, -3.30692-.873864*ii, 3.09175e-229+4.12234e-229*ii
-3.64617+2.19754*ii, 3.78794+1.02604*ii, 2.96259+.661457*ii, -1.143+.598477*ii, -7.72446-2.54325*ii, 1.3496-2.01186*ii, -3.32465e-288-7.4024e-289*ii, .193977-.551444*ii, 7.65938e-288+3.56141e-288*ii
-1.16609+.077636*ii, .684548+.333628*ii, -.089203+2.38166*ii, 1.98535-.18989*ii, -.926654-.260466*ii, 1.75902+.864497*ii, -6.05092e-122+9.07639e-122*ii, -.87276-2.03235*ii, 2.05731e-121-1.21018e-122*ii
-.525125-.43579*ii, -1.1711+2.78033*ii, .660214-.446155*ii, .916628+.074703*ii, -.168921+.263921*ii, -1.88332+1.72437*ii, -8.07961e-81+3.98627e-81*ii, -.15187+.579607*ii, 2.32258e-81-6.17707e-81*ii
-.503367-.091032*ii, -.172618-.497477*ii, -.489658-.507633*ii, .178456-.767377*ii, 1.55253-1.50402*ii, -.543467+.233351*ii, -1.2513e-147-8.13346e-147*ii, .001159+1.06793*ii, -2.5026e-147-5.00521e-147*ii
.0992067+.0888146*ii, -.00043+.803681*ii, -.421764-1.47285*ii, .176569-.554232*ii, -.013098-.100826*ii, .256623-.132914*ii, -2.58028e-263-9.52719e-263*ii, 1.15915-.521997*ii, 1.30999e-262-7.93933e-263*ii
1.2857-.154214*ii, .170227-2.95242*ii, -.224212-1.65374*ii, .64459-.75833*ii, -2.12503+.676929*ii, -1.62782+.15048*ii, -3.49702e-308+3.70619e-308*ii, .085052+2.25898*ii, -4.6946e-308-7.08848e-308*ii
-2.53965-.868452*ii, .576622-.16458*ii, -.043144+1.3096*ii, 1.75747-.111559*ii, .875762+.065679*ii, -.830358-1.60085*ii, 3.48812e-105-4.36015e-105*ii, 1.1065+.013315*ii, -6.97624e-105-6.97624e-105*ii
-5.22405+1.7341*ii, 11.3358-.22013*ii, -1.01194-2.95833*ii, -.823167-.028343*ii, -1.11181-8.54468*ii, 2.45831+2.11407*ii, -2.46776e-177-6.16939e-178*ii, -8.09606+10.5976*ii, 4.93552e-178-7.40327e-178*ii
1.82278+5.12132*ii, -2.70468-3.80786*ii, -2.42952+4.75965*ii, 1.16423+.34842*ii, 1.12268+.262986*ii, 1.57435-1.77197*ii, -5.22169e-184+2.67704e-183*ii, -.741883-.566131*ii, 1.03551e-182+7.70751e-183*ii
-1.68341+2.15999*ii, -.40244+1.96399*ii, -.367121-3.91319*ii, -1.10828+.475915*ii, .336863-4.50104*ii, -.014770+4.55202*ii, 9.9716e-92-9.20455e-92*ii, .360749+.117601*ii, -1.22727e-90+6.13637e-91*ii
.610655-1.90224*ii, -.525124+.207887*ii, .175022+1.86672*ii, .827553-1.17712*ii, -1.07968-.594375*ii, 1.38366-1.02485*ii, 6.03858e-233*ii, -.173052-.560085*ii, 1.00643e-233-1.20772e-232*ii
-1.36016+.033980*ii, -.591003+.499036*ii, 1.41417+.798551*ii, -.57045+1.17432*ii, .391619-.151201*ii, -.0688802+.300005*ii, -1.15466e-62+1.94469e-62*ii, .000285-.501806*ii, -1.21543e-62*ii
-1.78365-1.53123*ii, .792645+.623515*ii, 1.17329+1.58044*ii, 1.1973-.293382*ii, 1.73899+1.19815*ii, -.277555-1.24793*ii, -9.35974e-144+6.38564e-143*ii, .561782-.448875*ii, 1.04268e-142-6.35061e-143*ii
.445828+.370047*ii, .921612+.982773*ii, .290117+.419942*ii, 1.1199-.203811*ii, -3.44629-.172588*ii, 2.01203+1.14108*ii, 9.58807e-93-1.91761e-93*ii, .854812+.042504*ii, 4.79404e-93-9.58807e-93*ii
1.41729+4.8266*ii, .016541+.0437849*ii, -7.59584+3.62883*ii, 8.9016+3.18877*ii, 6.75431-2.99627*ii, .07411+8.78987*ii, -1.98571e-150+3.28406e-150*ii, -12.5183+4.96139*ii, -4.8879e-150+2.65779e-149*ii
-1.86917+.680443*ii, .206919-.418762*ii, -1.75565+2.38973*ii, 1.27989+.649101*ii, 3.1444-.806644*ii, -.921603+.51471*ii, 0, -1.4846-.696911*ii, 0
1.68895-2.0461*ii, .343883+.244547*ii, .0363807+.390459*ii, 2.21743+1.52498*ii, .024795-.652599*ii, .926216+.91332*ii, 2.83882e-164+7.27511e-165*ii, .16491+.424773*ii, -3.77746e-165-3.27719e-165*ii
-1.08198-.439332*ii, -1.53668-.345774*ii, -1.86177+.32114*ii, .072226-1.15323*ii, .626539+.235598*ii, .896101+.274714*ii, -1.10396e-280+1.95775e-280*ii, .067901-1.10019*ii, 3.766e-283+3.77884e-280*ii
1.98216+2.27179*ii, -.257775+.255732*ii, -2.94035-3.89979*ii, 2.06522+2.33495*ii, -.666009+5.1572*ii, -.178261-.517822*ii, 7.14449e-202+8.93061e-202*ii, 1.10611+2.5306*ii, 4.49082e-201+4.89908e-201*ii
1.54914-.370211*ii, -3.04736+1.5439*ii, -.203861+1.2883*ii, -.694591-.11896*ii, .441126-.946414*ii, -.133097-.150791*ii, -1.01645e-212-5.66243e-213*ii, 2.26574-1.43609*ii, -9.28267e-213+1.0443e-212*ii
-1.10162+3.06737*ii, -.003140+.836598*ii, .0294897+.113738*ii, -1.96527+2.76995*ii, -5.98227-6.74387*ii, 8.01873-.08614*ii, -9.18985e-213-2.67341e-212*ii, 1.42888+.425128*ii, -1.8194e-212+7.4261e-214*ii
.014567-1.45444*ii, -.28632+.684689*ii, .067859+.852664*ii, -2.15136+.114982*ii, 1.73014+1.47238*ii, -.968102+1.84715*ii, 3.37081e-95-1.49814e-95*ii, -1.74854-.004194*ii, -9.36335e-96-2.62174e-95*ii
.109535+1.46591*ii, -.872782-.395625*ii, .973511+.035323*ii, 1.60661+.8275*ii, -.348612-.529695*ii, -.49371-1.60506*ii, -3.78254e-237-5.74815e-238*ii, 2.25923-.866164*ii, 3.79603e-237-2.90379e-238*ii
.479831-.566838*ii, -.0184815-.301353*ii, -.152746-.33027*ii, .491299-1.12085*ii, -.901093-.349038*ii, .166695-.240631*ii, 9.09986e-178+1.07964e-178*ii, -.576174+.346561*ii, 1.12543e-178+2.69911e-178*ii
2.35284+.759725*ii, -.603984+.037732*ii, .324576+.409802*ii, -2.3891-.475428*ii, 1.01413-.34617*ii, -1.04378-.405504*ii, -1.34572e-304-1.26028e-304*ii, 1.29269-1.02936*ii, 1.13924e-304+1.36709e-304*ii
-.045263+1.30064*ii, .012239-.962265*ii, .243231+1.46909*ii, -1.14939+.605137*ii, 1.96419+2.23172*ii, -1.37216+.364747*ii, -6.11909e-231+1.52977e-231*ii, -.054084+4.58326*ii, 4.0257e-232+9.01761e-231*ii
3.7057-.453083*ii, 1.08917+2.50875*ii, -2.20065+2.25309*ii, 1.06765-.027672*ii, -.664482+.332579*ii, 5.09463+2.34032*ii, 1.01371e-192+5.4795e-194*ii, -4.85299-2.04465*ii, 1.58906e-192-1.60961e-193*ii
.982499+.178318*ii, -.601046+.684747*ii, -1.01275+1.3424*ii, -.404165-.951496*ii, -.798907-.04391*ii, .901817-.792039*ii, 3.05494e-151-1.33653e-151*ii, .227212-.776851*ii, 7.63734e-152-3.81867e-151*ii
9.30089+17.442*ii, -.0310695+.00306551*ii, -8.44197-15.4085*ii, 20.2206+25.4865*ii, 1.93653-.487005*ii, 13.6193-15.3193*ii, 2.47033e-323-2.66795e-322*ii, 8.8424+16.985*ii, 3.10273e-321-1.29939e-321*ii
.6306-.562542*ii, -1.3064+1.71345*ii, -2.42206-1.81274*ii, .735639+.166736*ii, 1.38872-1.42972*ii, -.460396-.0033972*ii, -6.73324e-190-2.07608e-189*ii, -2.95563-.928971*ii, 4.48883e-189-6.28436e-189*ii
.318915+1.91947*ii, .780648+.734665*ii, .670617-.299045*ii, .507782-1.68217*ii, -.104654-.857121*ii, -.433734-1.30361*ii, -1.65482e-151+8.7636e-153*ii, 1.73507+.111864*ii, 1.23557e-151-5.70936e-152*ii
-1.17536-2.67019*ii, .0834434-.3113*ii, -2.93771+1.57423*ii, -1.39225-3.41123*ii, -2.25359-.885961*ii, .972292+1.14144*ii, 0, -3.70282-3.32119*ii, 4.94066e-324*ii
.450581-.496829*ii, .0082463+.167468*ii, 1.19312-2.45937*ii, 2.11662+2.58929*ii, -1.39439-1.29688*ii, -1.40339-.778947*ii, 7.18531e-200-9.14494e-200*ii, -.392212-2.31879*ii, 7.83852e-200+3.33137e-199*ii
1.17171+.636616*ii, .566707+.927316*ii, -.505596+.225884*ii, -.17773-.426159*ii, .803969-.097424*ii, .946215+.583343*ii, -1.6743e-103+2.35448e-103*ii, -.0505831+.24398*ii, -8.37149e-104+9.41793e-104*ii
.349059-1.73233*ii, -1.26033-2.50444*ii, -2.77538+1.37708*ii, .806271+.489582*ii, -.937032+.612693*ii, 1.80902-3.7551*ii, -1.35881e-92+9.90343e-92*ii, 2.46935-4.51612*ii, 7.43375e-92+1.87997e-91*ii
2.39275+1.35572*ii, .720313+.823657*ii, .227755-1.14786*ii, -.145749-1.17026*ii, -.785024-.679183*ii, 1.1406+.490929*ii, 0, 2.22145-.55271*ii, -4.94066e-324*ii
-.640283-.371324*ii, -1.20101-.225187*ii, -.821295+.343949*ii, .018605+1.42857*ii, .283666-1.78922*ii, 1.82232+.024323*ii, -7.73899e-136, -1.23517-.150623*ii, -4.29944e-136+3.00961e-136*ii
-1.0714-.525656*ii, 1.6711-2.28962*ii, -4.54602-1.28649*ii, .582778+.716305*ii, -4.43415-.533755*ii, .55032+1.2667*ii, -3.34592e-209-1.44483e-209*ii, -.450226-4.90566*ii, -1.15586e-208-7.30019e-209*ii
.225719+1.00969*ii, -1.95323+.654425*ii, 3.20499-1.48924*ii, .975644-.425273*ii, .169582-4.79902*ii, -.737212+3.13512*ii, 1.85587e-240+1.31223e-241*ii, -2.06103-.125907*ii, -3.43056e-240+1.57468e-240*ii
1.59441-1.51737*ii, .0508968+.0177108*ii, -.402291+6.73066*ii, -4.56309-5.03226*ii, -1.92618-1.24483*ii, .55191+.740353*ii, -5.1032e-203, -.937009+2.91156*ii, -2.5516e-202+2.36023e-202*ii
-1.59882-1.12936*ii, .49648+.887879*ii, -.378661+.52729*ii, 1.86957-.913427*ii, -.631484-.492818*ii, 2.75476-.462465*ii, 2.17688e-89+2.39318e-90*ii, .160211+.260844*ii, 9.54205e-90-9.41932e-90*ii
-.763545+1.26971*ii, 1.06289-.393431*ii, .946484-.330845*ii, -.4109+.464293*ii, -.477978-.661564*ii, -.963329+.882546*ii, 4.37906e-47-3.55798e-47*ii, .354599-.122622*ii, -1.09476e-47+1.71057e-47*ii
.00689097+.0337987*ii, -.219929+.101589*ii, -.112635+.607901*ii, -.449063+1.91013*ii, -1.3321+1.08152*ii, .939253+.060924*ii, 2.9418e-184-4.4127e-184*ii, -.500391+1.19124*ii, 1.54444e-184+5.14814e-184*ii
.889471-.668481*ii, -1.41009-1.66208*ii, -1.46501-.322437*ii, -.823808+.586738*ii, -2.66519+.089978*ii, -1.18883+.138876*ii, 6.00137e-200+4.79701e-200*ii, -.148664-.448775*ii, 4.7766e-200+9.8798e-200*ii
-.330291+.299402*ii, .192347-.813898*ii, .275186+1.39746*ii, -1.03196-1.26283*ii, .935982-1.45669*ii, 1.68913+1.23193*ii, -1.94672e-208-4.86679e-209*ii, .52925+.162304*ii, -4.01511e-208+9.73359e-208*ii
.539045-1.05*ii, .889073+.841044*ii, .0017562+.362509*ii, .76485+1.50255*ii, -1.663+1.76451*ii, -2.88118-.413295*ii, 1.65906e-245-2.28836e-246*ii, .414177-3.91885*ii, -1.71627e-246-2.23115e-245*ii
2.07016-.560668*ii, -.74932+1.97372*ii, -2.34272-1.0738*ii, 1.12901+.495822*ii, -.046606-.541407*ii, -.910483+.631015*ii, 3.2467e-153+1.03476e-151*ii, -.893945-2.30762*ii, -4.93929e-152+2.25043e-151*ii
.906124-.782296*ii, .641706+.004271*ii, -.0409879+.448092*ii, .36022+1.36245*ii, -.125611+.243366*ii, -.205975-.159797*ii, -1.43111e-126+7.38638e-127*ii, .199366+.76123*ii, 4.61649e-128+6.5785e-127*ii
-1.2267+1.31338*ii, .375053-.773052*ii, -.160919-.0359079*ii, 1.95766-.274014*ii, -.579357+1.54502*ii, -.646863-1.99362*ii, 8.5080e-62-9.00028e-61*ii, .299755+1.26192*ii, -1.22759e-61-4.78577e-61*ii
-5.33173+1.42405*ii, -.329224-.307591*ii, .122524-3.40959*ii, 1.69234+3.96547*ii, -2.4247-5.58633*ii, 3.03082+.961143*ii, -6.23226e-218+1.98299e-217*ii, -.716557+1.97173*ii, -1.64305e-217-1.16147e-217*ii
.311975+.46628*ii, .896606+.138233*ii, -.21366+1.75831*ii, -.563934+1.85376*ii, 1.86074+.328889*ii, -2.19499-1.83941*ii, -7.19854e-240-5.99879e-240*ii, 1.65813+.567038*ii, -1.07978e-239+9.59806e-240*ii
-.11191-.0919529*ii, -1.24268-.849817*ii, -.25336+.857607*ii, -.597555+.606851*ii, .86851+.726857*ii, -.714331+.818823*ii, 2.09909e-168+1.06093e-168*ii, -.471026-.664045*ii, 1.004e-168-2.0287e-168*ii
.88045-1.03377*ii, -.0004948+.192176*ii, .798204+2.0058*ii, 1.88145+1.79029*ii, -2.63191-.720516*ii, -.414346-.972772*ii, 0, -1.03238+2.06318*ii, 0
-.430647-.641256*ii, -.166672+.808904*ii, -.081733+.997132*ii, -.452395+.133095*ii, .09403-1.42406*ii, -.364395-.469963*ii, -1.85218e-213-1.75491e-213*ii, .012027-.990412*ii, -1.86732e-213+1.44969e-213*ii
3.89203+1.45004*ii, .3471-.622682*ii, -3.74705-3.50774*ii, 2.8238-1.41011*ii, 1.97802+2.54045*ii, 1.01069-5.0412*ii, -2.58763e-172-9.38017e-172*ii, 3.13607+2.42901*ii, 1.29382e-171-1.87603e-171*ii
.887091-4.66679*ii, 5.61114+.832551*ii, 4.72478+1.20516*ii, .724153+.61716*ii, 1.367+1.00578*ii, .94819+.468131*ii, 2.70149e-169-4.6577e-171*ii, -2.88271-1.82434*ii, -9.47073e-169-2.36898e-169*ii
-1.78424-.315982*ii, -1.33727-.957421*ii, -.246937-.499158*ii, -.584851-.871959*ii, -1.06105-1.26804*ii, -.248405-1.27945*ii, 3.23774e-144-1.41339e-143*ii, -.744615+1.14665*ii, 1.50877e-144-4.798e-146*ii
-4.68332-3.94842*ii, 1.34035+4.33583*ii, -2.97828-3.30186*ii, 1.33684-.065445*ii, -3.72176+.92055*ii, -1.535+3.5472*ii, -1.80543e-137+2.02932e-137*ii, 1.58082-2.2874*ii, -1.01265e-136+9.526e-139*ii
-.214191+.928683*ii, 1.581+.41503*ii, -.524983-.505725*ii, .639253-.15053*ii, .242391-.0472025*ii, .475926+.784608*ii, -3.02304e-138+1.00768e-138*ii, -2.14827-.767248*ii, -1.93139e-138-2.01536e-138*ii
-.56466+.490005*ii, -.195054-1.66492*ii, 1.50588+1.5873*ii, .606987+.882278*ii, 1.41458-2.16479*ii, 1.29855+.963678*ii, 5.82683e-157-1.74805e-156*ii, 1.37111+.665757*ii, -8.74024e-156-8.15756e-156*ii
-.201379-1.88925*ii, -.284069-2.3302*ii, .196795+.964159*ii, -.524097+1.19111*ii, -.741488-.884861*ii, -2.78566+1.13129*ii, 2.59819e-180-1.31045e-179*ii, -2.67253+.304115*ii, -6.84944e-180+2.34779e-180*ii
.336163-1.54016*ii, .743516+3.16808*ii, -1.48081-.781652*ii, -.942253-.258121*ii, .016764+1.16569*ii, -.594301+1.42318*ii, -2.45088e-254*ii, 1.50808-1.07382*ii, 4.26239e-254-1.00166e-253*ii
1.82825+1.31808*ii, -.156526+.10029*ii, -.858582-2.82649*ii, 3.35768+1.57503*ii, -3.4319-1.27171*ii, -.608895+.544418*ii, -1.24429e-243-2.80724e-243*ii, 1.86592-1.70253*ii, 7.97378e-243-2.10529e-243*ii
1.02954-1.11666*ii, -.366204-1.91415*ii, -.109221-.732483*ii, -.467701+.272264*ii, 1.23078+1.92569*ii, .489094-1.30021*ii, -1.72743e-177-3.20809e-177*ii, .124694-1.56494*ii, 2.46776e-177-2.0359e-177*ii
-.048516-1.12701*ii, -2.29062-.258245*ii, 2.47755-.873631*ii, .085159-1.20979*ii, 3.80077-1.55475*ii, 3.23422-.278936*ii, -2.27848e-305-6.26581e-305*ii, -1.35643-1.95678*ii, -1.36709e-304+2.27848e-305*ii
-.0366452-.352552*ii, 2.89827-2.04934*ii, -.779958-1.57272*ii, .676825-.789488*ii, -.205262-.0876014*ii, -2.70555-3.11135*ii, -4.80555e-245-3.9703e-244*ii, -.936404+2.25592*ii, 5.38908e-244-3.29523e-244*ii
.877175+1.71401*ii, -.276329+.45381*ii, -.567618-.053383*ii, .746651+1.97202*ii, .230953-.689255*ii, .461342-.611552*ii, 6.26262e-150+2.67307e-149*ii, .714654-1.55868*ii, 1.25252e-149+1.80241e-149*ii
-2.19437+2.36969*ii, .95524+.127596*ii, .019459-1.81894*ii, -1.3033+.090465*ii, 1.33908+.531283*ii, -.549529+2.36013*ii, -1.42708e-141+4.79475e-141*ii, 1.32174+1.13817*ii, -4.36422e-141-5.66349e-141*ii
-.984535+.323985*ii, .433236+.945678*ii, 1.50376+.003*ii, -1.05639+1.32693*ii, 1.34658+1.07923*ii, 1.38735-1.50036*ii, -1.14065e-210-7.60437e-211*ii, 1.96757-.898621*ii, -3.80218e-211*ii
5.59312-4.99403*ii, -2.27056-.893078*ii, .434229-7.18291*ii, -.015734+1.04813*ii, -3.01881+.528967*ii, 8.05746-3.93826*ii, -1.03002e-233+1.8045e-233*ii, -5.30394-3.36491*ii, -8.99496e-233-5.69262e-233*ii
-5.69917+1.97925*ii, -.384226+3.70052*ii, -.202511+.415249*ii, .54105-.761776*ii, .814017+.395004*ii, -2.53827+1.23182*ii, 8.60942e-67-4.03594e-67*ii, 1.5958-2.21427*ii, 8.90354e-68-4.00931e-67*ii
-.0960505+.135034*ii, 3.45878+3.18257*ii, -.531472+.740974*ii, -.222582-.790924*ii, -1.16736+1.22104*ii, -3.20892-.480377*ii, -4.3836e-193-8.76724e-192*ii, -.404142-.606645*ii, 4.6028e-192+2.63017e-192*ii
-1.69163+.565799*ii, .058644+.521287*ii, 1.23843-2.31683*ii, .681676-1.85694*ii, 1.46815+2.16843*ii, -.546873-1.13796*ii, 4.44552e-162+4.16767e-162*ii, .827173+.684157*ii, -1.33366e-161-4.44552e-162*ii
-.19221+1.07243*ii, -.777127+1.70228*ii, 1.23742-1.4595*ii, .815675+.171929*ii, .406441+1.23559*ii, -1.16373+1.93671*ii, -2.08294e-139-1.69279e-139*ii, -.614788+.355171*ii, 4.33972e-139-3.18181e-140*ii
1.13135-.774477*ii, .13011-1.02258*ii, -2.03457+.489684*ii, -.173969+2.36411*ii, -.161039+1.28209*ii, -.433033+4.80278*ii, -2.54307e-264-6.07855e-264*ii, -.183789-.281579*ii, -8.68364e-264-9.42795e-264*ii
.775001-1.0246*ii, 3.13928-2.02942*ii, -7.51126-.241757*ii, -.863091-.045097*ii, .803949+4.00069*ii, 3.26513-2.28786*ii, -7.08212e-220-4.42632e-220*ii, 4.99238-7.63541*ii, -6.37391e-219-1.59348e-219*ii

component_2:
equations:
dp*L+delP
-c0-c2*r^2+u
.9978*r^3*delP-1.0012*r*Rad^2*delP+4.0073*r*u*L*mu
points:
.0152693-.284489*ii, -1.9305-1.85456*ii, 2.17667-.506312*ii, -4.03573e-16+9.56594e-17*ii, -1.02805-.696606*ii, .0152693-.284489*ii, .15658+.228088*ii, -2.76169+1.87951*ii, -.456305-.417194*ii
.499899-.0002751*ii, -1.53081-.110976*ii, .096968-.553157*ii, -1.79919e-16-3.50209e-17*ii, -1.21226-.296329*ii, .499899-.0002751*ii, -.0936582-.301693*ii, -.27459+1.38096*ii, .175965-.0225532*ii
-.842779+2.38518*ii, -.954689-.971947*ii, 2.05579+.334469*ii, -5.98435e-94+2.27003e-94*ii, -.271263+1.12193*ii, -.842779+2.38518*ii, -.729883-.244194*ii, 1.41835+1.46402*ii, 1.41881+.746134*ii
.898928-.613507*ii, -.918462-.319519*ii, .609502+.246469*ii, 8.96677e-90+1.3807e-91*ii, .170478+.548002*ii, .898928-.613507*ii, -1.75177+.379313*ii, .342576-.812877*ii, 1.1612+.200564*ii
-1.29925-.993512*ii, -.200492+3.08006*ii, .331377-.258147*ii, -7.52402e-137-9.8081e-137*ii, 1.38823+.111274*ii, -1.29925-.993512*ii, .460173+2.14212*ii, -.054699-1.30474*ii, -.705471-.591057*ii
1.75905+2.53395*ii, -7.07624-5.17804*ii, -1.17134+.413511*ii, 2.25174e-193+2.1404e-195*ii, 1.13959-.829955*ii, 1.75905+2.53395*ii, -4.08881-6.82874*ii, -4.9161-2.78003*ii, -7.61313-6.30798*ii
-.331136-.698667*ii, 1.21373+2.3927*ii, -.267158+.463803*ii, 3.97874e-315-5.80233e-316*ii, -.113435-1.02961*ii, -.331136-.698667*ii, -1.12233+.557479*ii, -.224561+.639281*ii, -.041279+.669475*ii
.366819+1.27765*ii, -1.01805-.10292*ii, 1.62052+1.7313*ii, -1.27169e-71-5.83667e-72*ii, -1.15394+.047919*ii, .366819+1.27765*ii, .036666-.663605*ii, .708959-.014876*ii, -1.20832+1.01191*ii
-.403699+.538374*ii, -2.16703+1.10534*ii, .856654+.216316*ii, 0, -.648764-.002267*ii, -.403699+.538374*ii, -.664497+2.50778*ii, -.905809+3.88449*ii, 1.11172-2.00456*ii
-.284119-.53378*ii, -1.87271+.591782*ii, -.652118-.036493*ii, -3.75099e-176+7.89683e-177*ii, 1.35504+.455266*ii, -.284119-.53378*ii, 1.18286+.356634*ii, .452522+2.38815*ii, .758348+.275733*ii
