variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
1.33124+3.71659*ii, 4.67936+3.38438*ii, 2.53853+1.26341*ii, 5.04179+1.65467*ii, .244606-.789793*ii, -.925389+2.53231*ii, 1.01437e-129+1.80332e-130*ii, -4.55216-13.0355*ii, -1.28486e-129-9.01658e-130*ii
-.495003-.877712*ii, -.950582-.489144*ii, .48096-1.32548*ii, -1.29221+.578388*ii, .278577-.930044*ii, -.596367-.373038*ii, -1.71098e-210+2.51895e-210*ii, 1.56689-.767766*ii, -6.65382e-211-4.94284e-210*ii
1.19002+.144157*ii, 1.1454+1.57931*ii, .520949+.117662*ii, .609836-1.79799*ii, .313448+.718459*ii, -.793991-3.62192*ii, 0, -1.35478+.895633*ii, 0
-1.28248+.886221*ii, .752151+1.40922*ii, -.887684+.556377*ii, -.559971-.49897*ii, -.65746+.73733*ii, -.346032-.762201*ii, -6.27082e-198-5.01665e-197*ii, .81879-1.90085*ii, -2.85845e-197-4.76582e-197*ii
-.727291+.442357*ii, -.726489-.131436*ii, -.368295+.370234*ii, .813832-2.37363*ii, -.380994-1.00392*ii, 1.3227-.275465*ii, -8.00091e-100-2.97177e-99*ii, .657954+.507719*ii, -1.60018e-99-6.85792e-100*ii
-2.71021-1.2599*ii, .462106+.278458*ii, 2.01878-.574345*ii, -.218998+1.65897*ii, 2.35027-.126054*ii, 2.73088-1.8214*ii, -6.70417e-248-1.78778e-248*ii, 1.80861+2.34376*ii, 2.14533e-247+2.32411e-247*ii
-.057553-.57976*ii, .0479874+.427736*ii, -1.17971+.833918*ii, -.787663-.627606*ii, -1.16341-.007433*ii, -.29319+.81927*ii, 8.03888e-251+5.09578e-250*ii, .471044+.0358844*ii, 7.22902e-250+3.64452e-250*ii
-.314214-.315752*ii, -1.76537+1.32192*ii, -.038106-.740683*ii, -.271466-1.74884*ii, -.294746+.33927*ii, -.414919+.842028*ii, -1.36566e-158-5.46265e-158*ii, .501345+.968885*ii, 1.93469e-158-9.10442e-159*ii
.353341-.719785*ii, .0742536-.162818*ii, -.296852-.864964*ii, .867156-.014516*ii, -.030126+2.11657*ii, -.670841-1.01337*ii, -1.58298e-227+3.46276e-228*ii, .904303-1.9382*ii, -1.81383e-228-6.92552e-228*ii
-.304222+.0268166*ii, -1.05847+.033497*ii, -2.68978+.720522*ii, -.203759-2.74992*ii, .015111+.536803*ii, 3.08262-2.11224*ii, -2.67307e-151+5.05974e-151*ii, 1.25702-.826383*ii, 3.05494e-151+9.92854e-151*ii
-4.31223+2.37163*ii, .0511404+.128295*ii, 5.41601+5.1568*ii, -2.90379+5.71313*ii, -3.95243+4.47343*ii, -4.26128+.42532*ii, 1.74059e-124+1.02123e-124*ii, 7.17374-2.71808*ii, -5.40222e-124-1.18718e-123*ii
1.875-5.42302*ii, .252025+.0922119*ii, 2.76968-4.15614*ii, -4.15372-1.6202*ii, -3.29875-3.24031*ii, 1.2367-.964746*ii, 1.627e-225+2.44269e-226*ii, -.201862-1.84591*ii, -3.5673e-225+4.29976e-225*ii
2.0359-.899687*ii, -.341271-.167592*ii, -.701667+3.92508*ii, 2.81306-2.15908*ii, -2.19292+1.02248*ii, -2.05341+.887533*ii, 4.00536e-76+6.43074e-77*ii, .023927-2.60593*ii, 5.23568e-76-1.53832e-75*ii
.387156-1.69873*ii, .195037-1.95621*ii, .086266-.555663*ii, .273323-.809226*ii, -.058663+.93958*ii, 1.19281-.947897*ii, 8.13346e-147+3.75391e-147*ii, -.359285+.929984*ii, -5.00521e-147+3.75391e-147*ii
1.58625-2.55471*ii, 1.36451+1.25423*ii, -2.52277-.827809*ii, 3.03866-.069886*ii, .981121+.812347*ii, .0539072-.0135004*ii, -5.69026e-160+3.55641e-160*ii, .923681+4.12204*ii, -2.57395e-159-2.04494e-160*ii
.473522+.11631*ii, -.0431683+.285874*ii, .451413-.001058*ii, .155123+.124201*ii, -.875579-.959103*ii, -.439545-.880124*ii, -1.55807e-218-4.95748e-219*ii, -1.10244+.018368*ii, 8.01165e-219+8.8527e-220*ii
-1.46822-.348158*ii, -2.31968-1.76475*ii, 1.72512+1.57303*ii, .928011+.487225*ii, -.149122-.703893*ii, .042193-1.85154*ii, -2.8658e-170-2.12792e-170*ii, -.446027-.804881*ii, 3.48683e-170+7.66586e-170*ii
1.63553-1.92059*ii, -1.34692+.670967*ii, -2.09755-.98397*ii, 2.35646-.216172*ii, 1.26853-.259273*ii, -.156776-.752545*ii, -3.96966e-264-3.47346e-264*ii, .928132-.656545*ii, -7.93933e-264-8.93174e-264*ii
-5.26984-25.4191*ii, -.00547344-.0172133*ii, -.82915-18.7004*ii, -4.42471+2.17339*ii, 1.95993-37.8598*ii, 19.2922-.90663*ii, -2.43577e-211+2.18626e-210*ii, 17.2652-4.96324*ii, -2.7946e-209-5.7033e-211*ii
.969762-1.34776*ii, -.570823-1.90177*ii, .799891+1.16516*ii, -.743557+1.57028*ii, -.404048+.820345*ii, .372954+.371782*ii, -4.00495e-251+3.58041e-251*ii, .408625+.560707*ii, 6.96518e-251-6.10375e-252*ii
-1.47899-2.76304*ii, -1.1043-.4071*ii, -.833373+1.09121*ii, .642909+4.13064*ii, -.579525+1.52543*ii, -2.72218+.48113*ii, 9.32399e-256+3.33e-257*ii, .776357+4.03233*ii, 5.32799e-256-9.15749e-256*ii
-.646522+.788996*ii, -.103059+.110132*ii, .723189+.008016*ii, -.622199-.396265*ii, -.085495-2.59914*ii, -.024821+1.1817*ii, -5.03617e-245-3.03654e-245*ii, .574233-.164627*ii, 9.50427e-246+3.49307e-245*ii
1.40064-1.72061*ii, -2.13455+1.29991*ii, -7.51529-.446887*ii, 2.70713+.828132*ii, -.928568+.159661*ii, -2.04939-2.97829*ii, 7.22622e-205-7.27294e-205*ii, 3.02428+1.0252*ii, 4.78425e-204-3.93704e-204*ii
-2.73931+1.3183*ii, .504843+.787723*ii, -.504035-2.58674*ii, -1.83317-3.2127*ii, -1.34958+1.19493*ii, 1.58836-.306452*ii, -3.30197e-134+4.95296e-134*ii, -1.58705-1.11887*ii, -1.10066e-133-4.95296e-134*ii
-2.33022+1.62575*ii, .62397-.255484*ii, .326748+.786327*ii, 2.97672+1.04396*ii, -2.04034+.225908*ii, .038499-1.19052*ii, -3.26605e-201-2.85779e-201*ii, 2.21714-1.17042*ii, -1.02064e-201+2.04128e-201*ii
.708333-1.11621*ii, 1.20212+2.27881*ii, -1.14603-.673664*ii, -.904281-.473892*ii, .619686+.359301*ii, -.795822-1.68642*ii, 5.51832e-197-1.67222e-197*ii, 2.94003-2.73823*ii, 2.67555e-197+4.6195e-197*ii
.85964-.21033*ii, -.0226921+.00084482*ii, -.641818-.089673*ii, -3.74067+4.75959*ii, 6.2108-.631771*ii, -.443339-2.04758*ii, -1.20705e-157+2.04849e-158*ii, -1.21531+2.20626*ii, -5.99967e-158+5.95699e-159*ii
-.266759-.123467*ii, .172043+.0975087*ii, .065065+1.10014*ii, -.699207-1.56817*ii, 1.21816-.050061*ii, -.04807+1.8297*ii, 2.99627e-95+1.49814e-95*ii, -1.62224+.518413*ii, 1.1236e-95-1.87267e-95*ii
.329108-.121336*ii, -.96568+.850679*ii, 1.01339+1.18564*ii, -.236318-.0975897*ii, -.513212-.095763*ii, -.862089+.467887*ii, 8.70251e-215+3.19092e-215*ii, -.90065+.014655*ii, -8.70251e-215-1.27637e-214*ii
.0890839-.499135*ii, 2.71764+.039067*ii, -.100951-1.66097*ii, .524671+1.85667*ii, .279656+.329152*ii, -1.0116+.664264*ii, 2.30854e-160-2.10372e-160*ii, .95517+1.5733*ii, 3.00359e-160+2.66141e-160*ii
-2.2094-3.65973*ii, -1.68685+.258053*ii, .204406-.761046*ii, -2.77549+1.40584*ii, .880228-1.31542*ii, 1.9373-1.56941*ii, -1.54235e-179+1.92794e-179*ii, 1.92342+.092281*ii, -4.43425e-179-7.71174e-180*ii
-1.02611+.90689*ii, -.233511+.568745*ii, .46597-.939353*ii, -.544733+.686636*ii, .33836-1.45358*ii, -.277097-2.63477*ii, 4.89516e-216-4.39658e-216*ii, .598171+.351138*ii, 9.065e-218+6.90082e-216*ii
-2.68613+.255947*ii, -.16453-.0582529*ii, -1.60706+1.29402*ii, 1.81069-.986566*ii, -.849-3.83913*ii, -2.89717-3.58073*ii, 3.61039e-276-1.71493e-275*ii, -2.16584-2.77108*ii, -1.80519e-275-1.59083e-275*ii
.323539-.735614*ii, -1.34328+2.13777*ii, .911868+4.6092*ii, 1.73237-4.78319*ii, -.56266+.041331*ii, -.167201-5.45646*ii, 1.33777e-196-1.67222e-196*ii, .542219+1.51713*ii, -3.47821e-196-3.21066e-196*ii
-1.48434+.265657*ii, .206727+.301463*ii, .126713+.407678*ii, .240774-1.03429*ii, 1.70623-1.10184*ii, .72665+.442722*ii, -2.99939e-240-2.99939e-240*ii, 2.04772+1.42441*ii, -6.14876e-240+3.52429e-240*ii
-.141287+.0884833*ii, 4.89021+.120296*ii, .703494+2.1518*ii, -8.54087-2.62172*ii, .17679-.0531517*ii, 7.94339-3.83507*ii, 2.96439e-323-9.88131e-324*ii, .258195-.938086*ii, -2.96439e-323-4.44659e-323*ii
.432181+.625509*ii, .327892-2.31719*ii, .820317-1.77493*ii, -.451075-.119244*ii, -.530869+.207488*ii, -.004425-1.2447*ii, -7.86338e-54+1.0624e-53*ii, -2.29076+1.52457*ii, -7.37729e-54-2.12417e-53*ii
7.78919+4.73015*ii, 1.78555+6.38865*ii, .462626+.358109*ii, -1.37324-3.05991*ii, .430673+1.09009*ii, 1.95484+5.84201*ii, -3.70164e-178-4.62705e-179*ii, .002855+.786224*ii, 2.85335e-178+2.31352e-178*ii
.567183+1.12166*ii, .593291+.952496*ii, -.296284+1.03135*ii, -1.11621+.184453*ii, .047031-1.05729*ii, .881358-.356862*ii, 4.23619e-183+2.58878e-183*ii, 1.53815+.142111*ii, 2.9418e-183-2.82412e-183*ii
1.40037-4.94789*ii, -.240624-.46674*ii, -3.84366-.239263*ii, .487251+4.22938*ii, -1.14882+2.91081*ii, -4.66146-1.52053*ii, 5.9454e-305+1.97943e-304*ii, -2.1201-.983294*ii, -8.99597e-305+5.23693e-304*ii
-.955415-1.03507*ii, .183982-.292114*ii, 1.91055-.281853*ii, -.114715-1.80406*ii, 1.22845+1.60349*ii, 1.33565+1.4146*ii, 1.94758e-219-3.54106e-220*ii, 1.10624+.295257*ii, -2.47874e-219+1.77053e-219*ii
-39.1578+13.2869*ii, .57518+2.49659*ii, -19.6926-34.0205*ii, -10.1401-15.3185*ii, -2.69422+2.98014*ii, -4.6545-26.8599*ii, 1.86298e-233-9.74979e-234*ii, 16.3199-21.3784*ii, 4.9315e-232+2.01286e-232*ii
-1.82102-3.86492*ii, -1.87303-.528364*ii, 1.90408-.867329*ii, 1.86751+2.41886*ii, -.614658+1.34817*ii, 4.08003+2.66064*ii, -4.64822e-247-1.609e-247*ii, 2.84492+.303691*ii, 6.25722e-247-3.75433e-247*ii
1.14338+1.67228*ii, -.218438-.102533*ii, 1.34483-1.20396*ii, 2.72049-.570782*ii, -2.79545-.761962*ii, 1.4739-2.23709*ii, 1.0126e-244+3.66137e-245*ii, -4.03613-3.05757*ii, -6.4074e-245+1.41878e-244*ii
2.43474-.312984*ii, -.504847+1.56577*ii, 2.47458+.212364*ii, .579672-3.70144*ii, 1.03135+.654564*ii, -.340236-2.45402*ii, 1.64741e-183-1.86344e-183*ii, .702025+1.62258*ii, -5.64825e-183+3.17714e-183*ii
-1.60182+.585716*ii, 1.54669+.473264*ii, -1.57037-2.45461*ii, .734203-.390306*ii, -.973518+.326665*ii, -.729631-.534618*ii, -2.68715e-138+3.77881e-139*ii, -1.01372+1.23383*ii, -4.07271e-138-6.71788e-138*ii
-1.60535-.691278*ii, 1.45413-.324976*ii, .432306-.0741857*ii, -.177005+.456207*ii, -1.03038-.333745*ii, 2.24756+.416839*ii, -2.84376e-125-2.04603e-124*ii, 1.02858-1.09433*ii, 9.19605e-125+6.37076e-125*ii
-.057394-.745889*ii, .160586+.146476*ii, -1.85019+1.17994*ii, -.754428+.047117*ii, -1.72475-.683417*ii, .348817-.0273503*ii, 3.07601e-318-1.41659e-318*ii, -.899685+1.3337*ii, 3.5617e-318-3.5617e-318*ii
.308446-.107828*ii, .0015041-.178836*ii, -.092584-1.34689*ii, 1.49567-1.28977*ii, .777698-1.10554*ii, -1.68378-.000171*ii, 3.63018e-193+8.21929e-194*ii, 1.35475-.487339*ii, -6.8494e-194+5.4624e-193*ii
1.37578-.105936*ii, .130599+.424125*ii, .47564+.136966*ii, .137085-.180347*ii, -1.10117-1.37723*ii, 1.2333-.982928*ii, -2.18032e-206-3.42622e-206*ii, -.791839-.490997*ii, 5.45081e-207-1.55737e-207*ii
.0622255-.0322959*ii, -.751641+.146638*ii, -.303812-1.01444*ii, .284271+2.09003*ii, .299477-.0431305*ii, .728468+.113454*ii, 0, -1.08548-.343358*ii, 0
-2.42774-.332816*ii, -.48953+1.96968*ii, .742401-.79758*ii, -1.70435-1.12225*ii, .734161-.817533*ii, .442398+.69348*ii, 1.63545e-232-1.55997e-232*ii, 2.54645+.708662*ii, -7.04501e-233+7.04501e-233*ii
18.6123+15.3572*ii, -2.86849-.976628*ii, 2.1005-8.4796*ii, -7.93024+13.2714*ii, -2.7759-.507578*ii, -4.49236+11.6404*ii, -1.82359e-224+2.51588e-224*ii, 2.16765-40.345*ii, -1.15494e-223-1.18871e-223*ii
-.574161+.237887*ii, 2.17846+.134362*ii, -.78458-1.14556*ii, .112479-1.80485*ii, -.519905+.120195*ii, .480631-.355566*ii, -3.7101e-229-2.06117e-230*ii, -.375066+2.51893*ii, -2.88563e-229-3.91622e-229*ii
1.39979+.331287*ii, .877395-2.11003*ii, .238746+1.43008*ii, -.48452-.748752*ii, .513879-.604484*ii, .414237+.181674*ii, 1.3518e-204-1.41487e-204*ii, .960325-.328793*ii, -1.59495e-204-2.01836e-204*ii
.20444+1.02405*ii, -.765359+.146122*ii, 1.85252+2.5113*ii, .177135+3.09271*ii, .822024+.815148*ii, .193313+1.79712*ii, 3.12566e-185*ii, .643745+2.00604*ii, 4.4127e-185-2.20635e-185*ii
-4.51786-3.48939*ii, -.337727-7.62582*ii, 1.42392-2.16651*ii, -2.98069-1.51851*ii, .363989+.784445*ii, -2.05513-.780877*ii, 2.68327e-215-2.03466e-214*ii, 3.51969+2.29475*ii, 3.19726e-214+1.34798e-214*ii
-.485685+.0159417*ii, -2.52559+.884339*ii, -.977776+.750344*ii, -.86225+.438759*ii, -.0645242+.42123*ii, .741752-2.23507*ii, 1.10581e-264-1.84624e-264*ii, -1.11912+.504842*ii, 4.14799e-265-1.42951e-264*ii
.167617-1.40306*ii, -.043886-1.06595*ii, 1.86269+1.98795*ii, -.34345+3.57662*ii, .091999-1.14718*ii, -2.46938+1.11241*ii, -2.31881e-229+5.15292e-230*ii, 1.20302+2.23523*ii, 5.15292e-229+2.26728e-229*ii
-1.1494+.245191*ii, -.193801-.313715*ii, -3.0494-1.66536*ii, .273611+.412752*ii, 1.02826+1.4594*ii, 1.55535+2.46782*ii, 1.02076e-302-3.86429e-302*ii, 2.88829+.106586*ii, 1.44364e-301-6.70783e-302*ii
-.432974-.211471*ii, .151376-.188493*ii, .440742-1.72652*ii, -.688185+.071591*ii, 1.10286+.88141*ii, .837204+1.10001*ii, -4.92644e-47+1.09476e-47*ii, -.169269-.118379*ii, -2.18953e-47-9.85288e-47*ii
4.57488+.371716*ii, -1.99412-.058127*ii, -.146656-1.35408*ii, -2.88987+.274964*ii, -1.51632-.039382*ii, -4.2486-.199856*ii, -2.09027e-197+2.09027e-198*ii, 2.19143-.865581*ii, -9.61525e-198-3.51166e-197*ii
-.032575+.141556*ii, -.43089+.76122*ii, -.115532-.0288525*ii, .726539-.362159*ii, .05866+.403262*ii, -.464861-1.4872*ii, -1.12875e-288-3.0784e-288*ii, -.2003+1.03679*ii, 1.02613e-289+3.48886e-288*ii
-1.41093+1.10756*ii, .884917-2.41888*ii, -.081989+.617393*ii, -1.46622-.828652*ii, .802634+.228442*ii, -.947923+.081586*ii, -1.59327e-158+1.13805e-158*ii, -.018658-1.20113*ii, 9.10442e-159+1.99159e-158*ii
-.640925-2.1129*ii, -.263599+5.75219*ii, -6.62467+.078862*ii, -.996084-1.45019*ii, -.610288+.104858*ii, -2.71103-2.72788*ii, -2.01971e-128+2.01971e-128*ii, 4.57567-3.41767*ii, -1.26953e-127+6.92473e-128*ii
-1.02889+4.7625*ii, 4.13746+5.68247*ii, 5.49165-2.50478*ii, -1.4046-7.69203*ii, -.34029+.759847*ii, 4.91215-1.65418*ii, -3.09843e-219-2.64196e-219*ii, 4.71834-5.55552*ii, 1.52266e-218+3.36401e-219*ii
2.45951+11.9372*ii, -.413484-.0870635*ii, 11.1307-.32028*ii, -3.49438+2.78075*ii, 4.49223+2.9434*ii, 3.02561+6.28423*ii, 2.66033e-166*ii, 2.9477-11.6484*ii, -5.0875e-167-2.11131e-165*ii
.945975+.315798*ii, -.293466+.218502*ii, .582201+1.62868*ii, -1.54229+1.12724*ii, -1.46358-.76401*ii, -2.33544-.081052*ii, -5.4106e-230-1.10981e-228*ii, .857311-.793703*ii, 2.9114e-229-1.10949e-228*ii
.1693+.102761*ii, .449186-.0461372*ii, .379408+.359583*ii, -.21269-.556179*ii, .210803-.627818*ii, -1.17771-.547282*ii, -9.98223e-286-5.77919e-286*ii, -.513656-.581319*ii, -5.25381e-286+7.35533e-286*ii
-.713254+2.5755*ii, 3.34776-6.1978*ii, -1.08159+6.13818*ii, -1.87811-.609975*ii, -.612044+.069173*ii, -5.21988+6.06486*ii, 6.30577e-135+6.39273e-135*ii, -3.61269+2.77555*ii, 3.22243e-134-2.13864e-134*ii
-.971233-1.38997*ii, .383507-.0646978*ii, -1.48853+.853722*ii, -.241632-.670932*ii, -1.76462-1.11624*ii, -.973524-.354318*ii, -2.32598e-265-1.08546e-265*ii, .703428-1.41949*ii, -2.71364e-265+5.73741e-265*ii
.0713313+.0001022*ii, -.222942-5.95237*ii, -1.15914-1.08568*ii, -2.80009+1.18861*ii, .0788691-.0758616*ii, -4.93623+2.46036*ii, -4.86284e-263-9.92416e-264*ii, -.168703-.203173*ii, -5.80563e-263*ii
1.34507+2.83986*ii, .267275-.276407*ii, -2.8244-4.58792*ii, 1.908-1.51258*ii, 2.35057-1.62706*ii, 2.82014-3.17408*ii, 0, -3.71319-5.70131*ii, 4.94066e-324
-.0322692-.37971*ii, 1.00177-1.56638*ii, -1.17001-.298385*ii, .524539-1.19612*ii, .145366+.428747*ii, -.854384-.531334*ii, 5.56894e-240-2.4206e-240*ii, 1.36678-1.16241*ii, 7.22791e-240-2.38077e-240*ii
2.8378-3.50862*ii, -1.88583+1.04549*ii, .338664+.578908*ii, .032875-1.87151*ii, 1.42-.276408*ii, -.913113-.049536*ii, -1.89524e-175+4.80127e-174*ii, .872777+.282956*ii, 2.14794e-174-1.46881e-174*ii
-.156327-.512866*ii, .470471+.789434*ii, -.0624533+.0508921*ii, .08099+.413246*ii, -.758256-.092038*ii, 1.71807-.224857*ii, -5.47388e-291-2.80584e-291*ii, -1.86369-1.05428*ii, -8.39246e-292+8.03233e-292*ii
1.1615-.735835*ii, -.335705-.0198147*ii, -.978999+1.37949*ii, -.843056+1.07308*ii, 1.92452-.620362*ii, -.444063+.161916*ii, 9.87542e-189+1.12221e-189*ii, -1.98673-.145816*ii, 1.34665e-188-1.43642e-188*ii
1.52973+1.18341*ii, .157219-.185253*ii, -.15045-.934883*ii, -.313664-.0013906*ii, -1.9493+2.03963*ii, 1.3137+1.2087*ii, -1.97626e-323+4.94066e-324*ii, .39243-1.04589*ii, -9.88131e-324-1.97626e-323*ii
.158962+.159682*ii, 1.03311-1.17188*ii, -1.26139+.912895*ii, -.94408-.535398*ii, -.277137+.259655*ii, .47164+1.5915*ii, 1.59692e-209+1.15586e-208*ii, 1.18357-.398424*ii, 1.15586e-208+1.08457e-208*ii
-2.69111+1.71152*ii, 2.93922+.061469*ii, 1.21125-1.91335*ii, -4.03139+1.07458*ii, .996956-.301512*ii, -1.59155-.594487*ii, 7.09093e-124+5.67274e-124*ii, -.028125+1.639*ii, -1.89091e-123+2.83637e-124*ii
.875246-.054984*ii, .320659-.652127*ii, .481884+.0930353*ii, -.101313-1.28975*ii, .551107-.9503*ii, -.035948-1.27196*ii, -1.47763e-287+1.64181e-288*ii, -1.21875+1.81463*ii, -3.28363e-288-1.64181e-288*ii
-2.49685+.211861*ii, .271741+.608128*ii, .012664+1.37505*ii, -.515782-1.68196*ii, 1.58129-1.1232*ii, -3.0231+1.96163*ii, -1.62597e-260+3.36628e-261*ii, -.120637-3.32715*ii, 1.70219e-260+2.03247e-260*ii
-.021096+1.37382*ii, -3.36669-.190638*ii, 1.37153-2.34534*ii, 2.97814+2.51931*ii, -.460568-.441968*ii, 4.50073+.746649*ii, 9.99545e-310+1.30375e-309*ii, .731516-2.12665*ii, -2.78134e-309+1.65142e-309*ii

component_3:
equations:
dp*L+delP
c0+c2*Rad^2
.9978*r^3*delP-1.0012*r*Rad^2*delP+4.0073*r*u*L*mu
points:
-.189076-.0276939*ii, 1.85749+1.11936*ii, -.207857+.240507*ii, .833175+1.78598*ii, .291015-.0585233*ii, -1.01756+.455103*ii, .657544-.25395*ii, -.0751885+.271146*ii, .0755984-.210929*ii
-.281533+.528194*ii, .33083-.541533*ii, .64344+.353799*ii, .786676+.387106*ii, -.970761+.0285*ii, .0521347+.431598*ii, -.425783-.0365103*ii, .11026+.325576*ii, .261049+.174134*ii
-2.8382-.215836*ii, .740958+2.17778*ii, 2.02572-1.58896*ii, -.529269+1.13266*ii, -.928331+.612832*ii, -3.2211+.469251*ii, -.980466+.1645*ii, .260303-.13621*ii, 1.72476-1.89115*ii
.625726-.321297*ii, -2.14067+.195261*ii, -.340388+.550074*ii, -.386549+.143493*ii, -.561559+.108992*ii, 1.2252-1.77012*ii, -.117936+.987155*ii, .0130808-.00156282*ii, .502864+.400889*ii
1.55097-1.4079*ii, -1.46459-.752775*ii, -1.61627+.560801*ii, .233304+.309003*ii, .927058-.642336*ii, 2.3963-1.70345*ii, .137832+.463321*ii, .122439-.166393*ii, .482606+.671556*ii
-.884526-1.75731*ii, 1.26903+.609172*ii, 1.0569-2.08006*ii, .147827+.901224*ii, 1.119+.381371*ii, -1.32164+.627735*ii, -.859247-.62801*ii, .740622-.275661*ii, 2.21444-1.12354*ii
-1.3262-2.13548*ii, -.662011-1.768*ii, .925392-.607747*ii, .532577-.66278*ii, -.113741-1.1483*ii, .387673-.402303*ii, -1.91948-.666686*ii, .661101-.339978*ii, 2.18145-.549611*ii
-1.19782+1.37572*ii, .489971-1.40253*ii, .083661-.639328*ii, .794342+.233533*ii, -1.0881-.209423*ii, .421946+1.61959*ii, -1.1894+.40306*ii, .0473493+.0281171*ii, -.158182-.794137*ii
.770358-.582583*ii, -.2617-.982947*ii, 1.85283-.199839*ii, .621713-.358819*ii, -.543558+.808744*ii, .429056+.0058135*ii, -.776076-.565246*ii, .719909+.387465*ii, 1.5509+.892217*ii
.197778+.058907*ii, .821516+1.326*ii, -.192907+.157482*ii, .329777+1.53591*ii, .129263+.339982*ii, -.605615-.139816*ii, .648055+.218733*ii, -.0585178+.226135*ii, .159461-.0598617*ii
-.406917-.0475364*ii, .0011555-.343913*ii, -.265591+1.08223*ii, .776051+.605396*ii, -.726977-.814089*ii, .292228-.430031*ii, -.119567+.0630162*ii, -.139125+.193005*ii, .036442+.146135*ii
-2.60666-2.14122*ii, 1.70107+1.74939*ii, 1.05649-2.66937*ii, -.270061+1.45023*ii, 1.17395-.065646*ii, -2.84855+.663526*ii, -1.10399-.5181*ii, .600643-.597416*ii, 2.54936-2.39959*ii
1.33737+.347331*ii, .460237+.92757*ii, -.324387-.302343*ii, .218135+1.31351*ii, .479514+1.05094*ii, .346602+.0343787*ii, .724364+.445894*ii, .117497+.264282*ii, .100161+.363649*ii
5.93903-1.7137*ii, -6.06552-5.43711*ii, -2.4996+1.803*ii, .377297-2.77645*ii, .762013-.422115*ii, 8.76424-3.65669*ii, -.611165+1.06541*ii, .653822-.032528*ii, .393265+3.76502*ii
4.58179+3.07249*ii, -2.15893-7.45539*ii, -2.12198+.638078*ii, 2.18282-2.30193*ii, -.792205+.288376*ii, 8.17855+1.91145*ii, -1.2686+.952071*ii, .375511+.510855*ii, -2.08444+2.82974*ii
-.89527-.446532*ii, -1.06522-.505055*ii, -.548571+1.21664*ii, -1.2077+.403412*ii, -.009176+.92117*ii, -.548785+.167014*ii, .258927-.687122*ii, .401917-1.30125*ii, -.693943-.691958*ii
.246355-.185553*ii, .396286-.179791*ii, -.046501+.456699*ii, 1.39731+.502732*ii, .092262+.836794*ii, .771775+.361963*ii, .615743-.380648*ii, -.0520239+.358358*ii, -.145209-.29891*ii
-5.5002+3.13999*ii, -1.28735-3.01453*ii, 1.66724-1.81825*ii, 1.84935-2.15883*ii, 1.03781+.924712*ii, -.028865-1.47603*ii, -2.06859+.202626*ii, 2.40521-3.40437*ii, 3.08041-4.09904*ii
3.42038+1.52759*ii, .570066+1.52796*ii, .505377-.236943*ii, 1.88955-.017057*ii, .585771+1.3978*ii, -3.89037+2.83419*ii, -1.75885-2.79716*ii, -.156393+.0199504*ii, 1.55165+.996874*ii
.731792+1.18334*ii, -3.50961+1.87279*ii, 1.13373+2.98676*ii, 1.23119-2.29128*ii, -.431282-.404661*ii, -1.66144-.678212*ii, .301351-.0562538*ii, -.807432+3.02921*ii, -.509669-.836287*ii
.271699-1.20675*ii, -.128357-.0150104*ii, -.143067-1.63422*ii, -2.39189+2.14595*ii, -2.29948+2.06979*ii, -.354617+1.15434*ii, 1.27644+.025458*ii, .0566542+.237808*ii, .141012+2.08963*ii
-.110356-.785489*ii, .491793+.0763826*ii, .222581+.844038*ii, .694213+.644862*ii, 1.01368+.752475*ii, .795393-.188791*ii, -.019846-1.0678*ii, .166265-.109659*ii, -.896844+.254421*ii
3.06184+4.84195*ii, -.863718+.179344*ii, -1.81973-.886482*ii, -3.80387+.877189*ii, -2.09484-1.45115*ii, 2.27772-4.32289*ii, 3.12125-.932915*ii, -1.35417-1.13465*ii, 6.50684+1.06928*ii
-1.06147+.712141*ii, .239592+.0167917*ii, -.567551-.128887*ii, 1.71204+.170259*ii, 2.18212-.748527*ii, -2.635-3.88501*ii, -.59527-1.00125*ii, .0517449+.114771*ii, -.208798-.644981*ii
.825085+.74241*ii, -.697569+2.41813*ii, -.843985+.35692*ii, .976076+1.11647*ii, -.352459-.562842*ii, -.274623-.143344*ii, .615199+1.33618*ii, .965113+.891971*ii, .996128+.908139*ii
11.9365+7.4751*ii, -.0052097-.110507*ii, 4.88861+2.6946*ii, 4.55649+1.94177*ii, 9.99703-5.23126*ii, 5.34028-11.0293*ii, -2.51268-.281077*ii, -13.557-7.05843*ii, 11.5261+8.14475*ii
1.83362+3.54826*ii, -1.05285+1.93348*ii, -.33534+1.29406*ii, .020366-6.18545*ii, -.631284-1.18982*ii, -2.6289-2.63638*ii, -1.20304-1.34256*ii, 1.55695+2.94696*ii, -2.14078+1.10659*ii
-3.73525+3.31937*ii, -1.62569+.843346*ii, -.348534-.254007*ii, -.943466-.035595*ii, -.204277-1.63914*ii, .410099+.104621*ii, -1.24811+.602545*ii, -.89172-.190926*ii, -.58806-.107021*ii
3.55487+5.73969*ii, -1.18048-1.19939*ii, .075093+1.03003*ii, -2.82858-.569755*ii, 1.99052+.222796*ii, 1.63049-2.51924*ii, 2.45088-3.83485*ii, -.376948+.0342673*ii, -4.13406-2.23651*ii
