variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
-.169046-.120279*ii, -2.12437+.014739*ii, -1.99544-.337765*ii, 1.76105e-133+4.40263e-133*ii, -.0961283+.297353*ii, -.56875-.38248*ii, -1.04297-1.26977*ii, -.806378-1.08185*ii, .163436-.0611465*ii
1.6831+2.43475*ii, .43927-3.49327*ii, -.448295-6.34655*ii, -1.84141e-246+3.57556e-247*ii, -.856498+.327258*ii, -4.3881-5.86894*ii, -4.64297-.060428*ii, -1.87382-1.2237*ii, 3.54547+3.50709*ii
.440394-1.21913*ii, 1.54789-.40495*ii, -.907557+.522206*ii, -2.77926e-31+1.51324e-30*ii, -.418938-.796648*ii, -.738285-.632223*ii, 1.45537-.870324*ii, -.0252202+.120333*ii, -.990538+.613012*ii
-2.93528+19.0404*ii, -18.4681+19.8682*ii, 11.0144+3.64143*ii, 9.1139e-304+1.27595e-303*ii, -.247412-.805608*ii, 11.0517-1.5166*ii, 2.9272-3.02453*ii, 19.79+8.32181*ii, -9.50245-3.36674*ii
.030706-1.15714*ii, -2.18517+.797096*ii, -.533727+2.73492*ii, -1.46146e-104+2.94528e-103*ii, .583324-.396718*ii, 2.95236+1.24844*ii, -1.58094+.822588*ii, -1.28245+.763957*ii, .365898-.0152779*ii
2.028-3.60752*ii, -1.20629+.222058*ii, -2.51546+5.43394*ii, -2.02369e-320-5.56516e-320*ii, 1.66322-.779582*ii, 3.40737-1.49309*ii, -.630435+2.51703*ii, 1.3891+.986753*ii, -5.86132+4.84823*ii
-6.95062-2.32753*ii, -.346767-.210011*ii, -2.11201-3.56089*ii, -1.67449e-203-1.56286e-202*ii, -.469787-4.22611*ii, -2.58104-.897465*ii, -1.7205-5.0656*ii, 4.42715+2.07944*ii, 6.72391+1.91712*ii
.176132+1.12717*ii, 1.21149-.329195*ii, .162486+.723827*ii, 1.5883e-124+1.33047e-124*ii, .710204-.635882*ii, -1.72748+.138178*ii, .10674-1.47135*ii, 1.25662+.433861*ii, 1.02469-.28722*ii
.367965-.68758*ii, 13.0376+6.08393*ii, 2.36276-7.07577*ii, -2.92112e-224-1.01311e-224*ii, .160058+.169073*ii, 5.61607+3.80809*ii, 6.75536-8.23136*ii, 2.91851+17.4571*ii, 6.33072+5.67259*ii
1.22089+.711553*ii, -1.5824-3.24617*ii, 1.74289+1.47961*ii, 1.65018e-156+1.90738e-156*ii, .59856-.181731*ii, -.767042-.317187*ii, 3.52439-.177559*ii, .27547-2.37635*ii, .906059-.367429*ii
-.210025+1.03026*ii, -1.08784-.991003*ii, 1.42284-1.37871*ii, -1.70496e-254+1.70496e-253*ii, .735014+.417454*ii, -.458709+.913237*ii, -1.51405-.090488*ii, .900659-.840884*ii, -1.30336+1.10621*ii
-.705763-.236648*ii, -.935445-1.08761*ii, 1.04045-.177718*ii, 7.33971e-179+1.38329e-178*ii, .191078+.694537*ii, .24399+1.03397*ii, 1.37579-.859274*ii, -.544893-.167214*ii, .57922-.977275*ii
-.895302-.12823*ii, -.076475-.133644*ii, -.339741+2.87383*ii, 1.25469e-318+6.0711e-320*ii, -1.06376-2.17767*ii, 3.31346-1.81045*ii, .555457-1.50126*ii, 1.29475+.302323*ii, .628366-.536958*ii
-.0964425+.0287323*ii, -1.20781-.788586*ii, -1.04714+.208023*ii, -5.5272e-76-1.21597e-74*ii, -.111063-.239644*ii, -.758874-.317909*ii, .023364-.717785*ii, -.419658-.713767*ii, .289718+.0036775*ii
-.433959+.490993*ii, .935061-.025438*ii, .0634993-.101989*ii, -5.03215e-233+7.54822e-234*ii, .767646-.333544*ii, -1.31995+.922385*ii, .407603+.595184*ii, .275404+.44833*ii, .189962-.728145*ii
-7.23865-6.50319*ii, .41321-8.48505*ii, -14.0295+.2397*ii, 0, .459509+.966601*ii, -26.3676+23.6093*ii, -7.1353-2.56512*ii, -20.6409+3.10743*ii, -26.0474-7.40924*ii
-.42785+.0298075*ii, -1.29905-.760615*ii, .0658985-.341193*ii, 1.28133e-143+1.77785e-143*ii, .157551+.509988*ii, 2.69874-.787499*ii, -.0632257+.369082*ii, .023035-1.60795*ii, .402719+.11553*ii
.10395+.0045189*ii, -.0986989-.357227*ii, -1.2751-1.73511*ii, -5.82137e-154-2.36788e-154*ii, .428483-.311687*ii, -.88309+1.0873*ii, .08281+1.08428*ii, -1.58282+1.45025*ii, .023546+1.6107*ii
-1.82381-.334873*ii, -.131343+2.16226*ii, -.053825-2.17415*ii, 3.03187e-231-3.77411e-231*ii, -.69255+.61349*ii, .886528+1.14298*ii, -1.12012-.120478*ii, .14668-1.52621*ii, -1.31644-1.15749*ii
.316648+.453593*ii, -3.96857+2.82497*ii, -1.66207+.858863*ii, 0, -.237188-.239376*ii, .384313+.682312*ii, -1.53497-.885064*ii, .696484+.38381*ii, .123067-1.16199*ii
-.7381-.481064*ii, .156608-.103968*ii, .447665+2.23422*ii, 1.72662e-216+2.53894e-216*ii, 1.80869+1.18976*ii, 1.60811-1.26319*ii, -.591214+.184957*ii, -.497028+.0244226*ii, -.649001+.585376*ii
.8346+.308529*ii, .842412-1.39638*ii, -1.97199-2.18876*ii, -5.88638e-272-1.22103e-271*ii, -.470772+.569206*ii, .828651+1.09849*ii, -2.26918-.832453*ii, -.187289-.682742*ii, .954062-1.90789*ii
.0196297+.155547*ii, .103938+1.00236*ii, .493154+1.12113*ii, -1.32569e-48-1.24016e-48*ii, -.0043802-.394408*ii, -1.11894+.462482*ii, -1.01721-.77585*ii, -.0609947-.176571*ii, 1.06899-1.20154*ii
1.01363+.55812*ii, -1.43879-.668699*ii, -.382752+.833178*ii, -5.92065e-126-4.8502e-126*ii, .853503+.029138*ii, .114652-.302738*ii, .516082-.818049*ii, .719545+.768885*ii, 1.31586+1.39079*ii
-.354371+1.5778*ii, -1.0697-.72255*ii, -.163121-.932183*ii, 8.36033e-29-9.1473e-30*ii, -.924502-.630895*ii, -.59756-.290692*ii, -.57773-.330196*ii, -.819707+.567752*ii, -.739193+.534583*ii
.211264-1.67454*ii, -.0319261-.320223*ii, 3.51131+1.07014*ii, 1.54023e-261+8.89205e-262*ii, .256951-2.27568*ii, -1.41421-2.55992*ii, -.203222-.590864*ii, .718982+2.50167*ii, -1.84493-1.03187*ii
.0799437+.200437*ii, -.380623-2.02885*ii, -.440097+.279079*ii, 1.01305e-95+1.12699e-96*ii, .321802-.0313232*ii, -.168017-.856164*ii, 1.60962+.213413*ii, .564739-.17742*ii, .755842-.040103*ii
-.814824+.647796*ii, -.450198-1.7029*ii, -.834832-2.32481*ii, 3.75391e-146+1.50156e-146*ii, .643544+.420509*ii, 1.61899-3.21808*ii, 2.93079+2.12998*ii, .278193-1.09853*ii, -1.11625-1.8434*ii
-.0223004-.0214065*ii, .459149+.0905526*ii, -1.98534+.22817*ii, -9.79815e-199+4.31119e-199*ii, .24663+.0722876*ii, -.0575919-.132341*ii, .719762-.608319*ii, 1.96485+.027396*ii, -1.65989-.176012*ii
.258427-.56999*ii, -4.6398+1.37877*ii, .428242+.999662*ii, 8.58703e-177-6.05372e-177*ii, .327123-.149289*ii, 2.6339-.165861*ii, -2.4941+.19025*ii, -.007642-2.57375*ii, -1.54267+1.69124*ii
2.1433-2.6241*ii, 1.7348+.893013*ii, 1.05421-1.85189*ii, -4.90517e-106+1.48518e-105*ii, .829264+1.02412*ii, 1.2015+.682896*ii, 2.86288+.695536*ii, 2.79959-.995955*ii, -.427977+.431711*ii
2.00371+1.8703*ii, -.283818+.703268*ii, .180321-1.92688*ii, -6.40667e-145+2.24233e-144*ii, -1.07612-1.56723*ii, -.412935-.802848*ii, -.620841-.95764*ii, .151627-.688587*ii, .991822+2.16386*ii
-2.40349+2.22566*ii, .668014-.450649*ii, -.835579+.498062*ii, -5.17526e-171-3.31217e-170*ii, -2.01028+.154613*ii, -1.554+2.89018*ii, -2.56558+5.95267*ii, 2.125-1.5301*ii, 1.75987+1.64193*ii
3.06066+.073198*ii, -.328814-.285082*ii, .672431-.025307*ii, 6.5438e-159+3.18655e-158*ii, 2.49589-.897477*ii, .117076-.756156*ii, 1.80061-1.22048*ii, .049770+1.98805*ii, 3.02955-.814204*ii
-1.43756+.829569*ii, .395958-1.96667*ii, -.411788-.148926*ii, -3.73585e-113+1.55931e-112*ii, -.8289-.374514*ii, .222383-.476748*ii, -1.04751-.483218*ii, 1.50989+1.301*ii, .082890+.535201*ii
-.237685+.0308491*ii, -.78875+1.72323*ii, -.416468+1.02381*ii, -1.71627e-245-2.05952e-245*ii, -.172439+.31102*ii, -.887299+.27958*ii, -.304287-1.50531*ii, -.0369511-.343652*ii, -.818518+1.67159*ii
.370287+.45659*ii, .600555+.52986*ii, .743955-.253633*ii, -2.05799e-103+2.09287e-103*ii, -.071223+.853784*ii, -.037373-.547281*ii, .706244+.961785*ii, -.728501+1.25964*ii, .32216-1.20609*ii
2.75089-1.88408*ii, 1.19972+.929714*ii, -.556364-1.25263*ii, 4.14021e-170+2.23571e-169*ii, -.873077-1.19771*ii, -1.42266-1.48477*ii, -1.85296+2.94317*ii, -1.33495-.365245*ii, 3.85013+.80435*ii
.696802-1.89105*ii, .405422+.0276423*ii, -1.3555-.197258*ii, 5.30194e-103-1.33944e-102*ii, -1.33515-1.78237*ii, -1.53049+.353005*ii, 1.56128-.10255*ii, -1.37759+.759039*ii, 1.35023+2.09583*ii
-.52164+.177618*ii, .381227-.80333*ii, -.414822+.449495*ii, 1.75438e-215+1.00481e-215*ii, -.725151-.306385*ii, -.366772-.681788*ii, -1.08873+.492986*ii, .164622-1.87752*ii, -2.38333+.192066*ii
.658761+.004101*ii, .059525-.086817*ii, -.476747+.679093*ii, 2.04694e-279-5.02483e-280*ii, -1.17293+2.20965*ii, .724713+1.7418*ii, .218773-.270799*ii, -.912206+.211932*ii, -.267626-.209063*ii
-.115535-.458806*ii, .566874-.68835*ii, .660047-1.08239*ii, -4.84941e-80+1.10693e-80*ii, -.328459-.650148*ii, .388409+.87415*ii, .553794-1.0406*ii, .609796+.676683*ii, .479115-.0389473*ii
-.0101301+.058785*ii, .303814-.560073*ii, -2.80905-1.39606*ii, -7.11283e-160-3.91206e-160*ii, .301908-.0497109*ii, .44019+.577342*ii, -1.8067-.701732*ii, -.43763+.666775*ii, .140192+.202141*ii
.221392-.383437*ii, -2.33358-.442567*ii, .607355+2.11849*ii, -4.14857e-319+4.55331e-319*ii, .352073-.249914*ii, .207175-4.71064*ii, -1.11749-.866409*ii, 2.32358+2.54781*ii, .736392-2.14378*ii
2.2103+.7395*ii, 2.79964+2.26538*ii, -.973632-1.27408*ii, 2.14382e-234-4.35952e-234*ii, .143013+.791658*ii, .378812+1.4646*ii, .914852+2.15903*ii, -.111014+.758742*ii, -2.46739-.618687*ii
-1.39208+4.43147*ii, 1.56101-.906499*ii, -3.15667-3.1407*ii, -8.19685e-226+4.71661e-225*ii, -1.49548+.580303*ii, .456345-1.1951*ii, .999642-.065312*ii, -.155694-1.91365*ii, 1.80745-1.69788*ii
-.0618145+.174896*ii, .422445+.377591*ii, 1.01606-1.18362*ii, 1.64424e-59-8.71222e-60*ii, .318608-.475265*ii, .0621427+.0252953*ii, .496069+.239075*ii, .934979+.441945*ii, 1.16635-.640337*ii
1.1652+.676264*ii, 1.23288+.713592*ii, 1.18632-.811333*ii, -1.77017e-202+7.69467e-203*ii, -.000577+.972499*ii, -.445704+.711565*ii, -1.86921+1.42628*ii, .663722+1.54353*ii, .0992732+.403963*ii
2.1563-1.64618*ii, .574665+.590546*ii, -.097913+1.16942*ii, 6.39724e-194+1.45122e-193*ii, -1.20396-1.35748*ii, -.39928-.837581*ii, -.210549-.0741301*ii, .352808-.368445*ii, -.221716+1.51608*ii
.373375-.0663173*ii, -.0837188-.130665*ii, 1.23137-.362153*ii, -3.39166e-167, -1.30035+.867611*ii, -1.51707+1.88848*ii, 1.8589-3.49234*ii, .136147-1.81857*ii, 3.20814-.733557*ii
1.88065-.648038*ii, .218768+2.25189*ii, .819936-2.51072*ii, 1.11741e-180+3.48356e-180*ii, -.736175-.580726*ii, .341085+1.30054*ii, -.566784-.73367*ii, -.137229+2.10339*ii, 2.05924-2.70359*ii
2.07489+.762797*ii, -1.27232-.280731*ii, .170573-1.52574*ii, 3.07689e-313+1.2732e-313*ii, 1.2996+.087942*ii, 2.67419-2.5397*ii, .251209-1.78277*ii, 3.26187+2.16365*ii, -.687713-.036343*ii
2.11375+4.88552*ii, -1.57676+3.93599*ii, -8.90817+.70005*ii, 0, .430836+1.03433*ii, 4.09773+1.1734*ii, -.98272+.846784*ii, 3.03117+3.07094*ii, -1.44967+3.99795*ii
-.426433-.173887*ii, .34861-.840618*ii, .252859-.78394*ii, -1.07678e-200-1.57689e-200*ii, .504505+.501521*ii, -.123338-.437822*ii, -.493224-.103184*ii, .346677+1.00222*ii, -1.49133+.638678*ii
.104562-.364052*ii, -1.96616-.617481*ii, .034449+.249137*ii, -1.7316e-255+2.1312e-255*ii, .299392-.306853*ii, -3.00385-1.36809*ii, .846538-.40352*ii, -2.02962+.808297*ii, 1.43275+.445758*ii
2.10058+3.17314*ii, 1.44238-.408522*ii, -5.36685+1.54734*ii, 1.48708e-118+6.19615e-119*ii, -.939967+1.28643*ii, 5.02172-2.19358*ii, 3.32937+1.89484*ii, .055530+.685277*ii, -3.35227+4.17367*ii
.403013-.622702*ii, 1.66123+.47954*ii, -2.70666-.597993*ii, 2.95297e-316-4.14452e-316*ii, -.390465-.525852*ii, -2.20656-.595217*ii, -4.45371+1.86763*ii, 2.2304+.264117*ii, -.445452-1.48849*ii
-1.36034+2.0731*ii, -1.18279-.831278*ii, -3.07609+1.24948*ii, -5.29743e-294-1.05397e-293*ii, .940704+.911165*ii, -1.20732+.281603*ii, .793307+.656406*ii, -2.62987+.705468*ii, 1.70324+1.96324*ii
1.79976+2.34611*ii, 6.05788-.189086*ii, 3.6488-.094117*ii, -9.66751e-199+3.65798e-199*ii, .318705-.621531*ii, -1.23783-.30821*ii, -2.34378+3.50756*ii, -3.39461+.788712*ii, 1.81653+1.79635*ii
-1.56971+1.74973*ii, 1.19377-2.48863*ii, -3.25078-5.08397*ii, 8.72241e-267-9.20699e-267*ii, .913559+.130583*ii, 3.52675+1.03971*ii, 1.40321+.926775*ii, -2.24725+1.33455*ii, -.663871-3.01166*ii
-6.57729-1.48362*ii, 4.59938+3.77013*ii, -5.92091-1.24871*ii, -7.88951e-131-7.74862e-131*ii, -1.03615+.245225*ii, -1.99213+.647073*ii, .201795+2.34526*ii, -.758381+1.56267*ii, -2.81114+3.14943*ii
-.853915+.861725*ii, .511754+.584646*ii, .724981-.877747*ii, -5.2662e-171-7.83891e-170*ii, .851674-.914338*ii, -.830525+.577501*ii, -.667078-2.39764*ii, .872281-.170942*ii, -.43255-1.05943*ii
-2.20111-3.42607*ii, -.38246+13.3891*ii, .511003-6.99447*ii, 4.4696e-174-3.15873e-174*ii, -.526785+.162842*ii, -2.49339+.779177*ii, 2.50004+3.06151*ii, -.955945-4.28376*ii, 6.02667-2.45398*ii
-1.2525-.070363*ii, -3.50438+.353338*ii, 1.41411-.191063*ii, -1.99266e-128-1.20371e-127*ii, -.046684+.594969*ii, .858816+.720387*ii, .8683-3.46773*ii, -2.39378-.122749*ii, -1.75367-1.95653*ii
.082671+2.63766*ii, 1.42768+1.40975*ii, .468919+.213573*ii, -3.81911e-252+6.81983e-252*ii, .425596-1.06496*ii, -4.07743+.589243*ii, -1.05091+.363842*ii, 1.40401-1.4041*ii, -.941232-.126114*ii
-.507931+.503851*ii, -.94681+.44503*ii, 1.01627-.45284*ii, -1.48479e-212+4.63989e-212*ii, -.140714-.814899*ii, 1.14291+.768457*ii, -.057960-.880147*ii, .547767-.493142*ii, .303425-1.92701*ii
-2.85864-3.17466*ii, 1.38575-.198531*ii, .41528+1.07537*ii, -3.01889e-220-4.61998e-220*ii, -1.54134-.822159*ii, 2.09937+2.33646*ii, -.402157-.854781*ii, 2.72289+2.80287*ii, .481748-.624924*ii
2.12328+2.78772*ii, .876974+.968578*ii, 1.62882+1.51372*ii, 1.19234e-189-1.34665e-189*ii, .069485-1.63619*ii, -1.05871+1.13181*ii, -.422835-.713373*ii, .57704-1.47096*ii, .685257-.654034*ii
-.246359+.0405211*ii, -.15807+.07992*ii, -1.34625+.614493*ii, -4.24146e-179+3.0847e-178*ii, .180412-1.17346*ii, -.218002-.630766*ii, -.463639-2.31551*ii, -.199047-.967163*ii, .792701-1.01443*ii
10.6689+17.4529*ii, -1.42236+.821505*ii, 16.2542-14.7953*ii, -5.03215e-234-1.06933e-233*ii, -2.52625-2.46406*ii, 2.36942-1.79034*ii, 2.50375-8.22815*ii, -13.3597+16.8329*ii, 6.11219-16.467*ii
1.71833+1.74684*ii, -1.31907-.964166*ii, .95131+1.9779*ii, 3.91862e-200+4.76256e-200*ii, 1.22058+.099352*ii, -2.10733-.778152*ii, .166795+2.33708*ii, .934067-1.54965*ii, -1.2307+.71477*ii
-.173274-.143619*ii, -.937976+1.10143*ii, -.278186-2.27441*ii, 1.37725e-280-2.06588e-281*ii, -.277029+.280748*ii, 1.37181+.480236*ii, -1.7824-.191475*ii, -1.52388+.487675*ii, -.603075+3.07088*ii
1.97008+1.87808*ii, -1.08591+.492641*ii, 4.45037+1.80229*ii, 0, 1.25229+.845203*ii, 1.08928-.42554*ii, -2.29023-.22794*ii, .143234-.815486*ii, .576847+.1118*ii
-2.72152+1.10608*ii, .649361+3.91181*ii, -1.0306+.921145*ii, 1.39125e-181+4.35974e-182*ii, -.537617+.67217*ii, 1.21882+1.11227*ii, -2.43527+7.72999*ii, 2.07733+1.02343*ii, -2.01158-2.43199*ii
.0501473+.0313702*ii, 1.13459-1.49051*ii, -1.82218+1.05713*ii, 1.37241e-66-2.37389e-66*ii, .119766-.131276*ii, 1.14076+.107191*ii, .486687-1.21626*ii, -1.26517-.115463*ii, -1.17982+.507294*ii
-.510996+2.76866*ii, -.046835+.980954*ii, -.356857-3.7041*ii, 9.73359e-209-1.46004e-208*ii, -.114035+1.68932*ii, -.616856+1.37763*ii, 2.45684-.665268*ii, .531015-.457103*ii, -.200129+.265262*ii

component_2:
equations:
c0+c2*Rad^2
.9978*r^3*delP-1.0012*r*Rad^2*delP+4.0073*r*u*L*mu
points:
-4.26924-2.33316*ii, 5.54093+2.95882*ii, -.38314-1.03657*ii, -4.49872-3.51994*ii, .880066+.004261*ii, .0122995+.107929*ii, -1.06867+3.46241*ii, -3.74995-1.50307*ii, -.139398+.138995*ii
.014185+.0255694*ii, .472205-.881999*ii, .696594+.161216*ii, -.180564+.069713*ii, -.150112+.081816*ii, -.000821633-.000199001*ii, .837259+.185997*ii, -.53504+.602367*ii, -.186217+.0666516*ii
2.7759+.993958*ii, -2.91098-3.07419*ii, 1.5467+.789644*ii, 2.66336+1.93024*ii, -.8117+.193833*ii, .0175054+.10828*ii, 1.86263-1.94948*ii, 1.65078+1.73547*ii, -.258692-.0247375*ii
-1.95705+38.0789*ii, 4.60294-.642341*ii, -14.3258+7.06784*ii, -1.09975+24.2435*ii, 2.20835-1.8241*ii, -.73577-20.5502*ii, 4.4703+.280396*ii, -10.1248+5.24627*ii, 3.6029+6.17759*ii
.0226335+.0414631*ii, .139095+.657391*ii, .378953-.0166523*ii, .189098-.473599*ii, .0384629+.262339*ii, .012425-.653999*ii, .0218099+.0340832*ii, -.640839-.211423*ii, -.0949537+.29259*ii
-9.33503+14.8649*ii, -7.77183+1.65812*ii, -6.5119-2.7096*ii, -1.89512+10.4665*ii, .578656+1.36894*ii, 8.17774-9.77251*ii, 1.31507-4.12273*ii, -.836779-2.15126*ii, -1.16293+4.40231*ii
17.4405-13.5308*ii, 9.48531+.35553*ii, 7.9745+6.19622*ii, 7.13142-11.5022*ii, -.520965-1.43322*ii, -13.185+7.63609*ii, -1.97949+4.12688*ii, -.577683+3.32134*ii, 2.65536-4.40027*ii
14.825-25.1245*ii, -4.6574+.427881*ii, 12.8764+.04912*ii, 10.3901-16.8117*ii, -2.2232+1.13786*ii, -6.02836+12.8547*ii, -3.18289-2.38493*ii, 8.29987-1.02401*ii, -.653662-4.84772*ii
-.0284684-.124211*ii, -.848597-.277269*ii, .708102-.214306*ii, .393291-.0631131*ii, -.186035+.328835*ii, .509247-.261941*ii, .485444-.486922*ii, .0348143+.0485705*ii, -.32391+.235185*ii
-.079098+1.45668*ii, .118808-.67193*ii, .583937+.602808*ii, -.09279-.762411*ii, -1.4595+.088232*ii, -.145967-.553126*ii, -.118648+1.17322*ii, -1.81726+.724962*ii, -1.7948+.737516*ii
.23191-1.26454*ii, .753389-.735357*ii, .237709+.487141*ii, -.137427+2.2871*ii, -.335074-1.05304*ii, .275715+1.534*ii, 1.89735-.442749*ii, -.0145897+.173203*ii, -.387512+.282756*ii
-43.5052-76.3899*ii, 1.52756+36.9999*ii, -47.3838-43.2345*ii, -78.5294+23.2548*ii, -1.49724+.363577*ii, 3.96569+29.325*ii, -13.0009-42.122*ii, 61.1494-18.8079*ii, -49.3769+7.78322*ii
-.0724919-.197256*ii, .525724-.79732*ii, 1.19383+.612579*ii, .396267+1.42905*ii, .211422+.418746*ii, .577411-.57495*ii, .520839+.103419*ii, -.209957-.559366*ii, -.225091-.468611*ii
3.58916-.063515*ii, -1.13495-1.98044*ii, .837438-1.34764*ii, 2.02323-.372181*ii, -1.07943+.638342*ii, .2594+.663381*ii, -1.19485-.141823*ii, -1.26936+1.48326*ii, -1.85277-.992529*ii
-.547126+.169415*ii, -.178357-.0501714*ii, 1.97052-2.33022*ii, .623414+2.43597*ii, -.498124-1.68617*ii, -1.2573-.221816*ii, .288916-.44135*ii, .341138-1.03339*ii, .060834+.907233*ii
