variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
1.3272+1.59933*ii, 0, -4.92793+2.62898*ii, -3.39148e-31-3.5613e-31*ii, -.375675-2.19245*ii, 1.53963-.504022*ii, 1.94556e-72-1.62719e-72*ii, -1.90541+2.51055*ii, 1.9006-.902415*ii
.910588+.883863*ii, 0, -.493501+1.46113*ii, 5.52786e-32+6.66116e-33*ii, .391519+.256375*ii, -1.24255+1.41988*ii, 1.55451e-75-2.76357e-76*ii, .083107+.593747*ii, -1.2214-.416208*ii
-2.00061+1.84646*ii, 0, 1.14308-2.08051*ii, 0, 1.85698-2.15285*ii, -.791671-1.4032*ii, 6.379e-203+2.16886e-202*ii, -.126907+3.6091*ii, -1.43105+.353477*ii
-.584324+2.50582*ii, 0, -.536086+.294654*ii, 0, .458238-1.28517*ii, .878392-1.81182*ii, -5.79563e-70+1.44891e-69*ii, -.656712-.073034*ii, -3.04018-4.45935*ii
2.71985+.598433*ii, 0, .592252-1.42238*ii, 1.24442e-32+2.6248e-31*ii, -2.52191-.696057*ii, 2.60883+1.15465*ii, -7.55665e-78+4.31808e-78*ii, -2.52555+2.54974*ii, -.668162-.376029*ii
-.515947-1.32239*ii, 0, .347799+.193507*ii, 0, .0173264+.435788*ii, 1.92165+.173074*ii, -4.86173e-63-1.21543e-63*ii, -.196085-.0894927*ii, .988228+.838744*ii
2.40472-1.74426*ii, 0, .164588+.409546*ii, 0, -1.67507+1.12355*ii, .0036699+.480465*ii, 2.12553e-115-2.25242e-115*ii, .799145-.115432*ii, .200308-1.67125*ii
1.62581-.403841*ii, 0, .289416-1.56267*ii, 0, .954702+.792782*ii, -1.3646+.374707*ii, 1.02064e-201-3.06192e-202*ii, -1.0419+.553453*ii, -.905564+1.39116*ii
-.956354+2.84731*ii, 0, -.855595-.143203*ii, 1.79674e-31+6.9124e-33*ii, .993244+.010947*ii, .919717+.670671*ii, 2.18008e-104-2.7905e-104*ii, 1.15057+.834638*ii, -1.27794+.386947*ii
.79524+1.63026*ii, 0, .760363-1.22396*ii, 0, 2.01971-.077415*ii, .349717-.272023*ii, 5.36096e-69+6.3752e-69*ii, .995736+.024423*ii, -.454568-1.26382*ii
.485396-.30305*ii, 0, -.501967+.923595*ii, 0, -.608665-1.0089*ii, .452301+.694055*ii, 7.4754e-206-3.7377e-206*ii, .945015-1.11048*ii, .258658-.931005*ii
.430406+1.28231*ii, 0, .544612+1.4721*ii, 0, -.60222-.085131*ii, -4.05413-.811753*ii, -5.61352e-202+9.44093e-202*ii, .485964+.77598*ii, .794969+.368733*ii
-1.59492+1.91698*ii, 0, -1.04071+1.33618*ii, 8.7651e-33-2.89339e-31*ii, 2.90828+.159235*ii, 1.75111-3.09859*ii, -1.16803e-206-1.9467e-208*ii, 1.67422+4.08266*ii, -.938107-.328584*ii
.141183-.341734*ii, 0, 1.42573-1.3898*ii, -2.12459e-32+4.74884e-32*ii, .736194-.172828*ii, .883139+1.52909*ii, -1.76105e-133*ii, 1.16503+1.44782*ii, -.295086+.22165*ii
-.082292+3.41158*ii, 0, 1.55637-1.83296*ii, 9.16836e-31-5.39633e-31*ii, .058763-.786272*ii, -1.22877+1.17683*ii, -2.47083e-83-1.40786e-82*ii, -2.14489-2.43584*ii, 2.41423-1.36635*ii
-4.0259+5.16897*ii, 0, -.487477+5.59058*ii, 0, 2.14721+4.76595*ii, -1.37116-4.10243*ii, 1.19606e-203+1.89377e-204*ii, -1.21385-3.4587*ii, 2.87216+3.62287*ii
.225868+.529877*ii, -8.12288e-32+1.07569e-31*ii, .111987+.206145*ii, 0, -.217565-.0199787*ii, .548294+.515961*ii, -3.6463e-63+1.21543e-63*ii, 1.64667-.598821*ii, -.741915-.087464*ii
-1.08809+.477456*ii, 0, -.69733+.927638*ii, 1.20723e-32-6.44414e-32*ii, -1.36985-.815295*ii, -.729447+1.13115*ii, -1.59475e-204+2.39213e-204*ii, .42372-1.14166*ii, -.377766+.293798*ii
2.2606+1.62885*ii, 0, -.066468+1.57166*ii, 0, -1.8028-.612322*ii, -.810952+1.06077*ii, -3.26605e-200-1.43706e-199*ii, -.467104-.554957*ii, -.210755-.234246*ii
1.12264-3.38987*ii, 0, -.128937+1.57606*ii, 0, .837874+1.85993*ii, .911523+2.78049*ii, -9.73359e-209-4.86679e-209*ii, -.774321-1.40826*ii, -.465682+.0441072*ii
1.49494-2.00996*ii, 0, -.824167-2.52227*ii, 0, .231292-1.9131*ii, -1.13089-1.13555*ii, -6.13637e-91+4.90909e-91*ii, -2.69593+.513408*ii, .276671+1.78133*ii
-1.37345+.082246*ii, 0, -.053591-1.20045*ii, 0, -.766547+1.82853*ii, -.334347+1.77492*ii, 1.02787e-205-6.2295e-207*ii, 1.81216-2.04778*ii, -2.24913-.268662*ii
-.72484-.08791*ii, 0, -1.83321-.275286*ii, 0, -.303777-.834507*ii, -.838697+1.48985*ii, -2.13644e-87-8.7971e-88*ii, -1.37054+.587468*ii, -1.0392-1.80135*ii
-.310584-1.60697*ii, 0, .549834+1.48793*ii, 0, -1.20701+.088136*ii, .0433+1.7069*ii, 2.51145e-103-8.37149e-104*ii, 1.5265-1.41852*ii, .881188-.785184*ii
-3.01333-1.16113*ii, 0, .898801+1.69514*ii, 0, -2.12178+2.20078*ii, 1.96671+3.44153*ii, -1.71818e-90-2.33182e-90*ii, 2.93264+2.34106*ii, .178105+.358448*ii
.717093+.319189*ii, 0, -.459359+.053012*ii, 0, -2.76872+.610924*ii, .793491-.39667*ii, 2.6988e-79+3.45447e-77*ii, -.725605+.121465*ii, -.467784-.199728*ii
4.72534+3.92435*ii, 1.79176e-31+3.13286e-31*ii, 2.28628+.15806*ii, 1.23245e-31-2.10236e-30*ii, -2.606+.426808*ii, -4.8271-7.33561*ii, -1.53791e-206-2.33606e-206*ii, 4.27999+3.28557*ii, 2.66878+1.28355*ii
-2.61183-2.06115*ii, 3.71628e-30+1.07087e-30*ii, -.763899-1.57466*ii, 0, -1.80634-3.03956*ii, -1.25247+1.35549*ii, 7.4754e-206, 1.03285-3.54653*ii, -4.11101+.734348*ii
.94538-.197149*ii, 0, 1.06058-1.26242*ii, 0, .743761+1.59849*ii, -.202705-1.44104*ii, 2.37636e-211-4.27746e-211*ii, -2.45045-.17361*ii, .160377-.0330109*ii
.685927-3.89976*ii, 0, -3.72522+3.31464*ii, -5.045e-30+3.15756e-30*ii, -15.0592+8.07354*ii, 2.54599+1.3226*ii, -1.59631e-206-6.81351e-207*ii, 1.34226+.053393*ii, -11.5606+4.57547*ii
2.54871+1.81418*ii, 0, .845682+.385575*ii, 0, 1.20359+2.65734*ii, .63757+3.48575*ii, 8.84344e-74+3.18364e-73*ii, -.664284+.597171*ii, 2.14554+.205854*ii
.59767-1.74875*ii, 0, -1.01488+1.41088*ii, 1.47494e-32-5.82695e-32*ii, 1.92325-.873923*ii, -.659615+1.93926*ii, -2.82764e-88-9.42546e-89*ii, -.800592-.074343*ii, .717377-.247774*ii
.775375+.438615*ii, 0, -.409221+.0652822*ii, -2.24329e-32+1.32556e-32*ii, -.165264-.0248616*ii, -.283779+.163078*ii, 4.577e-32+1.10579e-31*ii, .817872+.542613*ii, -.794876-.365754*ii
-1.91528+1.77356*ii, 0, -.320104-1.02435*ii, 2.09104e-31-5.51808e-32*ii, 1.60807+1.07597*ii, .529252-2.75422*ii, -7.14367e-102+3.39324e-101*ii, .216696-.579515*ii, -2.29687-1.09322*ii
2.31403-1.59364*ii, 0, -.872352-1.84424*ii, 0, 3.21772+1.29647*ii, -3.49567-1.34569*ii, -3.69319e-126-4.43183e-126*ii, -.410711-.582859*ii, -.485584-.791908*ii
.480772-.739822*ii, 0, -1.93913+1.31559*ii, 0, 1.13953+.444593*ii, -1.45183+.2236*ii, -1.96364e-88+2.35636e-88*ii, -1.85604+2.28836*ii, 1.99413+.30852*ii
-1.33604-.831426*ii, 0, .529843+.10183*ii, 2.0741e-31+3.83736e-31*ii, .533731+.192784*ii, -.488978-.899837*ii, -5.1032e-203-7.49533e-202*ii, -.512675+1.26379*ii, .966249+2.14182*ii
.717696+.739103*ii, 0, 1.66305-.171715*ii, -1.25225e-31-1.20196e-31*ii, .300927+.351123*ii, .971569-.589982*ii, -1.75022e-61+9.72346e-62*ii, .277156-.0335648*ii, .887041+.395049*ii
-.785505-2.37727*ii, 3.82185e-31+1.32269e-31*ii, .170346-1.10561*ii, -1.9708e-31-9.71923e-32*ii, -.0442214+.154255*ii, .686848+.466382*ii, -3.36488e-31-2.71143e-31*ii, .132135+.425809*ii, .244283-1.24888*ii
-1.77076+1.49679*ii, 0, .541484-.204551*ii, 0, .174713-.532499*ii, -.134287-.202362*ii, 1.67222e-197+4.01332e-197*ii, 1.52411+.563734*ii, .209431+.800585*ii
.811757+2.3431*ii, 0, .271028-.857893*ii, 0, -4.91772-2.20781*ii, -1.22057+2.39425*ii, 1.94314e-77-3.23856e-78*ii, 1.8982-4.29705*ii, -1.59248+1.0699*ii
-.297906-1.29535*ii, 0, .570425+.574447*ii, 0, .544916+.6677*ii, .721336-.068247*ii, -2.04128e-202-4.08256e-201*ii, 1.54426-.490703*ii, -2.22165+.29212*ii
-.381225-1.62943*ii, 0, -1.4388+.024365*ii, 0, .573276+.586539*ii, -.78625+.077467*ii, 2.4918e-206-1.86885e-206*ii, -.016012+1.77151*ii, .298474-.273996*ii
-.810753-.435226*ii, 0, -.622338-1.08716*ii, 0, .470758+.0733897*ii, -.0993613-.0068001*ii, 9.65572e-206-4.9836e-206*ii, .377594+.901235*ii, -1.03529+2.15402*ii
-2.92016-.857632*ii, 0, -.875561+1.3695*ii, 0, 4.93782-.919297*ii, 1.35541+2.85185*ii, 4.1825e-133+8.80525e-134*ii, -2.35241+1.0538*ii, -.094172+1.73406*ii
-1.27599-.722971*ii, 0, 2.60041+1.05152*ii, 0, -.886236-2.00134*ii, .288911+1.93007*ii, 3.31708e-202-1.2758e-202*ii, .861707+1.66775*ii, -2.05935-3.38123*ii
2.57086-2.07983*ii, 1.5994e-30+2.55555e-30*ii, -.456346-.104378*ii, -8.53343e-31+1.26072e-30*ii, -8.43825-1.0681*ii, 4.34174-1.28656*ii, -1.63303e-200+1.66569e-199*ii, 10.5304-3.03412*ii, 3.84204-3.15022*ii
-.336945-.732985*ii, 0, -.804214-.16863*ii, 7.96183e-32+1.0396e-31*ii, -.458598-.11201*ii, -.657828-.694499*ii, 4.79404e-94-1.91761e-93*ii, -1.08121+.793261*ii, .416925-1.23456*ii
2.09541-6.40891*ii, 0, 1.3449-1.88925*ii, 0, .802471-6.8282*ii, .882531-3.60436*ii, -3.00477e-199+1.25743e-199*ii, 2.6646-2.13591*ii, 4.51133+3.74043*ii
.427398+2.42875*ii, 0, .334178-.54401*ii, 0, .556947+1.77434*ii, 2.8056-1.26486*ii, 1.03634e-76-4.14536e-76*ii, 1.17789-1.69585*ii, 1.29888-1.84526*ii
-1.55709-.802543*ii, 0, .0187996-.386462*ii, -5.62709e-32-4.97446e-33*ii, .891268-2.69287*ii, .71276+.17741*ii, 3.8274e-203-7.57507e-204*ii, -.098234+1.89141*ii, -.492346+.414157*ii
.094618+2.20209*ii, 0, -.988962-.078763*ii, 0, -.631841-.574789*ii, -.467799-.911529*ii, -4.8617e-63-8.26494e-62*ii, .601907-1.36804*ii, .526439-.99672*ii
.219095+.0795306*ii, 0, -2.10399+1.59766*ii, 0, -3.09796+3.97286*ii, 1.22473+1.51094*ii, 1.58621e-117+3.17243e-117*ii, -2.25296-1.21841*ii, 1.64063+.762608*ii
-.289532-.563883*ii, 0, .523334-.232958*ii, 1.95718e-31+5.75314e-32*ii, -.286678+.459971*ii, .806537+2.09376*ii, -8.77914e-198+4.5986e-198*ii, -2.02295+1.53523*ii, -1.11639-.73849*ii
-.668698-.220798*ii, 0, -.251202-.421991*ii, 0, -.576141+.137542*ii, 1.7466-1.66146*ii, -1.51929e-64+4.55787e-64*ii, 1.09547-.639913*ii, -.0570288-.174959*ii
-.228069-.677715*ii, 8.32988e-32+7.87641e-33*ii, .198984-1.68998*ii, -2.33468e-31+1.70097e-31*ii, .0569821-.452807*ii, -.749128+1.45084*ii, -7.0748e-74-8.4897e-73*ii, 1.06516+1.73325*ii, -.190753+.236777*ii
-.232788-.939895*ii, 0, -1.00854+1.29949*ii, 0, -1.06361+.354326*ii, .742469-1.1154*ii, -5.21266e-208+4.67212e-207*ii, .326461-.999331*ii, -.41744+.461405*ii
.646695-2.34599*ii, 3.04316e-32-1.51778e-32*ii, .918711-2.09928*ii, 0, 2.61325-1.54214*ii, .748206+.94939*ii, -2.19454e-98-7.31512e-99*ii, -.20087-.247716*ii, .799039+.884299*ii
-3.30752+1.60717*ii, -4.97704e-31+2.90655e-31*ii, -3.1866-3.02478*ii, 0, 4.08289-1.13427*ii, .576313-3.39016*ii, -3.34592e-208+2.4334e-209*ii, 4.45446+1.31868*ii, -2.26459-1.6231*ii
.402565-1.3378*ii, 1.19088e-31+1.44323e-31*ii, .882873+.848799*ii, 0, -1.9307+.774961*ii, 1.30898+.774282*ii, -4.66364e-90-1.47273e-90*ii, -.888411+1.99306*ii, .286389-.496428*ii
.299757-1.04053*ii, 0, 1.28574-1.27587*ii, 0, -.817505-1.79043*ii, -1.45781+.721461*ii, -5.1032e-202-6.12384e-202*ii, -.280294+.148363*ii, -.134-.374584*ii
2.09765+.635261*ii, 0, -.842874-.022302*ii, 4.13813e-32+3.66067e-32*ii, .098773-1.32584*ii, -2.08327+1.08611*ii, -3.98688e-205-3.48852e-205*ii, .948489-.405903*ii, .224754+1.10975*ii
1.49952+.308419*ii, 1.48217e-31-1.84414e-31*ii, -1.74784+.371449*ii, 0, .933647+.042339*ii, .766734+1.69876*ii, 7.93107e-118+2.47846e-118*ii, .041221+.897501*ii, 1.48441-.346237*ii
-.173739+1.3404*ii, 0, -2.29415+.959856*ii, -1.63163e-32-3.41207e-32*ii, -.068040-1.86315*ii, -1.80974-1.50142*ii, -1.82315e-62-9.72346e-63*ii, -.06043+1.26087*ii, 1.07069+1.1965*ii
-1.22653+1.65105*ii, 0, .19352+.632435*ii, 0, .477629+1.94299*ii, .407924+1.91788*ii, 6.9089e-77-5.52715e-76*ii, -1.33236+.083915*ii, -.299109+.613072*ii
.884362-.231556*ii, 0, -.814402+2.06996*ii, 0, -.859715+1.02186*ii, -.310667-.616147*ii, 3.11475e-207+1.71311e-206*ii, -1.38662-.080007*ii, .542498-1.20352*ii
1.13249-1.53804*ii, 0, -4.18694-2.34037*ii, 0, .342381+2.93126*ii, 1.06933+.167423*ii, 1.2446e-60+1.55575e-60*ii, -2.82257+1.43117*ii, .356333+1.73933*ii
.587301-.609797*ii, 0, -.0861123-.172061*ii, 0, -.224721-1.45934*ii, -.39462-.279126*ii, 5.96946e-88-8.16873e-88*ii, -.552532-.15011*ii, 1.99526-.497416*ii
1.69133+.021033*ii, 0, -.77324-2.73074*ii, 0, .336562-2.46612*ii, -3.41738-2.81131*ii, 1.33777e-197-7.21144e-198*ii, 1.58747-.129337*ii, .66285-.186254*ii
1.21087+1.1172*ii, 0, -3.07255-.727253*ii, 0, .568782+.904369*ii, .808535-2.07268*ii, 6.90893e-77+2.76357e-76*ii, -1.16807+.658343*ii, .100357-.154574*ii
-1.52048-1.00623*ii, 0, .388052-.0207134*ii, 0, -1.70817-.386414*ii, -.502432+1.53898*ii, 3.11151e-61+7.00089e-61*ii, -1.98007-1.34669*ii, .30383+2.7262*ii
.513703-.139798*ii, 0, .206195+.0044711*ii, 0, -.452847-1.55256*ii, -.928726-.803014*ii, 2.42892e-78+3.77832e-78*ii, -.286946+.292027*ii, .799715+.180323*ii
1.31999+.597844*ii, 0, 1.48356+.054235*ii, 0, -1.40944-.627558*ii, -.328863-.362789*ii, -1.63303e-201-1.1227e-201*ii, -1.08812+.203846*ii, -.201692+.181539*ii
-1.25375-.669915*ii, 0, .431369+1.34362*ii, 0, .420897-1.78411*ii, .110227+1.04415*ii, 2.39213e-204-7.97376e-205*ii, -1.01627-1.07938*ii, .374686+.505981*ii

component_2:
equations:
Ekf
Ugf
-1.1*m*ve^2*r+2.2*G*M*m
points:
-13.9663-3.70766*ii, -2.0734e-31-1.53003e-29*ii, 12.1261-2.71172*ii, -3.86248e-30-6.41313e-30*ii, -4.68914+15.962*ii, -16.9869-7.5795*ii, 9.86377-.4936*ii, 4.75899-6.03054*ii, 6.18506+8.4694*ii
-.34159+.59544*ii, -4.31892e-31-1.64501e-30*ii, 1.01502-.084910*ii, -5.6716e-31+1.44139e-31*ii, .00478935-.000401407*ii, .96164-.927575*ii, -.265939+.990461*ii, -.138074-.0757089*ii, -.144775-.497291*ii
-.900843+1.35101*ii, 1.61926e-28-1.22957e-28*ii, 1.08935-.832382*ii, -7.25438e-29-2.95155e-29*ii, .897431+.633189*ii, .163737+.0467344*ii, -.141513+.328498*ii, -.403759-.507795*ii, .548522-.699225*ii
.397465+2.00163*ii, 2.82851e-31+5.80166e-31*ii, .17903+1.99936*ii, -9.71686e-32+1.51604e-31*ii, .489336+.115108*ii, -1.48075-3.60432*ii, -.44037-.971874*ii, 1.45834-1.54989*ii, .86088-.084573*ii
1.33126-.370894*ii, 0, -2.75613+1.35208*ii, 0, 4.35127-.566816*ii, -.193752-.134458*ii, -.429482+1.37658*ii, -.779712-.359056*ii, -2.60215+1.05738*ii
.210738-1.10016*ii, 0, 1.89566-1.94302*ii, 0, -.156271+.218497*ii, -1.32559-.260594*ii, -1.25516+.560204*ii, .022263+1.04435*ii, -.503056+.435194*ii
1.20264+.743446*ii, 0, .532664-1.85929*ii, 3.04405e-32-3.22077e-31*ii, .591592-.343125*ii, -.41043+.479067*ii, -.41988-.677782*ii, -1.02846-.360477*ii, .342836+.640528*ii
-.398445+.139228*ii, 0, .4852+.486183*ii, 0, -.0641523+.0525226*ii, 1.03002+.88984*ii, -1.31301+.203459*ii, -.180022+.359115*ii, .866255-1.09815*ii
3.35195+3.69241*ii, 0, .030462-2.76748*ii, 0, -2.47154+3.30534*ii, -.150964+4.14611*ii, 9.65227+3.4336*ii, -4.62367-9.55283*ii, -.0027975+.304034*ii
.006357+1.4851*ii, 0, .036369-1.12017*ii, 9.33151e-32+1.28893e-31*ii, -.211339+.265318*ii, -.410041-1.32888*ii, .208581-.0547889*ii, -.609911+.78591*ii, -.557171+.773565*ii
-7.10518+2.52459*ii, 0, 12.753-1.11553*ii, 0, 11.6578+.68804*ii, 10.4869+2.87973*ii, -7.17352-5.9709*ii, -3.29093-9.58107*ii, -1.36077-2.06734*ii
-.677494-.595922*ii, 0, -1.48924+.00776*ii, 0, -.741687-.53367*ii, -.090830-.780159*ii, .319463+1.14567*ii, .386128+.633602*ii, 2.60581+.082493*ii
-2.03395-1.31785*ii, -5.06706e-31+2.77436e-31*ii, -1.49096-1.94642*ii, -7.34906e-31+1.44526e-31*ii, -2.13005-.142888*ii, -.683441-.12079*ii, 1.5323-.582558*ii, .568676-.723941*ii, -1.61776+3.09983*ii
1.94812-1.03972*ii, 0, 1.92972+1.17362*ii, 2.97814e-31-4.5725e-32*ii, -1.18651+.254526*ii, -.85435-.63815*ii, -1.2325-1.05449*ii, 1.0998-2.2529*ii, -.365618+.189441*ii
.734167-.542926*ii, 0, 2.64801-1.6514*ii, 0, -.0146672-.00466969*ii, .985138-.15938*ii, -2.40875+1.06534*ii, -.0559215-.235333*ii, .429047+.30271*ii
1.16895-.213186*ii, 0, -.165187+1.08231*ii, 0, .086279+1.06471*ii, .0000295539+.0000202177*ii, -.702754+1.06152*ii, -.0171909-.00458109*ii, .0004225+.241694*ii
.550327-.098989*ii, 0, .237128-.123722*ii, 0, -.0481732-.0191753*ii, -.518767-1.12107*ii, .658682-.883175*ii, -.122594-.356933*ii, .513085-.738652*ii
.768007+2.38435*ii, 0, -.149154+.47431*ii, 0, 1.02519-.62125*ii, -.1996+.14523*ii, -1.63848+.661039*ii, -.373765+.439518*ii, -1.50787-.941831*ii
-.823331+1.47037*ii, 0, .916501+.619085*ii, 0, .460953+.289119*ii, .339019-1.55136*ii, -.116677-.203944*ii, 2.07791+.015002*ii, .275977-.28984*ii
-3.82907+.672018*ii, 0, .333442-2.08554*ii, 0, -3.22281-.522237*ii, -1.73114+2.06061*ii, -1.88414-.569304*ii, 1.78651-.549994*ii, 4.99667-.572711*ii
-.12567+.654794*ii, 0, 1.11438-.041447*ii, 0, -.344206-.0658937*ii, .326126-.0083117*ii, -1.17717+.254032*ii, -.549411-.127141*ii, -.688755+.206398*ii
8.17961-1.69823*ii, 0, -1.66156+14.1522*ii, 0, -3.30588-2.09119*ii, 13.1376+5.28589*ii, 10.007-10.335*ii, -5.3493+3.4721*ii, 1.37054-2.35421*ii
1.39136+.584745*ii, 0, -.493225-.197585*ii, 0, -.141003-.241303*ii, -.181522+.403303*ii, -.899034+.228139*ii, -1.15935+.642614*ii, .0867559+.110766*ii
-.917032+1.19415*ii, 0, -1.96343-.262239*ii, 0, -.42401+3.96998*ii, 1.33666+1.64419*ii, 1.55376-2.31472*ii, 1.08283-2.12443*ii, .154201-2.97191*ii
-.537254-4.00455*ii, 0, .60404-8.05291*ii, -2.57201e-30-1.83154e-30*ii, -.414789-2.76411*ii, 6.22558-.258875*ii, .279494+1.66758*ii, 5.71566+2.37781*ii, -.754328-.507046*ii
-.361888-.0806429*ii, 0, 1.14687-1.34346*ii, 3.10197e-31-5.64017e-31*ii, -.0212344-.0272236*ii, .656923+.349741*ii, 1.63864-.4003*ii, .255218+.0811015*ii, -.508309-.505099*ii
-.629605-.444689*ii, 0, .922325-1.6071*ii, 0, .639783+.888213*ii, -2.01094-.395053*ii, -.317369-1.14712*ii, 1.52124+2.9644*ii, -.200111+.351115*ii
