variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
-2.26392e-72+3.54532e-71*ii, -1.61849-.23773*ii, .120769-.445259*ii, -6.77744e-32-4.05655e-32*ii, -.656205-.960335*ii, -.668567-.785545*ii, -5.43341e-71+7.24454e-71*ii, .602828-.250493*ii, 1.458-.123286*ii
1.31792e-182-1.23856e-182*ii, -1.20112+1.58798*ii, 1.0703+1.62338*ii, -8.725e-31-1.34365e-30*ii, -4.67479-.137325*ii, 2.27803-.149271*ii, -9.85502e-184+6.32486e-184*ii, -1.28438-6.88893*ii, .014406-.607298*ii
-5.42091e-119, -1.49711+2.27817*ii, -.898156-.805647*ii, 0, .883639-1.71191*ii, -.37338+.0638522*ii, 3.56278e-119+3.09807e-119*ii, .343211-1.5822*ii, .140961+.496873*ii
-3.05629e-71+2.26392e-71*ii, 7.63739+3.11886*ii, 3.20586+.411633*ii, 0, 2.50586+1.39384*ii, -.280086-2.4926*ii, -8.91418e-72+1.69794e-72*ii, -5.82051+1.07782*ii, 5.34296+1.4451*ii
4.35926e-104*ii, 1.48932-.441336*ii, .577279+.065708*ii, 0, .475697+.33516*ii, .608891-.80791*ii, 1.74406e-104+2.26728e-104*ii, -.527959+1.80029*ii, 1.37348-1.12918*ii
3.59553e-94-8.38956e-94*ii, 1.44095-.565182*ii, .570746-.216055*ii, 0, -.187335+2.30225*ii, .251342-2.46976*ii, -7.79031e-94-8.38956e-94*ii, 1.02004+.43734*ii, -2.1597+.285016*ii
2.21086e-74-3.0952e-74*ii, 3.29321-.356281*ii, -1.03047+.935951*ii, 0, -.141332-1.19424*ii, -1.20451+.092782*ii, 1.98977e-74-7.67813e-75*ii, 1.52757-.932993*ii, -.108694+.730619*ii
1.45852e-62-9.72346e-63*ii, -1.03513+.378119*ii, -.818068-.187746*ii, 0, .39438-.81045*ii, .221448-1.09988*ii, 2.43087e-62-1.82315e-62*ii, 1.04073+.718933*ii, 2.96025-1.70311*ii
-1.76869e-74+3.53737e-74*ii, 2.54026+2.24553*ii, -6.69076-1.98061*ii, 0, 8.18915+.45092*ii, -2.3331+3.93704*ii, 2.21086e-75+3.869e-75*ii, 6.20304+2.40639*ii, -7.26622+4.58758*ii
0, 1.22229+.049589*ii, 1.91449+.778385*ii, -2.67557e-31-3.02263e-31*ii, -2.76364+.680996*ii, -1.99112-.524808*ii, -1.31509e-192+1.92879e-191*ii, -.500489-1.17978*ii, -1.52249-3.26129*ii
-1.12318e-195-1.15468e-195*ii, .255869+.519468*ii, .861286+.292728*ii, -5.39206e-32+1.01718e-32*ii, -1.2668-.426277*ii, 2.50283-1.11157*ii, -1.07022e-195-8.02665e-196*ii, 1.52076+1.12522*ii, .121882-.415482*ii
-4.23947e-77+3.45447e-77*ii, -.703116+1.185*ii, -.468185-1.57441*ii, -1.30116e-32-2.32155e-32*ii, -.0003496-.235614*ii, 1.09162+1.18055*ii, -1.10543e-75-4.83625e-76*ii, .0403424-.00603683*ii, -.211078+.337424*ii
-8.22006e-94-2.84996e-94*ii, -.577989-.033508*ii, -3.07932-.307706*ii, 0, 1.62033-.696453*ii, -.059045-.36311*ii, 2.15732e-93-4.79404e-94*ii, .126899-1.20198*ii, -1.5536+.632546*ii
1.36117e-32-6.14225e-33*ii, 1.43964-.417769*ii, -.200637-.823172*ii, 0, .603817-.317273*ii, .024442+.75654*ii, 1.32712e-32-1.16862e-31*ii, -.438086-.249039*ii, .836269-1.76639*ii
-5.47382e-48+4.10537e-47*ii, -1.20131+2.15748*ii, .664082+.909251*ii, 0, -.384415-1.29147*ii, 1.616+2.2962*ii, -1.64215e-47-2.62743e-46*ii, .393053+.671863*ii, -1.2231+3.85048*ii
-1.34668e-31+1.94883e-32*ii, .270166-.268287*ii, -.885789+.596903*ii, 0, -.383699+.832435*ii, .391108+.286205*ii, -1.20087e-32-1.9961e-31*ii, -.789693+.858656*ii, -.931846-.57928*ii
4.74005e-103-7.54745e-103*ii, -.543075-.505607*ii, 3.381+2.71256*ii, 0, .901776-.79285*ii, .950895-1.34423*ii, -2.7905e-103-8.51101e-103*ii, .925795+1.18973*ii, .751435+1.66753*ii
3.88938e-62-4.86173e-62*ii, -.0689816+.368619*ii, -1.80778-1.97893*ii, 0, -.627324-.490114*ii, -.946125+1.22469*ii, -1.21543e-62, -.488828+1.81753*ii, .249935+.402009*ii
8.92959e-103, -.142838+.934429*ii, .57106-.760406*ii, 0, -.439585+.508243*ii, 3.02234+1.28801*ii, 9.76674e-104+1.6743e-103*ii, 1.21754-1.91192*ii, -.311492+1.07458*ii
0, -1.58677-6.27938*ii, -7.63133+3.83796*ii, 0, 2.95178-.168761*ii, 4.7375-3.31803*ii, -1.72926e-85+1.34721e-85*ii, -7.32025-2.75188*ii, -7.46971-11.3284*ii
0, -.158464-.610068*ii, .318072+.786346*ii, 0, -2.31666-2.10342*ii, .884885+.903597*ii, -1.76947e-85-1.64883e-85*ii, -2.97517-.630276*ii, 2.46899+.610349*ii
-4.96629e-32-4.58963e-33*ii, 1.82736+.169036*ii, -.565463-1.02339*ii, -1.45543e-32-7.41313e-32*ii, .128117+.194838*ii, -.476132+.272913*ii, 3.61538e-32-2.68042e-31*ii, .420325-.438324*ii, -.23833-1.241*ii
-8.7203e-105+8.63855e-105*ii, .64448+1.93832*ii, .94048+.946826*ii, 0, .825638+.224794*ii, -1.9061+.895659*ii, 1.74406e-105-9.37432e-105*ii, -.201995+1.0199*ii, 1.51207+.087328*ii
-6.00127e-183-4.70687e-184*ii, .25725-1.41954*ii, -2.16543+.044902*ii, -3.25447e-32+3.37607e-32*ii, 1.93816+.779997*ii, -.0620786-.262146*ii, 9.41375e-183+1.88275e-183*ii, -1.37091+1.11467*ii, -1.63235-3.18693*ii
-7.59645e-65*ii, -.968041-.414556*ii, .683601-1.47011*ii, 0, -1.34663+.125782*ii, -.185947-.62797*ii, 7.12168e-65*ii, .004678+.92668*ii, .946402+1.20934*ii
-5.81094e-186, .412321+.510639*ii, -2.56826-4.5243*ii, 0, .422045-1.25291*ii, .980044-1.65782*ii, 1.37897e-186-4.52294e-186*ii, 1.95326-2.13216*ii, .725975+.902594*ii
-7.0138e-192-6.75077e-191*ii, 1.22121-.814048*ii, 1.27128+.391148*ii, 5.87285e-32-1.82812e-32*ii, -.731922-1.77655*ii, -1.55596+.151333*ii, -1.05207e-191+2.45483e-191*ii, -1.6894-1.10711*ii, .275929-2.92371*ii
0, .370491+.470781*ii, .863393-1.56558*ii, -1.63137e-31+2.89622e-31*ii, -1.40833+.657561*ii, -1.43847-1.26667*ii, -2.22646e-187-5.48759e-188*ii, 1.51291+.648904*ii, 2.86786+.010652*ii
2.27894e-64*ii, .0083781-.462457*ii, 1.02956-.113847*ii, 0, -.73913+.15551*ii, .403587-.773522*ii, 3.03858e-64-3.4184e-64*ii, .699577-.820909*ii, .420219+.270063*ii
-1.0959e-193-1.30139e-193*ii, .245959-1.13002*ii, -.280763-.130958*ii, 0, -1.5055-2.397*ii, -.381393-.584147*ii, -2.39729e-194-3.4247e-194*ii, 2.9566+.42766*ii, -.622123+1.12943*ii
1.80879e-31+2.38813e-31*ii, .840326-2.0031*ii, .538066+1.33114*ii, 1.28742e-31+8.39643e-32*ii, -2.37052-1.09197*ii, 4.72136+4.13303*ii, 3.45447e-76, -.348985-1.67872*ii, .155688-1.2815*ii
5.08722e-63-4.86173e-63*ii, -2.53459-.994644*ii, 2.21186-2.05635*ii, 0, .883679-1.93988*ii, .461715-1.35213*ii, -1.82315e-62-5.16559e-63*ii, -.533578-.688271*ii, 1.3837+.053056*ii
1.25189e-188, -.198088-.179971*ii, -1.82026+1.05646*ii, -8.23282e-32+1.3225e-31*ii, -1.34401+.614334*ii, 5.21101-4.07934*ii, -2.6933e-188+1.97508e-188*ii, -.240358+.692226*ii, -1.2665-4.8334*ii
3.21759e-186-1.27554e-185*ii, 4.59475+2.80854*ii, -2.27502+.629656*ii, 0, 2.95134+1.31636*ii, 2.19387+5.00079*ii, 2.57407e-185-2.75793e-186*ii, .686915-.115694*ii, -2.11999+2.72606*ii
2.08505e-31+9.51929e-32*ii, -.775372-1.08785*ii, -.079908+.786545*ii, -6.47429e-32+1.70437e-32*ii, .690053+1.14833*ii, .150664-1.16569*ii, -4.49643e-32+9.27357e-33*ii, .981509-3.00359*ii, -.702593+.524434*ii
6.22302e-61-6.22302e-61*ii, 2.35536-.026179*ii, -.542643-1.22032*ii, 8.42737e-32-4.28026e-32*ii, -.157038-2.45235*ii, -.382043+.775576*ii, 1.55575e-60+7.7788e-62*ii, -.754548+.541576*ii, -.722665+1.5913*ii
6.62353e-121, .702887-.636409*ii, -1.9849-.591252*ii, 0, 2.97765-3.10572*ii, 2.29131+1.6786*ii, 1.9363e-121+1.9363e-120*ii, .896367-1.19667*ii, 1.96552+1.62293*ii
-1.45852e-62+8.26494e-62*ii, -1.36528-.084105*ii, .078348-.978303*ii, -1.69914e-31+2.53054e-31*ii, -.709098+.157463*ii, -.28913+.499613*ii, 3.88938e-62-2.43087e-62*ii, .195876-1.74708*ii, .665458-.371279*ii
2.69665e-94-2.1723e-94*ii, 1.5303+1.23693*ii, -.899002+1.22836*ii, 0, -1.0525-.633118*ii, -1.06687+.982259*ii, 2.87642e-93+1.43821e-93*ii, .14007-.092125*ii, -.398869-.490391*ii
3.57184e-102+8.03663e-102*ii, 2.51921+5.74748*ii, .555908+4.16891*ii, 0, 1.79952+4.02704*ii, .443424+.571941*ii, 1.20549e-101+1.78592e-101*ii, .956208-.652855*ii, -.329488-6.81849*ii
0, 1.00305-.264889*ii, .792175+.000410*ii, 0, 1.1299-.608538*ii, .689151+.482257*ii, 6.14547e-124-1.51273e-123*ii, 2.33204-1.11378*ii, -.560139+.062716*ii
0, -1.27435+.422756*ii, -.054742-.783131*ii, 0, .794756+.487454*ii, -1.27273-1.29059*ii, 7.99132e-105*ii, -.014197-1.065*ii, -1.09642-.746628*ii
0, -8.75859-3.08927*ii, -1.71043+4.30665*ii, 0, 5.5854-2.67816*ii, 5.65078-5.74928*ii, -3.27684e-187+2.87285e-187*ii, -.531526+5.16376*ii, .996024-2.78958*ii
5.78961e-192*ii, -.005765+.748061*ii, 1.18647+2.18677*ii, 0, .237352+.433821*ii, -1.35909-.50426*ii, 3.0247e-191-2.27948e-191*ii, -.256546-.392854*ii, -.826678+.003421*ii
-3.42114e-49-2.3948e-48*ii, 1.78577+1.7881*ii, .734009-1.49926*ii, 0, 1.43573+1.68944*ii, .32463+3.00429*ii, 3.84878e-49-4.27642e-50*ii, 2.66134-3.24786*ii, .386709-.754853*ii
-3.03908e-194, -1.08446-3.1222*ii, -.79911+8.72627*ii, 0, 1.33134+4.20946*ii, 3.44459-.750433*ii, -8.13367e-195+6.8494e-195*ii, 4.91656+1.38544*ii, 1.40814-3.8448*ii
1.36128e-61+2.33363e-61*ii, -1.55813-.158471*ii, -1.38144-.247012*ii, 0, -.847274+.598389*ii, -.22402+1.26299*ii, 9.7235e-63-1.75022e-61*ii, .479608-.568063*ii, -.179825+.822474*ii
0, -.96462-.767128*ii, 1.13117+.751476*ii, 0, -.511001+1.1577*ii, -.637447-.598258*ii, 2.15464e-188-1.97508e-188*ii, 1.00003-.595054*ii, -.006574-1.47878*ii
1.75345e-192-7.12338e-193*ii, 2.64833+1.36301*ii, -3.51173-3.31727*ii, 0, 2.06393+1.30021*ii, -.233575+2.48408*ii, 2.274e-192+6.57543e-193*ii, 1.64821-1.24531*ii, -2.98686+4.18811*ii
4.71273e-89+3.92727e-90*ii, -.888661+.536665*ii, .923498+.354448*ii, -6.82623e-32-8.14704e-32*ii, 1.5879+3.58377*ii, -2.16472-.508297*ii, -2.35636e-89-9.81819e-90*ii, .362266+3.9107*ii, -.732454-1.61827*ii
-2.2412e-188-7.61656e-189*ii, -.571375-1.09733*ii, -1.78523+2.30342*ii, 0, -1.91482+.508382*ii, .886631+3.36643*ii, -8.61855e-188-3.59106e-188*ii, .593917+.138353*ii, -1.29203-2.48914*ii
1.09286e-31+9.257e-34*ii, 1.39358-.159233*ii, -2.20502+.168761*ii, 4.19594e-32-1.34332e-31*ii, -2.47993+1.07317*ii, -.481072-.287622*ii, 2.52652e-31-1.60467e-31*ii, -.819579-.242041*ii, 3.72828+.045146*ii
-3.36645e-184*ii, .148854+.876674*ii, -.2873+.198553*ii, 0, -.37859-.0542293*ii, .423108+.721811*ii, 3.23598e-184-2.9418e-184*ii, 2.46302+1.05811*ii, -.386405-1.49556*ii
-1.81196e-122, -.039602-.553469*ii, -1.75157-.141099*ii, 5.71489e-32-5.52333e-32*ii, 2.10662-.361116*ii, .04626+.606109*ii, -7.26111e-122-1.21018e-122*ii, .22083+.734337*ii, .564297-.327413*ii
-9.31348e-197*ii, -2.2087+2.3423*ii, -1.87165+.454638*ii, 0, -2.20953+2.6085*ii, 1.12476+.933001*ii, 3.47821e-196-8.37586e-197*ii, -.168455+1.62769*ii, .131911-2.41938*ii
-9.64567e-60+2.11583e-59*ii, -.090017+7.63404*ii, 3.65053-6.26114*ii, 0, -5.42825+1.30945*ii, 1.01831+2.30786*ii, -1.71133e-60-2.02248e-60*ii, -3.94704+4.82294*ii, -3.89812-2.26284*ii
-1.88163e-48*ii, .77732+.101235*ii, .032735+2.21325*ii, 0, -.6784+.012329*ii, -.298952+1.40422*ii, 1.36846e-48+1.02634e-48*ii, -.209636+.535663*ii, -.286034+.405165*ii
5.35436e-192, -.823283-.58644*ii, .696332+2.00747*ii, 0, 1.13451-.562983*ii, 2.20758+.00725*ii, -5.47952e-192-1.58906e-192*ii, 1.07291-1.41939*ii, -1.75354+.824747*ii
1.73297e-193*ii, -3.52595+1.34123*ii, 2.31659-1.56634*ii, 0, .592158-3.62837*ii, .14562+.0631069*ii, -4.79458e-194+1.92639e-194*ii, 2.93113-2.74598*ii, -3.0771-.442698*ii
1.36255e-107*ii, .923623-.526534*ii, -1.03524+1.11785*ii, 0, .609599+.339306*ii, .373057-1.29225*ii, -8.81224e-107*ii, .710938-.367939*ii, -1.46305-.220237*ii
-5.52715e-75-6.4944e-75*ii, -.344096-.690789*ii, 1.23722-2.17846*ii, 0, 1.19664+.618295*ii, .884558-.448869*ii, -3.03993e-75-2.76357e-76*ii, -3.53858-.817729*ii, -.949748+1.93395*ii
9.87539e-64-1.59526e-63*ii, 1.06904-.098614*ii, .955833-1.69253*ii, 1.62288e-31-2.40351e-31*ii, 2.07739-1.80522*ii, -1.16173+.281195*ii, 7.97628e-64+5.6973e-65*ii, 1.95122-.612646*ii, .351489-.519266*ii
0, -.156246-.103901*ii, 1.09832+.362112*ii, 0, -.120639+.764951*ii, -1.42632-1.86991*ii, 5.01665e-198-2.50833e-198*ii, -.746509+.285403*ii, -2.36151-1.52705*ii
-3.02541e-192*ii, 2.14841+.857681*ii, 4.31803-1.99974*ii, 0, 3.65598-1.11614*ii, 2.88605-3.8343*ii, 7.67133e-193-3.17812e-192*ii, -3.97228-2.96317*ii, -1.16489+.488425*ii
-1.33228e-186+1.83862e-186*ii, -2.49354-2.71222*ii, 7.35832-6.37591*ii, 2.21985e-30-5.69132e-30*ii, -.239701+1.73594*ii, -6.76116-4.31529*ii, 4.02199e-187-3.59106e-188*ii, 1.87525+5.55352*ii, 6.03739+1.07264*ii
-2.25091e-189+9.37902e-190*ii, -1.33555+2.30203*ii, 1.44496+1.70593*ii, 6.8096e-32-9.79718e-31*ii, -.617328-.160182*ii, .247775+.0434213*ii, 1.68331e-190-9.2582e-190*ii, 1.53161-2.25173*ii, -2.18878-.429757*ii
-4.04497e-185-1.83862e-185*ii, 1.59562-2.21849*ii, -.24574-4.12665*ii, 0, -.480474+3.254*ii, -.977611-.636486*ii, -9.65277e-186-2.48214e-185*ii, -1.85684+2.10223*ii, -1.1685+1.51968*ii
0, .097968-5.47768*ii, .888985+3.81682*ii, 1.1094e-31+1.36232e-31*ii, 4.07281-.734427*ii, 2.9222-.415634*ii, 1.33944e-102+3.06955e-103*ii, .841979+.154888*ii, -1.06486+4.74531*ii
-8.3559e-117+8.29291e-116*ii, 2.34517-.46072*ii, -.722601+3.31282*ii, 0, 1.72567-.710712*ii, 1.83658-3.35736*ii, -1.01518e-115-3.17243e-116*ii, .613392+.001096*ii, -2.13054+.747729*ii
0, 7.81764-3.89442*ii, -2.45293-9.04441*ii, 0, -14.2638+1.92465*ii, 17.7507+2.12845*ii, -2.10669e-118-1.4406e-118*ii, -11.8388+10.3186*ii, 1.7953-14.0352*ii
0, -.343825+1.36853*ii, .394428+.267229*ii, 3.26e-31-7.21149e-31*ii, -3.20465-3.22269*ii, -2.28496-1.00389*ii, 3.44742e-187-1.23532e-186*ii, -.920488-2.77807*ii, 2.59006-.066564*ii
1.04783e-31+2.01615e-31*ii, 1.09861+.99377*ii, .104028-2.748*ii, 0, -.10364+1.58696*ii, -.38332+.593221*ii, -1.27557e-31+1.02676e-31*ii, 1.28887-1.05548*ii, .415923-.697221*ii
2.12701e-63-1.45852e-62*ii, .462248-1.27033*ii, 1.15737-.54794*ii, 0, -.607683+.615752*ii, -.079516+1.74116*ii, 1.94469e-62-1.21543e-62*ii, -.785573+.20435*ii, 1.45895-1.27976*ii
-9.25723e-113, 16.2124+21.7476*ii, -17.4035+.41038*ii, 0, 4.9196+9.04884*ii, .051508+5.64437*ii, 1.06594e-113+3.65464e-114*ii, -6.04032-7.23651*ii, -4.78669-16.4067*ii
0, -2.17685-1.71807*ii, -1.6844-1.60077*ii, 0, 1.66665+1.13359*ii, 2.14421+.426345*ii, 3.02546e-123-2.64728e-123*ii, .508167+.810532*ii, 2.23817-1.43872*ii

component_2:
equations:
Eki-.5*m*ve^2
Ugf
2.02*G*M*m-.98*m*ve^2*r
points:
-2.88427+2.56246*ii, -6.23738-4.60619*ii, -2.1065-3.35828*ii, -4.58764e-16-9.80036e-16*ii, 1.10773+1.73476*ii, -.109344+7.27392*ii, .221704+.0579905*ii, -2.73659-5.1169*ii, .833555+.381243*ii
-1.03299-.500688*ii, .472791+.583862*ii, -1.92256-1.49394*ii, 2.54622e-16+1.90137e-16*ii, -.476326+.019559*ii, -.646614+.961962*ii, .846763-2.06578*ii, -.73905+.694372*ii, .97805+.519739*ii
-.540183-.253357*ii, -.045739+1.09021*ii, .092514-.733717*ii, -1.47753e-16+2.4724e-16*ii, .0480011-.107213*ii, -.188853+.389789*ii, 1.36286-.428657*ii, -.331888+.851524*ii, -.124519-.0161318*ii
-2.00748-.85965*ii, 2.23574-2.20603*ii, .965281+.830497*ii, -4.76139e-16-1.76186e-16*ii, -.624895+.930365*ii, -2.75645+.59708*ii, -.654118-.051727*ii, 2.54585+.418274*ii, .051323-.977482*ii
.020015-.10586*ii, -.846643+1.6799*ii, 2.4592-1.85947*ii, 5.38036e-16+7.46392e-16*ii, .605939-.536779*ii, -.0254306+.0586295*ii, 3.1648+.831909*ii, -.17497+.187702*ii, -1.57086+.393598*ii
-1.26578-.683557*ii, .494242-.554485*ii, .671128-3.38775*ii, 1.85124e-16+8.11459e-16*ii, -.282587-.061409*ii, -1.97707+1.16977*ii, 2.46182-1.17732*ii, .465593-.915181*ii, -.395289+1.23711*ii
.0888813+.0346523*ii, -1.10285+1.49504*ii, 3.59532-1.56471*ii, 1.4249e-15+5.96991e-16*ii, .854553-.487557*ii, -.0504466-.0189682*ii, 3.3486+1.71817*ii, .224858-.0115146*ii, -2.15256+.121741*ii
-.020416+1.131*ii, .431475+.0441169*ii, -.779261+.639258*ii, 0, -.428722-.531885*ii, -1.31788-.149234*ii, .103958-2.55067*ii, -.010678-.94134*ii, -1.08883-1.80427*ii
1.80104-.794533*ii, 1.51655+.327758*ii, -.838034-2.28661*ii, 0, -.632621-1.36217*ii, -.146017-.842126*ii, -.044713+2.18125*ii, -.721983+1.13283*ii, -.248783-1.44498*ii
-.20462+.77768*ii, .662223-.839382*ii, .612458+.453118*ii, -9.14053e-32+2.10963e-31*ii, -.227835-.525848*ii, -1.68163+2.08182*ii, -.544511-.33028*ii, -.950849+1.2733*ii, -.663386+1.06154*ii
.309484+.535573*ii, 1.45367-2.24675*ii, .355775+2.77347*ii, -4.09815e-31+1.35347e-31*ii, 2.09495+.328185*ii, -.166075+.274267*ii, .325251-.419116*ii, .852096+1.26723*ii, .571768+.185049*ii
4.86809+.060117*ii, -2.16876-2.86968*ii, 1.99019-4.04504*ii, 7.66836e-31-2.32982e-31*ii, .271832-1.68054*ii, 3.60335+9.9554*ii, .146071-.113578*ii, -6.84704-2.39609*ii, .460523-.535104*ii
-.82275-1.90586*ii, -.723737-4.44733*ii, -.336275+1.02955*ii, -2.24176e-29-4.24327e-30*ii, 4.9508-2.80849*ii, 2.80212-2.00886*ii, -.566552+.184313*ii, 1.95138+1.77784*ii, -5.02066-2.91346*ii
1.81511+2.86059*ii, 1.59378+.999509*ii, -.785832+.422989*ii, 0, -.586344-.198469*ii, -.087936+1.86881*ii, -.209792+1.54224*ii, -1.95975+.716051*ii, .482065-.261338*ii
.731986-1.05544*ii, 1.53434+.072832*ii, -2.07187+.833324*ii, 0, .619798-.541536*ii, -.371395-1.27863*ii, .775003-.37153*ii, 1.67133-.442281*ii, -.351256-.669141*ii
.161528+1.3524*ii, .262779-.38614*ii, .197434+.604375*ii, 0, .883423-.609779*ii, -1.09895+.561602*ii, -.569274+.431664*ii, 1.69412-.970997*ii, -.715706+.025554*ii
1.02923-.785018*ii, -1.55401-.29891*ii, .455861+1.02393*ii, 0, .536152-2.90689*ii, .169787-.541978*ii, .950271+.46695*ii, 1.32966-.82286*ii, .033272-1.41486*ii
.642898-.589208*ii, -2.55945-2.34879*ii, .005411+1.36505*ii, 0, -.868562+1.20416*ii, -.555395-1.12071*ii, -.772112+.75813*ii, .021843-1.26938*ii, -2.35473-.30873*ii
