variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
5.56484e-183-3.7655e-183*ii, .238966+.0400962*ii, -.996844+.585477*ii, 0, -.41441-.923713*ii, 1.34037+.465308*ii, 3.7655e-183-2.82412e-183*ii, -1.21798-.01463*ii, -3.24959e-182*ii
-6.38182e-90-5.4e-90*ii, 1.55334+2.31193*ii, -.449987+.569048*ii, 0, 3.4801-4.48373*ii, -.401567+.84119*ii, 3.43637e-90-4.90909e-91*ii, 2.06361-1.48014*ii, 7.55665e-78-9.17593e-78*ii
0, -.83901-1.16504*ii, 1.33538+2.45325*ii, 0, -1.76176-.760551*ii, 2.61551+1.21895*ii, -2.06373e-135+7.91097e-135*ii, -2.66559+3.81487*ii, -1.03187e-135+1.71978e-135*ii
-5.2711e-82*ii, 1.85887+.6513*ii, 4.40896+.450781*ii, 0, -2.72965+1.64549*ii, -3.3876-1.59295*ii, 4.60228e-91+3.375e-91*ii, 1.87215+.302509*ii, 6.51989e-92+8.4375e-92*ii
3.35285e-93, -2.0885-1.68383*ii, 1.79834+.952997*ii, 0, 1.67922-1.8258*ii, -.938959-.031234*ii, 7.79031e-94+1.79776e-94*ii, 2.08472-.632214*ii, 1.19851e-94+8.98882e-95*ii
-1.59616e-32+8.38176e-33*ii, -1.01447+1.5083*ii, -.399919-.672912*ii, 0, -.159334+.364907*ii, -.387384-.0969217*ii, -3.62944e-33+5.2126e-33*ii, 2.31458+.565222*ii, -5.4889e-33+8.08891e-33*ii
4.62705e-179, -.940567-.122962*ii, .477096-.0445709*ii, 0, -1.44876-.602125*ii, .859411-1.04232*ii, 6.16939e-179, -.387162+.258087*ii, -1.60404e-177-7.9431e-178*ii
8.93365e-133-2.43337e-132*ii, 1.95296+.846406*ii, .148998-1.14551*ii, 0, -.411463-1.24718*ii, -1.06018-2.68893*ii, 7.0442e-133-2.72556e-132*ii, -1.31418-.456289*ii, -4.40263e-133-2.11326e-132*ii
-2.15904e-78-6.47713e-78*ii, .942018+.545608*ii, 1.5802-.248739*ii, 0, 1.41606+.731294*ii, -.618993-2.73978*ii, 5.39761e-79+1.3494e-78*ii, -.356548-2.30448*ii, -1.07952e-78-1.3494e-79*ii
0, -.355344+2.51467*ii, 1.33589-.915946*ii, 0, -.592538-2.18303*ii, -.082646+2.11136*ii, 2.21111e-175-1.26349e-175*ii, 1.83531-3.12744*ii, 2.05317e-175+1.26349e-175*ii
0, -.501885+1.21213*ii, -.038354-.898942*ii, 0, -.10168+1.97855*ii, -.860761+2.05434*ii, -4.25796e-109-2.55478e-108*ii, -.158776+1.97122*ii, -5.10955e-108-1.8735e-107*ii
-6.95401e-32-4.37556e-32*ii, -.601684-4.28537*ii, 3.89077+2.433*ii, -1.29966e-31+6.72178e-32*ii, .479963-1.34432*ii, -3.68209+.610299*ii, 4.69316e-33+1.10798e-33*ii, .958204-5.7583*ii, -1.32364e-33-2.39607e-33*ii
8.09641e-79-3.3735e-79*ii, .0737199-.439971*ii, .978814+.068868*ii, 0, .989559-.370621*ii, -.089227+1.22653*ii, -1.3494e-78-5.39761e-79*ii, -.771242+.451081*ii, 8.09641e-79*ii
4.81083e-72+3.96186e-72*ii, -1.02861-1.26625*ii, -.889289+2.4201*ii, 0, -1.29921+3.01974*ii, 1.10031+.777879*ii, 6.79176e-72+1.47155e-71*ii, .0212039-.419802*ii, 1.69794e-72-4.74008e-72*ii
4.7024e-34-9.73094e-32*ii, -1.47037-.426831*ii, .167398+.248721*ii, 0, -.0385386+.24652*ii, -.562866+.222367*ii, -4.50517e-32-9.24421e-33*ii, 1.59097+1.30407*ii, -1.71777e-32+3.06408e-32*ii
1.60021e-62-1.55575e-61*ii, .248994+.43997*ii, -.628063-.751826*ii, 0, -.525959+.408227*ii, .792424+.81065*ii, -3.88938e-62-1.94469e-61*ii, -1.10611-.263715*ii, 1.16682e-61-1.51929e-61*ii
1.59643e-31+2.67398e-32*ii, .656054+.211036*ii, .296429+.864225*ii, 0, .45599+.248222*ii, -.154216+.729218*ii, 4.46759e-32+4.69004e-32*ii, 2.12081-.707202*ii, 3.74671e-33-3.47667e-32*ii
1.61301e-148+2.32175e-149*ii, -1.71876+1.02671*ii, -.176173+2.20715*ii, 0, -2.15349-1.59149*ii, -2.80614-1.46509*ii, 1.22197e-148+9.7758e-149*ii, 1.1522+.487563*ii, -3.16266e-79+9.44581e-79*ii
-4.10537e-48+2.05268e-48*ii, 1.11868+.415979*ii, .646095-.620938*ii, 0, .060342-.698127*ii, -.906197-.142723*ii, -5.81594e-48*ii, -.029083+.95962*ii, -3.42114e-49+2.05268e-48*ii
1.00498e-155, -.562999+2.94792*ii, 1.69633+.521253*ii, 0, 2.23115+.71838*ii, .632094+1.275*ii, 2.27075e-156+4.66146e-155*ii, .099668-.728766*ii, -9.54668e-153+6.91457e-153*ii
0, -1.61558-.265241*ii, -.465783+.359767*ii, 6.22543e-32+1.568e-32*ii, 2.00318+.193114*ii, .507498+.034325*ii, -4.28088e-196-1.92639e-195*ii, 1.17725-.458193*ii, 6.42132e-196-1.94138e-195*ii
-3.62227e-71+1.81114e-71*ii, .86014+.412375*ii, .962218-.840758*ii, 0, .891325+1.60826*ii, -1.71698-.020038*ii, 1.35835e-71+1.81114e-71*ii, -1.7115+1.74875*ii, -2.26392e-72-2.7167e-71*ii
-5.64302e-137+2.14972e-137*ii, -1.08474+.69405*ii, 1.64855+.097923*ii, 0, 1.47599+1.62073*ii, -1.44966+.311611*ii, -1.88101e-137-1.61701e-137*ii, 2.27075-.545743*ii, 3.22458e-137
-1.33246e-32-9.93425e-33*ii, .514892+.923068*ii, 1.43084+1.20704*ii, 0, .388922+.332955*ii, .607107-.219017*ii, -3.54103e-33-1.47661e-32*ii, 1.39117-.503708*ii, 1.1642e-33+1.56622e-33*ii
5.88359e-185+2.9418e-184*ii, -.476468+.52551*ii, -1.11751+1.13079*ii, 0, .965625-.554956*ii, 1.0481-.401514*ii, 4.47935e-185-1.17672e-184*ii, -.191132+1.23348*ii, -2.9418e-185
-3.00961e-136-6.01922e-136*ii, -.422432+1.34276*ii, .68519-.03276*ii, 0, -1.37591-1.38725*ii, .364632-.120689*ii, 2.57966e-136+2.75164e-135*ii, -.092249+.880503*ii, 2.14972e-136+1.28983e-136*ii
3.05542e-150*ii, .947632-2.71831*ii, -3.07649+.90599*ii, 3.11152e-31-2.08874e-31*ii, -1.07429-.617494*ii, 4.56256-1.15766*ii, -1.52747e-150+1.83296e-150*ii, .521778-1.14656*ii, -4.77334e-151+2.48214e-151*ii
-4.77334e-152-1.24107e-151*ii, 2.11272+3.48035*ii, .248433+3.62651*ii, 0, 3.98296+2.20767*ii, 4.46426+3.11489*ii, -1.2172e-151-1.90934e-152*ii, -1.67855-.145647*ii, -7.63734e-152+7.63734e-152*ii
8.75112e-62+1.16682e-61*ii, -3.16712-1.20793*ii, .076805-2.0909*ii, 0, -.857312+1.53738*ii, -2.19212+.933093*ii, 7.77877e-62-1.50714e-61*ii, 2.36771-.324873*ii, -5.83408e-62+1.21543e-62*ii
-1.46954e-138+3.35894e-139*ii, 4.24694+.16898*ii, -.03915-1.61218*ii, 0, 1.69806+1.01353*ii, -2.63794+.284005*ii, -7.38966e-138-3.59332e-138*ii, -.373597-.128807*ii, -1.5955e-137+1.07486e-137*ii
3.31629e-75, -1.37789+.424422*ii, -1.59782+.754539*ii, 2.16262e-32-2.78845e-33*ii, 1.09779-.727197*ii, -1.57088-1.02037*ii, 5.52715e-76+1.38179e-76*ii, 1.20024+1.31946*ii, -8.29072e-76-5.52715e-76*ii
0, -1.98316-5.68968*ii, -.365486-.0218752*ii, 0, -5.76192-2.03042*ii, -2.65353-2.79745*ii, -4.18433e-115, 2.2168+.286837*ii, 4.15816e-111-9.97959e-111*ii
-5.8655e-31+1.60598e-30*ii, 5.89652+6.0158*ii, 7.7228+6.30047*ii, -5.6879e-31-4.79481e-31*ii, 4.6342+2.23564*ii, -2.04763-.743533*ii, 1.22629e-106-2.81025e-107*ii, 4.47872-.524218*ii, -5.03374e-93-1.13671e-93*ii
-3.45447e-76+6.90893e-77*ii, .172757-1.10529*ii, -1.41573-.032402*ii, 0, -.272002+.159841*ii, -1.21224+.448085*ii, -1.72723e-76+4.14536e-76*ii, -1.0182-.433196*ii, 4.31808e-78+5.39761e-79*ii
5.7365e-184-2.35344e-184*ii, -.766063+.134329*ii, 1.14421+.510436*ii, -2.29111e-32-5.58048e-32*ii, 1.81145+.098026*ii, .586292-.825368*ii, -2.23577e-183+1.88275e-183*ii, .377525-.205006*ii, -1.41206e-183-2.82412e-183*ii
7.41773e-178-1.29557e-177*ii, 1.13828-.17316*ii, .338956-.64272*ii, -6.80819e-32+4.36493e-31*ii, 2.07486-1.64301*ii, .138726-.238954*ii, 9.56256e-178+3.68236e-178*ii, 1.41027-1.01658*ii, -6.16939e-179-1.04109e-178*ii
-2.38773e-164-1.3024e-164*ii, 2.31029+.883188*ii, -2.92968+1.09442*ii, 1.30274e-31+1.0873e-32*ii, 2.14435-.517653*ii, -.822423-.393337*ii, -1.19386e-164-2.17066e-164*ii, .863671+.511937*ii, 2.57766e-165*ii
0, 1.53198-.351081*ii, -.723465+1.02399*ii, 0, .676081-.946548*ii, .60685+.978192*ii, -1.43821e-93+1.67791e-93*ii, -.0332013-.174649*ii, -1.09639e-79+6.74701e-80*ii
-1.55575e-61, -3.1678-2.76887*ii, .098611+3.3836*ii, 0, -.260059-1.41517*ii, .703602+.458528*ii, 8.9942e-62-2.91704e-62*ii, -.501156-1.58974*ii, 7.59645e-63+6.07716e-63*ii
8.4289e-34+4.56139e-32*ii, .573042+.63673*ii, 1.30141-1.98535*ii, 0, .438927+.211695*ii, -.9334-.854675*ii, -1.94394e-32-7.27031e-33*ii, 1.17908-1.73381*ii, 1.26628e-32-1.50896e-32*ii
-2.01437e-45-1.92679e-45*ii, -2.32704-4.38126*ii, .338358-2.58431*ii, 2.10476e-30-1.46146e-30*ii, 2.41901+.531749*ii, .051503-2.96929*ii, 7.45808e-47-6.2949e-47*ii, -9.10973+5.11181*ii, 1.64215e-47-9.52787e-47*ii
-1.58475e-150+7.63734e-151*ii, .805499-.905833*ii, -.529447-3.49112*ii, 0, -.516137-.463099*ii, -.343622+2.19543*ii, -7.63734e-151+2.67307e-151*ii, 1.5169-.373958*ii, -1.52747e-151-1.52747e-151*ii
1.63379e-32-8.82493e-32*ii, 1.99818+.29946*ii, .639468-.557845*ii, 0, .0475877-.00950153*ii, -2.20617-.975496*ii, -1.17036e-32+1.20764e-32*ii, -.944636-3.12749*ii, 3.08568e-33+8.61806e-33*ii
-9.94887e-75-6.63258e-75*ii, -.268382+1.3411*ii, -.179681+1.56551*ii, 0, -.022727-1.59645*ii, .014554-2.25046*ii, -3.45447e-75-7.18529e-75*ii, -2.25734+.108249*ii, -6.90893e-76-6.90893e-76*ii
-1.65814e-75-1.72723e-74*ii, 2.04945+3.21364*ii, 3.76985-7.66691*ii, 0, -3.71176-1.86621*ii, 8.92165-7.17245*ii, -1.5476e-74+6.63258e-75*ii, -.117097-1.39869*ii, 6.80642e-62+6.80642e-62*ii
1.10961e-31-1.05712e-31*ii, -4.00198+1.28456*ii, -1.93784-1.20144*ii, -1.36229e-31-4.63531e-31*ii, -.799433+.69192*ii, -2.31573+2.07956*ii, 1.68535e-117+2.5776e-117*ii, -1.51502+.038765*ii, 1.70394e-119-6.81576e-119*ii
-3.35894e-139-5.03841e-139*ii, .496089-.647059*ii, -1.49005-.456583*ii, 0, -.471888-.260602*ii, -1.43711+.369694*ii, 4.19867e-139+5.03841e-139*ii, -.218825+.541989*ii, -1.83692e-140+2.09934e-139*ii
-4.44552e-160+1.24474e-159*ii, -.365076+.462679*ii, -1.04319+3.15978*ii, 3.24709e-31+1.92059e-31*ii, 4.65494-2.02121*ii, 2.95783+1.91646*ii, 8.8910e-161-7.11283e-160*ii, -.272882-2.72591*ii, -7.00169e-161+1.2114e-160*ii
1.09004e-106-4.08764e-107*ii, -1.51026-1.10809*ii, -.801451+5.06055*ii, -1.24176e-31+3.65015e-31*ii, 2.03839+3.22337*ii, 4.71098+2.4293*ii, 2.04382e-107-8.5159e-109*ii, 3.6947-.586923*ii, -2.55478e-108*ii
-6.16283e-163, -.826479+1.67979*ii, -1.18423+.151902*ii, 0, 1.40288+.492998*ii, 2.18903-1.86826*ii, -3.75091e-162, .12807-.201512*ii, -5.5569e-163-3.29941e-162*ii
-4.31659e-147*ii, -.529008+3.59572*ii, -1.00631+4.28005*ii, 0, 1.99331+5.18074*ii, -1.35296+2.70429*ii, 2.73722e-148-9.7758e-148*ii, 3.00311+1.10746*ii, -1.14866e-148+1.64686e-148*ii
-1.31267e-152-4.77334e-153*ii, -.928076+.76946*ii, .526416+.911285*ii, 9.69527e-33-2.89017e-32*ii, .613188-1.60712*ii, .307366+1.4673*ii, -4.77334e-153-1.13367e-152*ii, -.986763+.546122*ii, -4.5824e-151+2.67307e-151*ii
-1.59182e-73-3.36051e-73*ii, -14.8919+29.5806*ii, -16.8268-18.4959*ii, -1.73635e-30+3.24244e-30*ii, 3.41821+.530518*ii, 19.7369-8.22232*ii, -8.29072e-75-1.38179e-74*ii, -10.3615+3.92504*ii, -1.27815e-75+9.15434e-76*ii
0, -4.35944+.627238*ii, -7.10293+.930317*ii, 0, -1.5613+7.22249*ii, -4.16209+1.79756*ii, 5.75284e-93-2.78054e-92*ii, 3.15842+1.34044*ii, 9.34837e-93+4.79404e-93*ii
-1.79884e-61-1.36128e-61*ii, .877736-.766825*ii, -1.62109-1.44454*ii, 0, -.284289+2.67364*ii, .671971-3.07552*ii, -2.64357e-62-4.86173e-63*ii, -4.65777-3.82966*ii, -1.51929e-62-2.43087e-63*ii
2.99627e-94*ii, -2.6334+1.89915*ii, -5.68205-2.67954*ii, 4.88108e-31+3.52836e-32*ii, -2.39834+1.94919*ii, -.501916-2.46767*ii, -2.39702e-94-9.58807e-94*ii, -1.55375-1.25997*ii, 5.99255e-95+3.2959e-94*ii
-4.10209e-63-1.21543e-63*ii, -.188688+.11076*ii, .647991-.028551*ii, 0, .416745-1.38782*ii, -.353349+.184042*ii, -1.0635e-62-9.72346e-63*ii, -.713879+.032702*ii, 5.31752e-64+2.12701e-63*ii
0, -.292065-2.94936*ii, -1.16225+2.35077*ii, 1.53255e-32+8.90018e-32*ii, -3.38076+.460078*ii, -1.59541+1.373*ii, -1.70182e-123-1.89091e-124*ii, -2.30768+.497775*ii, 2.30455e-124-1.70182e-123*ii
3.81867e-151-3.81867e-151*ii, -.311733-.950694*ii, .198505+.184269*ii, 0, 1.2445-2.04749*ii, -.609158-.659744*ii, 1.52747e-151-8.01921e-151*ii, -.709946-.898537*ii, 1.12422e-148-2.44395e-149*ii
-1.65555e-31-1.23918e-31*ii, -1.31273+.412586*ii, 2.92121+2.69165*ii, 0, 1.10311-2.47983*ii, -.109667+.211245*ii, -3.28659e-32-1.60292e-32*ii, -3.34816-.316952*ii, 5.77779e-34-1.3963e-33*ii
-5.39329e-94-7.19105e-94*ii, 1.47784+3.23758*ii, 1.99719+2.94949*ii, 0, -.550906-3.70238*ii, -.495208-4.32367*ii, 5.99255e-95+2.09739e-94*ii, -3.3643+1.83691*ii, 2.99627e-95-8.14612e-95*ii
-6.49798e-165*ii, .111349-.558282*ii, -3.29587-.606056*ii, 0, -.664545+.448469*ii, .754458+2.56643*ii, -8.68265e-165+8.68265e-165*ii, -.274647-.859143*ii, -3.52733e-165-5.42666e-166*ii
1.09659e-72, 2.57988-.736875*ii, 1.06503+1.85939*ii, 0, -1.35219+.188767*ii, .643518+.451704*ii, 6.72101e-73+3.00677e-73*ii, -1.46722-.126942*ii, 2.21086e-75-5.25079e-75*ii
1.01832e-148, -1.03684+1.34321*ii, -1.9169+.756195*ii, 0, .403808+.846124*ii, -.465414+.401877*ii, 7.3319e-150+1.02646e-148*ii, -.87411+.502122*ii, 5.03841e-139+2.09934e-140*ii
3.47306e-164-3.47306e-164*ii, -.837028+1.54384*ii, -.396143-1.8995*ii, 0, .832953+.836749*ii, 1.01933-.528568*ii, 1.73653e-164+6.51199e-165*ii, 1.49825-1.62508*ii, 5.42666e-166-4.34133e-165*ii
1.64333e-120, .051625+1.0915*ii, .380945+1.05576*ii, 0, .139194+.149059*ii, -.255249-1.53645*ii, 1.9363e-120-6.19615e-120*ii, .727687+.108531*ii, -1.13947e-64-7.59645e-65*ii
-7.45834e-154-1.3425e-153*ii, -.863293+.78516*ii, .379531+.281063*ii, 0, -.140725-.729126*ii, -.666374-.92348*ii, 6.26501e-153+1.19333e-153*ii, .264688-.599103*ii, 2.98334e-154+4.475e-154*ii
0, 3.62797-.124527*ii, .638697-3.09651*ii, 0, -1.4516-.223391*ii, 1.6065+.663713*ii, 1.85884e-119+2.05247e-119*ii, -2.88512-.364299*ii, -4.35667e-120-1.54904e-120*ii
3.51908e-93*ii, -.458239-.122663*ii, .118679+1.97942*ii, 0, -1.45318-.433595*ii, -1.14713+2.83826*ii, 1.19851e-93+1.67791e-93*ii, 2.92182+1.76385*ii, 2.69665e-94-4.26969e-94*ii
-2.2691e-122+2.11782e-122*ii, -3.54093+3.40459*ii, -2.56128-.412076*ii, 0, 4.05535-1.74899*ii, 1.06472-1.58002*ii, -3.02546e-123+9.45457e-124*ii, -4.66237+1.79003*ii, -9.07639e-123-4.53819e-123*ii
7.03012e-65*ii, -.275056+2.63494*ii, 1.24715+.131943*ii, 0, -.54223+1.73549*ii, -1.28408+.064161*ii, 3.03858e-63-1.36736e-63*ii, -.880221-.65139*ii, 3.79823e-64-4.86173e-63*ii
-4.29944e-137-1.07486e-137*ii, .647529-1.01624*ii, .497006-1.17111*ii, 0, .796151+.487414*ii, 2.81599-2.36563*ii, -2.68715e-138+5.3743e-138*ii, .591965-2.14478*ii, 1.61229e-137+2.68715e-138*ii
0, -.604039-.51863*ii, .348357+1.09583*ii, 7.1216e-33+1.06195e-31*ii, -1.51727+.520372*ii, .979029+.949376*ii, -8.92959e-103-2.56726e-102*ii, -.042197-.654099*ii, -2.86235e-103+4.46479e-103*ii
1.4652e-164+7.59732e-165*ii, -.0409063-.490891*ii, -1.47243+1.3825*ii, 1.43789e-32+6.83497e-32*ii, .458127-.472364*ii, -.426065-3.50137*ii, 1.60765e-164-5.42666e-165*ii, -1.07847-.76378*ii, 1.89933e-165+4.34133e-165*ii
2.819e-66-2.37389e-66*ii, -69.026-5.4745*ii, -47.9591+5.45351*ii, 4.6321e-29+1.52194e-29*ii, -4.87239-30.3455*ii, 25.6283-35.315*ii, 3.47738e-68-1.82562e-68*ii, 43.6192+57.319*ii, 1.94154e-68+5.71413e-69*ii
-5.80889e-120+3.87259e-121*ii, -.860471-.307595*ii, -.548933-2.50397*ii, 0, -2.49892+1.21365*ii, .82020+8.30875*ii, -1.06496e-120+1.01656e-120*ii, -3.51696-1.15077*ii, -1.11337e-120-1.45222e-120*ii
-1.78863e-162+1.11138e-162*ii, -1.39313-.223215*ii, -1.2933+.490602*ii, 0, -1.19738+2.39311*ii, .625503-.539919*ii, 4.86228e-163+6.94612e-163*ii, 1.53736+1.42448*ii, 6.94612e-164-3.90719e-164*ii

component_2:
equations:
-.5*m*ve^2+Eki
G*M*m+Ugi*r
Ugf
-1.1*m*ve^2*r+2.2*G*M*m
points:
-1.2326e-32+1.50993e-31*ii, 1.24208-.754957*ii, -1.78726e-31-4.93038e-32*ii, 5.97798e-32-1.60713e-31*ii, -.016741-1.79445*ii, .60522+1.86896*ii, 4.31408e-32+9.86076e-32*ii, -1.28638-.201551*ii, .719596+.416542*ii
-4.60228e-92+2.14773e-91*ii, 2.17819+.672126*ii, -1.27938e-76+3.45447e-77*ii, 0, 2.75892+1.09787*ii, -.702207+.245668*ii, 3.68182e-91-7.97728e-91*ii, .25252+.633206*ii, -2.21887+4.62186*ii
7.58095e-175-2.52698e-175*ii, -.062024-1.70341*ii, -1.88509e-88-6.28364e-89*ii, 0, .305899-.891763*ii, .659614+.858623*ii, 2.52698e-175+1.19637e-174*ii, 1.41576-1.62935*ii, -1.27765+2.52745*ii
-2.12293e-200+3.26605e-201*ii, .510318+2.25107*ii, -2.82825e-31-2.83158e-31*ii, 0, .358567+.294056*ii, -.418453+2.76777*ii, 1.22477e-201+5.00114e-201*ii, 1.72823+1.95714*ii, -.198947-.0094175*ii
-1.34832e-94+1.44977e-95*ii, .951345+2.13994*ii, -1.45852e-62+7.2926e-63*ii, 0, 2.22526-1.80933*ii, -2.52933+1.26528*ii, 7.11615e-95-8.98882e-95*ii, .733404+1.40124*ii, -.308948+.434414*ii
0, 2.29874-2.61497*ii, -9.31429e-110+1.06449e-109*ii, 0, 1.30973+1.32214*ii, .721173+2.56882*ii, 4.36065e-206+1.40164e-206*ii, 2.59956-1.43804*ii, -.931536+1.75791*ii
5.00105e-184-3.7655e-183*ii, -2.50747+3.39668*ii, -1.70161e-62-1.21543e-63*ii, 0, -13.0923-.41605*ii, -4.27313+4.0197*ii, 8.82539e-185-6.61904e-185*ii, -10.7457+5.30413*ii, 8.66538-.97809*ii
0, -.0060323+.36709*ii, 3.03858e-64+1.82315e-63*ii, 0, -.595132+.402446*ii, -.121332+.104992*ii, 3.26605e-201+1.63303e-201*ii, -.328141+1.33771*ii, .371381-.834829*ii
-3.98688e-205+3.98688e-205*ii, .232855+1.29201*ii, -2.90444e-121*ii, 0, -2.11357-1.14313*ii, -.326076+.509192*ii, -4.9836e-205-1.99344e-205*ii, -1.41686+2.13039*ii, 1.03885+.219772*ii
