variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
6.29846-1.04587*ii, -.652027-3.18284*ii, 8.99908e-71-1.24516e-70*ii, 8.70933+18.2596*ii, 6.04349+20.6912*ii, -25.4445-18.3773*ii, -5.07978-6.63775*ii, 1.415e-73+1.73331e-71*ii, 8.33122e-70-7.9237e-71*ii
-1.43052-.949511*ii, .905754-.482565*ii, 4.92644e-47-4.37906e-47*ii, .500481+.597547*ii, -2.25309+1.82604*ii, .633679+1.17524*ii, -.421481+.390428*ii, 3.55798e-47, -6.15805e-48-1.60794e-47*ii
-1.05224-.982211*ii, .074949-1.79347*ii, -1.75022e-61-1.36128e-61*ii, 1.43589+1.63242*ii, -1.92355-1.52145*ii, -1.19616+.359815*ii, -.636825+.860417*ii, -4.57685e-62-7.77877e-62*ii, -2.72257e-61+1.06958e-61*ii
4.25339+.088504*ii, -.943904+3.52756*ii, 5.1977e-113-5.08096e-113*ii, 5.25126+.591069*ii, -2.63941-5.55111*ii, -.312339-2.38306*ii, 4.51012-2.55257*ii, -1.17761e-113+3.24857e-114*ii, -1.03954e-112+2.46891e-112*ii
.47388-1.27178*ii, -1.33865+2.63305*ii, -4.5599e-75+5.80351e-75*ii, -.333923+1.07027*ii, 2.09009+.140151*ii, -1.19361+.519526*ii, -.48223+1.67107*ii, 4.40445e-76+1.17452e-75*ii, 6.77076e-75+9.39615e-75*ii
.451627-1.5046*ii, -.251438-.222092*ii, 1.60861e-85+1.28689e-85*ii, .804688+1.24158*ii, -.352206-.810257*ii, .195917+.0871768*ii, -1.38195+.096458*ii, -1.60861e-85+1.60861e-85*ii, 1.28689e-85+9.65167e-86*ii
.0105265-.421661*ii, -.262535+.542078*ii, -4.22652e-132-3.16989e-132*ii, -1.17672+.233374*ii, -.092333+.661284*ii, -.380513-.273774*ii, -.982015-1.48087*ii, -3.08184e-133+1.14468e-132*ii, -2.81768e-132-6.69199e-132*ii
.0582963-.384292*ii, -.388369-.0647415*ii, 1.33698e-62*ii, -.10349-.127765*ii, -.808995-.001048*ii, -.837214+.139769*ii, -.144777+1.05003*ii, 3.03858e-64+3.03858e-63*ii, 6.07716e-63+9.72346e-63*ii
1.3997+.150341*ii, -.646962-.974415*ii, 4.29944e-137-7.52402e-137*ii, .735542-.959476*ii, .256734+.968813*ii, .148556-.822529*ii, 1.43086+.528275*ii, 9.74092e-138+4.03073e-138*ii, -7.52402e-137+6.98659e-137*ii
-.130267+.544693*ii, 1.53172+1.86883*ii, -5.6032e-71+2.7167e-71*ii, 2.81521-3.00781*ii, 1.20228+.407899*ii, -.28909-2.57446*ii, 1.02777-1.82319*ii, -1.76869e-72+6.36727e-72*ii, 2.7167e-71-6.79176e-71*ii
.209313+1.28917*ii, .111799-1.4201*ii, 5.791e-85+9.2495e-86*ii, .128646-.246964*ii, 2.29435-.230228*ii, 2.3746+2.6521*ii, -.868942+.257845*ii, -1.70915e-86+9.65167e-86*ii, 4.9867e-85-7.23875e-86*ii
2.36494-.332134*ii, 3.62403-5.16985*ii, -4.63651e-69-2.33274e-68*ii, 8.39869+8.55084*ii, -5.00906-4.33858*ii, 3.25857-5.74191*ii, 1.17928-5.63139*ii, 7.42566e-70-1.23157e-69*ii, 5.9695e-68+2.31825e-68*ii
1.10453-2.80414*ii, .668696-.41932*ii, -1.22727e-90-2.82273e-90*ii, -2.39136+.113391*ii, -.609185-1.25657*ii, -.463974+1.08205*ii, .560715+1.73363*ii, -5.75284e-91*ii, -2.45455e-91+3.83523e-90*ii
-1.03075-.012033*ii, -.456357-.707218*ii, -4.31118e-74+3.82479e-73*ii, -.478222-.621935*ii, .420716-1.41643*ii, .422956-1.58346*ii, -.797807-.510499*ii, -9.72778e-74-7.38565e-74*ii, -2.33246e-73+2.71936e-73*ii
-1.22573-3.08899*ii, 1.7583-.339603*ii, 1.30402e-69-2.60804e-69*ii, .759483-.429209*ii, .384511+1.82891*ii, .519349+2.8647*ii, 3.36772+2.56533*ii, 1.01876e-70-1.81114e-70*ii, -1.27504e-68
-1.86587-1.18869*ii, -.03906+1.75315*ii, -9.01658e-131-1.35249e-130*ii, 1.21846+.466053*ii, -.030311+.0744257*ii, -.347512-.393988*ii, -1.38861+1.15293*ii, -2.81768e-131+3.38122e-131*ii, 5.40995e-130-2.70497e-130*ii
.20842+.12951*ii, -2.15936+.062851*ii, -2.6884e-72+2.12242e-72*ii, .120637-2.0332*ii, -.050728-2.49988*ii, 1.37314+1.20396*ii, -.733028-1.33884*ii, 3.0952e-73-2.52038e-73*ii, -4.24485e-72-1.27345e-72*ii
-.876559+.527983*ii, -1.64068+.808271*ii, 9.90465e-72-1.23101e-71*ii, 1.06538+.99926*ii, -.996795-1.01813*ii, -.061051+.67483*ii, .233877-1.00883*ii, -1.87481e-72+1.05679e-72*ii, 1.01876e-71+1.16026e-71*ii
-5.55229+6.97881*ii, 7.50352-.193034*ii, 8.69701e-54-4.24145e-54*ii, 9.06373+.37226*ii, 8.32925+.53335*ii, -4.52893+.991399*ii, 1.86941+.695089*ii, -9.17621e-56-4.69006e-55*ii, -1.28569e-53+6.5253e-54*ii
.970679+.262393*ii, .854561-1.31036*ii, -7.2699e-49+6.15805e-48*ii, 1.07137+.036481*ii, -.528275-.729469*ii, .323874+1.31709*ii, .702598-.399354*ii, 2.56585e-49+1.53951e-48*ii, -1.36846e-48-3.42114e-48*ii
-2.1983-.225642*ii, -.74206+1.26434*ii, -1.7491e-123+6.6182e-124*ii, -.318053+1.95142*ii, .169075-1.14646*ii, .159822+1.8701*ii, 1.18204+1.7071*ii, 2.36364e-124+1.18182e-124*ii, 2.83637e-123+1.32364e-123*ii
.062187-.810176*ii, -.933013+1.91252*ii, 3.28021e-142-1.55426e-141*ii, .0271809+.361127*ii, -.357878+2.36844*ii, -.793082+1.12534*ii, 2.10273+.206739*ii, -2.61392e-142-6.1504e-143*ii, -1.39409e-141+2.38072e-141*ii
.879113+.55721*ii, -.165417-.372779*ii, -1.8669e-60+3.11151e-61*ii, .468593+1.98052*ii, -1.01164+1.04183*ii, -.583698-2.40508*ii, -.693756-1.4673*ii, 2.33363e-61-7.00089e-61*ii, -1.2446e-60-2.17806e-60*ii
-.086786-2.79126*ii, -.929305+.660839*ii, -7.35774e-72+3.39588e-71*ii, -1.68512-3.56047*ii, -1.63302+3.0416*ii, -1.61276+.680343*ii, -.748399-1.11018*ii, 2.6884e-72-8.4897e-72*ii, -1.52815e-71+1.47155e-71*ii
.506845+.043152*ii, -.800695+1.32653*ii, -5.23451e-116-6.3449e-117*ii, .735116-.022181*ii, 1.58295+.232945*ii, .950629-.76531*ii, .55798-.894347*ii, 2.37932e-117+8.12934e-117*ii, 3.33105e-116-3.48967e-116*ii
-1.654+.312549*ii, -1.30861-.974512*ii, 1.44265e-128-2.45251e-128*ii, 1.31726-.679007*ii, -1.50446-.107865*ii, .755162+.893478*ii, -.118425+.17323*ii, 1.08199e-129+4.64354e-129*ii, 1.80332e-130+2.25415e-131*ii
-6.64044-1.48895*ii, 1.39287-4.92707*ii, 2.34904e-75-1.3127e-75*ii, 2.72069+3.38765*ii, -12.5593-9.84092*ii, -2.29227-4.50102*ii, 6.76953+5.34441*ii, -1.45088e-75+2.6254e-75*ii, -1.0087e-74+2.7636e-76*ii
-.745095+.564656*ii, 1.4614+.458225*ii, -6.15786e-70+1.58474e-70*ii, .215311+.212018*ii, -.235196-.309138*ii, -.32913-.688513*ii, -.375489-1.2767*ii, -1.08668e-70+5.20702e-71*ii, -2.89782e-70-7.24454e-70*ii
-3.72317-1.06302*ii, 5.38043+4.62553*ii, 4.48954e-170-1.65608e-170*ii, -1.20611-1.495*ii, 3.23356-.65236*ii, 1.3548+6.62936*ii, -4.49369+1.2039*ii, 5.17526e-172-1.74665e-171*ii, 7.45238e-170-8.69444e-170*ii
.342636-4.42069*ii, 1.70966+.354571*ii, -2.9213e-104+5.23218e-105*ii, -.134129-.702545*ii, -1.9414-.049915*ii, .898261+1.17754*ii, .551522+3.58814*ii, 7.60301e-105-7.84827e-105*ii, 2.09287e-104+8.37149e-104*ii
-.222653-1.36579*ii, 1.94259+.236643*ii, -8.84344e-75+3.53737e-74*ii, -1.52299+1.36192*ii, 1.9119+.779778*ii, -.882622-.923326*ii, -1.31691-.362556*ii, 3.31629e-75+6.63258e-75*ii, 6.57731e-74-2.21086e-74*ii
.907305-.139547*ii, -1.271+.045797*ii, -7.29658e-116-3.48967e-116*ii, -.925625-.90822*ii, .708367+1.28243*ii, .622535+1.8371*ii, 2.23497-1.48259*ii, 9.51728e-117-9.9138e-118*ii, 2.66484e-115-1.14207e-115*ii
-2.43565-.160284*ii, 8.43214+.06649*ii, -4.48057e-59+8.15215e-59*ii, 2.91007-.886817*ii, 3.58516+4.88544*ii, 1.45278+3.66019*ii, -.966727+2.88747*ii, 1.94469e-60-4.35611e-60*ii, 1.49352e-58+1.2695e-58*ii
-.303676-.127153*ii, -.713615+1.04265*ii, -4.86173e-62+7.77877e-62*ii, -.987969-.84378*ii, -.165523-.535279*ii, -1.1151+1.44176*ii, -.391089-.44238*ii, 1.21543e-62-8.50803e-63*ii, -9.72346e-63-8.2633e-63*ii
.598939+4.83681*ii, -3.64948-2.78397*ii, -6.21651e-131+8.17128e-131*ii, -1.18617-1.05134*ii, 1.94375-3.4965*ii, -.261515-1.64945*ii, 4.27051-9.46086*ii, 3.5221e-133-5.89952e-132*ii, -4.05746e-130-6.48067e-130*ii
-.440434+1.54282*ii, -.445798-.827757*ii, 4.59846e-129+6.98785e-129*ii, .085859+1.67859*ii, -.32889+1.77073*ii, 2.76447+1.7791*ii, 1.16163+.846881*ii, 1.26232e-129+4.68862e-129*ii, 3.24597e-129-1.38855e-128*ii
-.633896-1.32964*ii, -1.02975-1.97343*ii, 3.16735e-113+1.137e-113*ii, .588535-.075609*ii, .364761-1.06931*ii, .922479-.143759*ii, .106942+.832136*ii, -2.03035e-114+2.79174e-114*ii, 1.137e-113-2.76128e-113*ii
.346125-.777159*ii, -.325216-.322315*ii, 2.98837e-70-5.43341e-70*ii, -.50933+.096788*ii, 1.82972+1.671*ii, .925001-1.90313*ii, .809753+.730778*ii, 2.35448e-70+1.63002e-70*ii, -4.70895e-70+9.05568e-71*ii
.247488+.469419*ii, .655498-2.40721*ii, 4.42172e-74-3.31629e-74*ii, -1.37225+.096017*ii, .224456+1.40777*ii, .798625+.409013*ii, -.110052+.828985*ii, 5.52633e-75-5.52715e-75*ii, 1.43706e-74-1.5476e-74*ii
-.290886+.525305*ii, .74815+.997962*ii, 7.03857e-147+2.5026e-147*ii, 2.03039-1.61015*ii, -.134296-.245501*ii, .130892-1.08186*ii, .040058-.831265*ii, 3.44108e-147-1.2513e-147*ii, 3.91032e-148-1.64233e-147*ii
1.76231-.426521*ii, 2.05164+.652743*ii, -3.01615e-87+3.4183e-86*ii, -.0103688-.383786*ii, -.281623-.638455*ii, -3.09558+2.30537*ii, -1.42479+.263361*ii, 1.05565e-86+4.77557e-87*ii, 1.44195e-86+5.02691e-86*ii
.159218+.551087*ii, 2.87303+.57453*ii, -1.63375e-87-7.54037e-88*ii, -1.19791+.5096*ii, .672633+.586008*ii, -.883231-.05342*ii, .465331+1.60314*ii, -1.88509e-88-5.89091e-89*ii, 5.02691e-88+2.38778e-87*ii
1.20598+.159258*ii, -.860302-1.0054*ii, -3.42683e-74-1.87923e-74*ii, .023688-1.11638*ii, -.439793+1.51914*ii, -.922205-1.04738*ii, .483881+2.35743*ii, 5.66533e-75-2.76357e-75*ii, -2.65303e-74+5.4166e-74*ii
-.101094+.207289*ii, .320373-.0374909*ii, 6.13637e-91-4.90909e-90*ii, .189484-.408308*ii, .695991+1.52932*ii, -.661321+1.47677*ii, 1.04459-1.67902*ii, -2.33182e-90-6.13637e-91*ii, 6.87273e-90+5.15455e-90*ii
3.11321-3.13267*ii, 2.27821-3.25435*ii, 1.11276e-67+8.25298e-67*ii, .081065-1.18102*ii, -7.64611-2.50422*ii, -1.54377-8.48863*ii, -.400214-1.25445*ii, -8.45438e-68+4.98425e-68*ii, -7.76615e-67+2.59644e-67*ii
.973957+1.56082*ii, .815658+.546181*ii, -1.15913e-69+3.1876e-69*ii, 1.16791-.201098*ii, .823358+.637065*ii, -1.25462-.214214*ii, .98415+1.38041*ii, 7.83316e-70-2.89782e-70*ii, -4.7814e-69+5.79563e-70*ii
.658536+.000333*ii, .889987-1.71587*ii, -2.69196e-96-6.72991e-97*ii, -.23423-.342677*ii, .462825+.669893*ii, -.005209-1.04173*ii, -.764528-2.09002*ii, -1.38987e-97-3.36495e-97*ii, -3.51126e-97-6.08618e-96*ii
1.52708-1.82624*ii, -2.32593+3.04932*ii, -1.25014e-101-4.2862e-101*ii, -1.38918-.597092*ii, -1.90614-2.55185*ii, .317488-.0473852*ii, -.423579-.541075*ii, -2.12078e-102+4.46479e-102*ii, 3.57184e-102-3.57184e-101*ii
.133482+.213963*ii, 2.26317+.018694*ii, -7.77877e-61+4.97841e-60*ii, -.30207-.70572*ii, 1.91641+.564332*ii, .046671-.511633*ii, -.155151-.321001*ii, 5.8341e-62+9.14005e-61*ii, 1.84746e-61-2.5281e-61*ii
1.17223+2.07507*ii, -.160808+.338561*ii, -4.29944e-137-2.36469e-136*ii, 1.07251+.219905*ii, -1.67662+.967295*ii, .931721+.442544*ii, -.088999-.507175*ii, 3.43955e-136-2.14972e-137*ii, 6.44916e-137-1.18235e-136*ii
1.77866+2.71258*ii, -.998646-3.21144*ii, 1.06822e-87+3.14182e-88*ii, 1.40325+1.87269*ii, 3.24936+2.38996*ii, -2.17427-1.20733*ii, 4.82444-7.93179*ii, -7.06909e-89+7.85455e-89*ii, -5.02691e-87+6.28364e-87*ii
-.379684+3.66055*ii, 1.25998+1.76773*ii, 1.62198e-103+3.48812e-103*ii, .169181-.0195069*ii, 2.19969+1.26807*ii, -2.10913-1.64687*ii, -2.48753-.747051*ii, 6.62743e-104+4.36015e-104*ii, 1.74406e-104+7.81339e-103*ii
-.939116+2.70355*ii, -.0609799-.255245*ii, -6.20725e-78-1.05253e-77*ii, -.086951+3.73246*ii, -2.08831-.513752*ii, 1.33027+2.13197*ii, -2.07377-.559637*ii, 2.05109e-77-5.66749e-78*ii, -3.23856e-78-1.94314e-77*ii
-.710623+1.01592*ii, .336716+1.10696*ii, -5.39206e-125+2.95455e-126*ii, -2.13448-.745158*ii, -.587983+2.30565*ii, 2.89627-2.21921*ii, .225929-.402186*ii, -2.58523e-126+9.6023e-126*ii, -1.47728e-126-7.27097e-126*ii
-.118771+.659807*ii, 1.87674-.437132*ii, 3.88938e-61-2.64478e-60*ii, .067891+1.6272*ii, .274816-.145254*ii, .989325+1.57877*ii, -.416059+1.2967*ii, 1.1182e-61-3.11151e-61*ii, -2.80036e-60-1.53631e-60*ii
.464542+.328339*ii, -.529431-2.64173*ii, 1.45088e-75-5.87259e-76*ii, .273866+.301438*ii, -.690337+.880435*ii, -1.79335+.569679*ii, 1.75719-.316217*ii, -1.38179e-76+1.46815e-76*ii, -2.07268e-75+1.51997e-75*ii
1.40748-2.79838*ii, 6.81508-2.33799*ii, -2.46016e-142-3.69024e-142*ii, -4.45769-4.96031*ii, -6.7679-1.11833*ii, -1.59121+.533431*ii, 1.40456+.520051*ii, 2.66517e-142-5.12533e-143*ii, -5.1253e-144-2.15264e-142*ii
.04313+1.18298*ii, -.009300+4.13212*ii, 1.59182e-73+2.34351e-73*ii, -.286621+2.55083*ii, -1.6101-.290033*ii, -.126227+.0229468*ii, .155873-.623841*ii, -3.53737e-74-1.38179e-74*ii, -6.85366e-74+1.37073e-73*ii
.164465-.78033*ii, -.552928+.621772*ii, -1.41819e-124-1.18182e-125*ii, .078224-1.81784*ii, 1.76755+.255136*ii, .341437-.788187*ii, -.424636-1.25541*ii, 1.89091e-124+1.41819e-124*ii, -1.06364e-124-2.83637e-124*ii
-.456469-1.18054*ii, 1.30644+.044916*ii, -6.76904e-83-3.70624e-83*ii, 1.74494+1.44885*ii, -.674749-.085698*ii, -.556677+.625394*ii, .450867+.0087419*ii, -2.22632e-83, -4.11805e-84+2.57378e-83*ii
.052647+1.68297*ii, .518552+.404354*ii, 7.74518e-120-3.09807e-119*ii, -.00395+1.47165*ii, -1.16939+.301528*ii, .325026-1.72287*ii, 1.0857+1.18651*ii, -9.29422e-120-7.7452e-121*ii, -4.95692e-119+1.54904e-119*ii
-.493621-.476754*ii, -.154126+1.70039*ii, -5.77917e-161*ii, 1.86285-.510335*ii, -1.50582+.877544*ii, -.229874+2.81733*ii, -.090244+1.50605*ii, -6.66828e-162, -8.11307e-161-2.66731e-161*ii
.082715+.9941*ii, .717082-.884739*ii, -7.67818e-131-1.69061e-131*ii, .0874853+.258888*ii, 2.49028+.076094*ii, -1.60625+.536997*ii, 1.5968-2.27815*ii, -8.45304e-132-3.45166e-131*ii, 1.5779e-130-1.35249e-130*ii
1.11101-2.99692*ii, 2.60697-.319146*ii, -1.26019e-73+4.42172e-74*ii, -.663605-2.04919*ii, 4.56821-1.52111*ii, -.933842-2.79644*ii, .482214-2.0987*ii, -5.08498e-74-5.52715e-75*ii, -1.59182e-73-9.2027e-74*ii
-.953761-1.30056*ii, -2.03053-.893183*ii, 1.33213e-86+1.00538e-87*ii, .0072403-.462995*ii, 1.56639+.932762*ii, .844464+1.60227*ii, -1.73528+.567147*ii, -3.01615e-87+3.1104e-87*ii, 2.41292e-86-7.03768e-87*ii
.597949-.867795*ii, -.569449+1.85919*ii, -6.09106e-115-2.33491e-114*ii, -1.38586-.424803*ii, .063447-2.61778*ii, -.273717-.431841*ii, 1.13219-.976601*ii, -1.7607e-115+1.77656e-115*ii, -3.96553e-115-5.07588e-116*ii
-1.40353-.11885*ii, 2.51818-.82016*ii, -1.32652e-74-2.21086e-75*ii, .024742+1.46055*ii, -2.41992-.707903*ii, -1.15809-1.32166*ii, -.207257-.684434*ii, -1.10543e-75-4.14536e-76*ii, -1.10543e-75-1.10543e-75*ii
.473013+.918928*ii, .873798+.627409*ii, -1.76869e-74+3.53737e-74*ii, 1.74229-.624033*ii, .432371+1.53575*ii, -.227656+.109096*ii, -.87522+.420758*ii, -1.41495e-73-1.32652e-73*ii, -1.5476e-73+1.06121e-73*ii
-.978771-1.50155*ii, -.539157+.292102*ii, 7.59983e-76-2.76357e-76*ii, 1.01568-2.03443*ii, .206526+.299364*ii, .0306286+.345512*ii, -.580832-.297442*ii, -4.14536e-76+4.14536e-76*ii, 1.98632e-76+6.90893e-77*ii
-3.44253-1.30662*ii, .870008+1.83681*ii, -9.65167e-86+6.13283e-86*ii, .165445-2.33794*ii, -1.69269+1.09332*ii, 4.52766-3.93252*ii, -.423782+1.87011*ii, 6.03229e-87+1.4578e-86*ii, -4.0215e-87+2.0912e-85*ii
.178132+1.49469*ii, -2.05555+.156287*ii, -6.28364e-89-1.57091e-88*ii, 2.10347-2.10982*ii, .738073-.232357*ii, -.554567-.939946*ii, 2.77793+4.0263*ii, 1.57091e-88+5.89091e-89*ii, -3.77018e-88+6.28364e-88*ii
.860367-1.7357*ii, -1.45398-3.88187*ii, -7.72134e-85-5.63014e-85*ii, -.59723+5.20787*ii, -.442099-.107716*ii, -3.14643+.865141*ii, 1.12237-.637213*ii, 6.43445e-86-2.31238e-86*ii, 2.41292e-85-4.82584e-86*ii
2.12986-.365349*ii, .949248-.882685*ii, 5.9483e-118-1.68086e-117*ii, -.608221+1.52812*ii, -1.30526+.485401*ii, .00215+1.48621*ii, .516503-1.29408*ii, -1.98277e-118+1.40033e-117*ii, 7.93107e-118-1.58621e-117*ii
-.07526+1.30788*ii, .71109+2.43871*ii, -3.21722e-86-2.81173e-86*ii, .547836+.487855*ii, -1.98846-.249534*ii, .881546+1.3519*ii, -.032318+1.39274*ii, 2.51346e-87-5.02691e-87*ii, -4.82584e-86+3.61938e-86*ii
.719153-1.28601*ii, 2.03038+1.25258*ii, -3.9273e-90-6.97091e-89*ii, 2.77863+.532696*ii, 1.40911+1.00042*ii, -.29798-1.13782*ii, -3.57944-1.55562*ii, -1.03091e-89+3.92727e-90*ii, 1.33527e-88-3.456e-88*ii
-1.98638+.927801*ii, .0171453+.40765*ii, 1.73653e-164+1.3024e-163*ii, -1.26879+.351651*ii, .432671-.188132*ii, -.230853-1.00919*ii, -1.86173-.112535*ii, 4.12426e-164+1.68226e-164*ii, 1.73653e-164+1.99701e-163*ii
.438724+1.3162*ii, .582883+2.63154*ii, 2.6884e-72+3.39588e-72*ii, 2.89018-.157694*ii, .853563+.617333*ii, -.133867-.563645*ii, .130777+1.594*ii, 4.24485e-73-2.07821e-73*ii, 4.52784e-72-4.66933e-72*ii
2.24675-5.32915*ii, -3.46511+.192043*ii, 4.32975e-71+4.24485e-72*ii, -5.53853+2.09822*ii, 6.74169-.184527*ii, -.480406-.538272*ii, .117069-1.41764*ii, -3.6435e-72-9.19717e-73*ii, -1.71209e-71-1.07536e-71*ii

component_2:
equations:
4*c2*r*mu-dp*r
dp*L+delP
.999931*r^3*delP-1.00122*r*Rad^2*delP+3.99978*r*u*L*mu
points:
-1.8201+1.26771*ii, -.747029+.271789*ii, 2.73974+1.52233*ii, 1.33509+.638678*ii, -2.46117+1.53461*ii, -2.17407+.272902*ii, -1.98869e-16+1.83249e-16*ii, -.646011-.744496*ii, 1.21853e-16-5.48245e-17*ii
.16256-.849465*ii, .0169758-.00758766*ii, -.0234688+.00187946*ii, .870499+.016*ii, .090829-.932251*ii, .112852+.0247484*ii, -8.032e-18-4.86177e-17*ii, -.298381-.105688*ii, -1.00521e-17+6.63219e-17*ii
