variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
.065317-1.56093*ii, .576763-.068272*ii, .633261-.844069*ii, -.0084097-.104856*ii, -1.06198+.399956*ii, .0213783+.116324*ii, .140022+.798672*ii, .0237735-.240042*ii, .597061+.955427*ii, -1.06383-.695803*ii
-1.19187-.734325*ii, .155284+.263589*ii, 1.56748+.874685*ii, -2.46753+.240903*ii, .0101082-.230312*ii, .433902-.875075*ii, 1.72965+1.65373*ii, -1.44953+1.52568*ii, -.056176+.934727*ii, -.134526-.60392*ii
1.45629-3.48271*ii, -.249663+4.46658*ii, -.505733+.532858*ii, -8.36118-1.12235*ii, 2.55667-2.18451*ii, .499821+.542156*ii, 2.84221+8.01075*ii, -.365482+.237624*ii, -1.70902+4.36606*ii, .306445+.775697*ii
.66371-.227637*ii, -2.77009+.941759*ii, -.60287-.568416*ii, -1.10717-4.64985*ii, 1.50489+1.79694*ii, .619342-.091252*ii, -2.96658+3.41061*ii, -.159773+.145817*ii, -2.24006-.28297*ii, -1.1218+.929782*ii
4.60091+.345999*ii, -6.55996+.998115*ii, -.185521+.600486*ii, -1.41754-10.1013*ii, 4.20358+3.34299*ii, .3658+.589388*ii, -8.14168+6.20281*ii, -.280808+.220914*ii, -5.91762-.891342*ii, -.543492-.659021*ii
.569126+.336202*ii, -1.29144-.773573*ii, .69134-.507017*ii, 2.71118-2.49261*ii, -.680726+2.0034*ii, .305054-.47982*ii, -3.04455-.490156*ii, .286303-.215221*ii, -.84707-1.02242*ii, -1.01929-.872832*ii
-.074294+1.55843*ii, -.185988-.175542*ii, .52188-1.08953*ii, -.872456+2.63198*ii, -.73621-.172912*ii, -.684126+.123538*ii, 1.56921-.724102*ii, 1.52293+2.36218*ii, .333539+.328522*ii, .585879+.379453*ii
1.88953-.979882*ii, -.285431-.456129*ii, -.723454-.423045*ii, .639002-5.08083*ii, .037626+2.26489*ii, -.643132+.126161*ii, -3.88632+2.38235*ii, -.831365-1.95061*ii, -1.20048+.262695*ii, -.622835-.107991*ii
1.9175-3.20934*ii, -.77626+5.44647*ii, .705346+.139467*ii, -8.00197-3.30494*ii, 2.98939-1.98269*ii, .278666-.675915*ii, 1.18382+8.65221*ii, -.319929+.159247*ii, -3.0506+4.56971*ii, -.75587+.403251*ii
-1.71442+.428508*ii, -.183669-.324063*ii, .542377-.889404*ii, .074622+2.57876*ii, -1.17636+.084881*ii, .559936-.14432*ii, 1.9268-1.07612*ii, .783611+1.81934*ii, 1.04307-.227683*ii, -.48242+.33141*ii
-.042506-2.18494*ii, -.059787+.50821*ii, .982812+.279337*ii, -5.56705+.689591*ii, .842915-.923074*ii, -.178664+.816981*ii, 2.78411+4.12847*ii, -1.32916+1.95562*ii, .157144+2.38394*ii, -.0093006-.438804*ii
4.11878+2.86198*ii, -4.92726-.111347*ii, -.123648+.654662*ii, 2.19149-8.62082*ii, 2.39505+3.81998*ii, -.31359-.610891*ii, -8.49824+2.15719*ii, .434954-.173671*ii, -5.19978-2.12866*ii, .487854-.557452*ii
-.213349+.750189*ii, -.129025-.0329662*ii, -1.03864-.379191*ii, .0543865-.0407118*ii, -.490654+.855655*ii, .0995538+.0028637*ii, -.0517488+.152928*ii, .560615+.206228*ii, -.0149544-.22806*ii, .526099+1.07634*ii
1.82714-1.58699*ii, -.848285+2.77614*ii, 1.01734+.133492*ii, -2.74607-2.34552*ii, 1.14094-.470877*ii, .313509-.596479*ii, -.640972+4.08047*ii, .336161-.104242*ii, -2.09994+2.20969*ii, -.529438-.802186*ii
1.56489+.19739*ii, .0720385-.124883*ii, .334119+1.38242*ii, -.000626931-.000916293*ii, -.302615+.351054*ii, .0158748+.00402362*ii, -.381804+.337282*ii, .100277+.0024965*ii, -.641319+.448459*ii, 1.64581-1.31361*ii
2.67685-.145943*ii, -.356766-.436615*ii, -.737127-.370935*ii, 2.38893-4.50688*ii, -.406452+2.33777*ii, -.642232+.048565*ii, -4.55981+.947931*ii, .262694-2.25121*ii, -1.40668-.159043*ii, -.09442-.564887*ii
1.53487-1.87948*ii, .186568+.388685*ii, -.16257+.870726*ii, -2.12016-6.16816*ii, 1.00892+1.63184*ii, -.542164-.563217*ii, -2.97069+4.69244*ii, -2.58716-1.86418*ii, -1.77907+1.3297*ii, -.34498-.207977*ii
.383018-.698228*ii, -.0702758-.337266*ii, .041283+1.30891*ii, -.901358-.631534*ii, -.056074+.59104*ii, .457057+.128489*ii, .042705+1.29561*ii, -.938861+.022087*ii, -.247519+.36291*ii, .895886-.737091*ii
-.336207+.41699*ii, .575249-.544179*ii, -.968846-.282457*ii, .189242-.118666*ii, -.855178+.975502*ii, -.164827-.0005996*ii, .0165388+.0121753*ii, .0047528-.150882*ii, .425376-.103986*ii, .513235+.890965*ii
.070071-3.30439*ii, .358467+.317525*ii, -.356172+1.15583*ii, -3.21717-2.53944*ii, .588812+.470376*ii, .682232+.500589*ii, .312947+4.37012*ii, -2.44102-1.04703*ii, -.091854+1.62342*ii, -.290891-.389533*ii
-.758532-1.85488*ii, -.047779-.375738*ii, 1.09606+.342789*ii, -5.25973+1.34024*ii, .540763-.694655*ii, -.16404+.909948*ii, 3.17525+3.32898*ii, -1.68174+2.49532*ii, .697296+1.85156*ii, .03593-.417613*ii
-2.41401+.096934*ii, -.169343-.217089*ii, 2.10003+.349463*ii, -3.11886+.387895*ii, .12162-.0656057*ii, .134143-1.29737*ii, 2.20271+1.44071*ii, -1.89698+2.89205*ii, .078708+.523324*ii, -.65581+.046521*ii
8.70919-16.2393*ii, -10.788-4.60512*ii, 11.0476+7.12959*ii, 7.36651+2.53856*ii, -.0000867875-.000580111*ii, 9.37464+8.54325*ii, -4.38841+1.00265*ii, -.251765+.247467*ii, .00477179-.00278485*ii, -4.32767-22.622*ii
-5.928-2.03377*ii, 8.28038-1.6883*ii, .211881-.523105*ii, 1.75301+13.1107*ii, -6.78337-2.99884*ii, .633397-.319366*ii, 10.824-6.71562*ii, .329309-.17374*ii, 8.09487+1.72502*ii, .751535-.000804*ii
1.41047-.608347*ii, -.0393956-.425614*ii, -.053737+.897388*ii, -.318555-4.54242*ii, .327514+1.80567*ii, -.45701-.480263*ii, -2.90278+2.43541*ii, -1.71627-1.27541*ii, -1.38421+.348746*ii, .224718-.510398*ii
-.723516-3.38161*ii, .358638+.338232*ii, -.467823+1.04904*ii, -4.44316-2.20607*ii, .837258+.270366*ii, .703868+.534981*ii, 1.23638+4.92896*ii, -2.86899-.446264*ii, .158955+1.75503*ii, -.409826+.216566*ii
.95863-.8409*ii, .0635834+.401442*ii, -.240567+.928568*ii, -2.81635-4.24336*ii, 1.0413+1.09449*ii, -.549445-.507692*ii, -1.51184+3.99755*ii, -2.07664-.618501*ii, -1.50663+1.15384*ii, .38961+.305597*ii
4.61243+.076258*ii, -3.6944+4.2277*ii, -.308881+.601782*ii, -5.0949-7.78931*ii, 4.26087+.63594*ii, -.403156-.588273*ii, -4.48377+7.90899*ii, .394115-.0857098*ii, -5.83929+2.07812*ii, .534527+.549994*ii
.337713-.300756*ii, .187397-.0476417*ii, .656812-.903573*ii, -.006693+.554674*ii, -.9095+.29623*ii, -.284255+.0431963*ii, .206049+.187792*ii, .697959+.560495*ii, .257505+.675858*ii, -.433057-.458456*ii
-.41165+.10265*ii, .315267-.303163*ii, -.978973-.281902*ii, .449922-.0990442*ii, -.840658+.93997*ii, .235433+.0409062*ii, -.0208846+.0365231*ii, .178183-.300448*ii, .397119-.167216*ii, .265106+.770912*ii
-1.27343-2.2107*ii, .0741948+.419695*ii, .884066+.260533*ii, -7.34225+1.51126*ii, 1.11146-1.29039*ii, -.160485+.857152*ii, 4.36591+4.72651*ii, -1.99507+2.93143*ii, .646825+2.55855*ii, -.0113723+.363404*ii
2.98234+.343963*ii, -2.65915+2.34669*ii, -.295596+.686846*ii, -3.73341-6.29311*ii, 2.99401+1.09823*ii, -.421197-.557856*ii, -3.56001+5.79711*ii, -.439829+.12298*ii, -4.19095+1.15725*ii, .55681+.574936*ii
-.843127-2.0355*ii, 3.75515+2.12454*ii, .574264+.490006*ii, -3.15688+4.70817*ii, -1.61566-2.64481*ii, .13332-.606652*ii, 5.52233+.997649*ii, .258936-.114358*ii, 1.83344+3.34319*ii, .99373-.287864*ii
-1.49248-1.71657*ii, -.246617-.309531*ii, -.394647+1.0782*ii, -3.99216-1.01013*ii, .765283+.436305*ii, .716118+.368091*ii, 1.67254+3.48822*ii, -2.51358+.907782*ii, .250689+.745685*ii, .113627+.665816*ii
.381596-.0860192*ii, -.127675+.004711*ii, .728566-.925653*ii, -.0673297+.430466*ii, -.741549+.339775*ii, -.268484+.0110156*ii, .0568047+.236781*ii, .786761+.792448*ii, .047037+.568133*ii, -.44309-.426255*ii
8.69931-16.1702*ii, -10.7434-4.59173*ii, 11.0164+7.1177*ii, 7.33907+2.52637*ii, -.0000883665-.00058432*ii, 9.33028+8.50903*ii, -4.38072+.997883*ii, -.251838+.247519*ii, -.00479162+.00280678*ii, -4.29269-22.5551*ii
2.73769-4.56219*ii, -.165601+6.71406*ii, -.459538+.459979*ii, -10.5574-1.36481*ii, 3.4349-3.42502*ii, .484286+.550389*ii, 3.43398+10.3414*ii, .344283-.177289*ii, -2.61985+6.14164*ii, .333713+.714996*ii
1.88212+3.58431*ii, -3.69518-2.87144*ii, -.021487+.661635*ii, 4.81056-6.26176*ii, .446928+4.5744*ii, -.265292-.585556*ii, -7.43271-1.43902*ii, -.350426+.227008*ii, -2.89994-3.73644*ii, .508792-.648538*ii
.03634-1.12038*ii, -.35132-.225794*ii, -.801651-.383589*ii, 1.11358-3.16073*ii, -.436589+1.84881*ii, .554136-.094967*ii, -2.21604+1.31508*ii, -.603296-1.48605*ii, -.336418-.273614*ii, -1.0189+.295722*ii
1.63599-.968482*ii, .258332+.204871*ii, -.835329-.242063*ii, 3.51372-2.0216*ii, -1.34357+1.51765*ii, .604995+.012712*ii, -2.81333-.371294*ii, 1.05766-2.71075*ii, -.330222-.135374*ii, -.30308-.836191*ii
1.83377-1.19793*ii, .186788+.446711*ii, -.148781+.936654*ii, -1.37433-5.01154*ii, .711471+1.39172*ii, -.515636-.540676*ii, -2.72791+3.63491*ii, -1.74823-1.65591*ii, -1.73002+1.13158*ii, .204575-.408658*ii
-.79957-1.59665*ii, .0075233+.379716*ii, .905187+.318243*ii, -6.19958+2.09634*ii, .797365-1.28159*ii, -.147726+.835303*ii, 4.04835+3.67335*ii, -1.24002+2.85274*ii, .56269+2.24763*ii, .395686+.0404415*ii
2.20752-29.7351*ii, -7.02368-15.6361*ii, -20.0232-5.36535*ii, -16.7962+21.3468*ii, -.000105839+.000105843*ii, 7.06086+36.662*ii, 17.6883+13.9525*ii, .408604-.402788*ii, 20.9435+3.27412*ii, -.387248-.20089*ii
.965082-.150397*ii, .398525-1.44885*ii, .286726+.901654*ii, 1.62499+.49115*ii, -1.25593+.949097*ii, .0683468+.420498*ii, -.576609-1.01713*ii, -.0585324-.290296*ii, .441749-.21183*ii, 1.05564-1.58753*ii
.24081+.0253149*ii, 1.13915-2.21209*ii, .320657+.771385*ii, 2.40017+2.05421*ii, -2.11632+.867254*ii, .020528+.512714*ii, .337639-2.4193*ii, -.0084039-.121185*ii, 1.47384-.48948*ii, 1.17167-1.63322*ii
-11.5876+1.35093*ii, .143615+.2327*ii, 9.3011-1.99842*ii, -5.65068-2.51768*ii, .0012468+.000918492*ii, -.01689-8.17703*ii, 4.27887+1.71406*ii, -6.95322+8.18028*ii, -.000199581-.00154577*ii, -7.7636+1.51558*ii
-.495151-.911203*ii, .994076-.124028*ii, -1.23696-.197368*ii, -1.62453+.482247*ii, -.603404+.310066*ii, -.007856+.563453*ii, 1.37661+1.38501*ii, -.397686-.225781*ii, .897947+.835656*ii, .465294+.999186*ii
-1.77427+1.56088*ii, -.218687-.30883*ii, .452262-.844216*ii, .881695+4.04509*ii, -1.5109-.144514*ii, .620041-.2628*ii, 2.3958-2.47594*ii, 1.69968+2.29574*ii, 1.14805-.664365*ii, .192548+.449261*ii
.166836-.0180714*ii, -.361923+.0706594*ii, -.903953-.700951*ii, -2.20216-1.33994*ii, .353408+.817733*ii, -.509866+.377962*ii, -.130571+2.30763*ii, -.24692+.564757*ii, -.376918+.600722*ii, .10334+1.29825*ii
1.11508-1.45035*ii, .480896+.329781*ii, -.920003-.565734*ii, -1.51934-3.03091*ii, .087924+1.0547*ii, -.613838+.309042*ii, -1.34096+3.08047*ii, -.715032-1.29124*ii, -.492864+1.26521*ii, -.356145+.564956*ii
1.15744-1.41308*ii, -.10504-.360137*ii, -.104537+.837071*ii, -1.38723-6.08386*ii, .808824+2.06861*ii, -.50864-.521151*ii, -3.25472+3.90658*ii, -2.70691-1.53137*ii, -1.5813+.654817*ii, -.397736-.219997*ii
-1.14117-.061178*ii, -.276219-.223632*ii, -.559355+1.5053*ii, -2.41698+.882924*ii, .282014+.155336*ii, .875734+.159952*ii, 1.96539+1.35533*ii, -1.12666+1.22926*ii, .186843+.0820174*ii, 1.3935+.522242*ii
-1.9241-72.3495*ii, -.113041+.177021*ii, -49.2289+15.5583*ii, -7.71185+8.07948*ii, -.00000588247-.00000769837*ii, 38.888+45.2028*ii, 19.3081+33.4763*ii, -9.3184-45.8431*ii, 27.4554+6.1841*ii, -.0413059+.024424*ii
.126952+1.0059*ii, .16431+.174044*ii, .433033-1.07418*ii, -1.01663+2.47825*ii, -.783228-.350893*ii, -.64101+.134989*ii, 1.63473-.32847*ii, 1.50038+1.84672*ii, .372338+.72995*ii, .491084+.286031*ii
.193775-.0913531*ii, 1.30173-1.85699*ii, .37627+.782482*ii, 1.61038+2.51998*ii, -1.98521+.456711*ii, -.027414+.518164*ii, 1.00075-2.04364*ii, .0395913+.115369*ii, 1.50801-.091781*ii, 1.29055-1.5253*ii
-2.28111+3.78654*ii, -.30008-.242252*ii, -.687417+.776777*ii, -5.63509+3.45459*ii, .98433-.677087*ii, -.830049-.400411*ii, 4.51404+.834986*ii, -.494883+4.81834*ii, .0115713+.00001202*ii, 3.07124+3.0348*ii
-2.6594+.610941*ii, -.203243-.224265*ii, 1.52729+.37761*ii, -3.70135+1.15362*ii, .255792-.2276*ii, .09762-1.06608*ii, 2.89897+1.36508*ii, -1.68952+3.30725*ii, .234792+.416872*ii, -.091104+.694979*ii
-.142331-1.052*ii, -.258105-.537466*ii, .73305-.560328*ii, .92692-2.69832*ii, -.640825+1.57182*ii, .158239-.514819*ii, -1.89143+.966553*ii, -.862115-.523725*ii, -.259796-.0182633*ii, -1.53982-.57827*ii
-.507484+.600277*ii, .296374-.646217*ii, -.961788-.319887*ii, .062792-.117499*ii, -.730924+1.0513*ii, -.1248+.0277657*ii, .0330904+.0157664*ii, -.0260393+.155133*ii, .377008-.278036*ii, .479117+1.01858*ii
.832703-1.71423*ii, .153153+.358294*ii, -.215471+.865964*ii, -3.28298-5.63346*ii, 1.25351+1.39617*ii, -.567817-.545596*ii, -2.0141+5.05037*ii, -2.91905-1.1195*ii, -1.5764+1.39954*ii, -.257126+.326237*ii
-1.7728-.11415*ii, -.158422-.187226*ii, 2.1242+1.01323*ii, -2.39348+.462726*ii, .0238727-.0994588*ii, .434948-1.19306*ii, 1.86245+1.1254*ii, -1.74861+2.35387*ii, -.0697431+.479126*ii, -.18014-.688661*ii
1.57516+.22204*ii, .101086-.135784*ii, .339713+1.37267*ii, -.000514873-.00138253*ii, -.313689+.35206*ii, -.0175366-.00669185*ii, -.385749+.32344*ii, .0988284+.0036799*ii, -.638635+.456614*ii, 1.65717-1.30776*ii
.048467+2.49143*ii, .322855+.248864*ii, .675789+.780342*ii, .310921+3.84239*ii, -1.02022-.654449*ii, .021925-.700083*ii, 2.07392-2.21464*ii, 1.70632+1.99812*ii, .0357477-.0504493*ii, 2.25764-.362915*ii
-9.54105+1.3519*ii, -.139331-.216675*ii, 8.26734-1.51142*ii, -5.04399-1.63343*ii, .00192363+.00115953*ii, -.162035-6.68564*ii, 3.80796+1.33616*ii, -5.86146+7.5887*ii, -.000576944-.00250709*ii, -6.24758+.825567*ii
-2.84976+3.47722*ii, 2.08048+1.73041*ii, -3.362+.219868*ii, -2.94954+.769302*ii, -.0341962-.00678662*ii, -.38965-1.99512*ii, 2.89934+.662426*ii, -.143008+.450612*ii, -.0320994+.0376176*ii, 2.61264+5.39884*ii
-1.33367-3.54258*ii, 4.8184+2.38098*ii, .097833-.709825*ii, -6.22341+5.09765*ii, -1.44766-3.32265*ii, -.687457+.143782*ii, 7.30206+3.14746*ii, -.347979+.069353*ii, 2.78938+4.8985*ii, .265919+.785378*ii
-1.2772-72.4324*ii, -.112232+.177024*ii, -49.4362+15.2532*ii, -7.72181+8.05468*ii, -.00000600162-.00000752932*ii, 38.5894+45.5811*ii, 19.0406+33.6251*ii, -8.93136-46.0172*ii, 27.4219+6.39817*ii, .0410979-.0246504*ii
3.51808+5.00927*ii, -7.13962-4.41241*ii, -.460352-.313611*ii, 7.12075-11.6773*ii, 1.70825+7.52314*ii, -.709248-.061448*ii, -13.159-.98047*ii, -.313908+.208323*ii, -5.05303-5.98892*ii, -.611031-.476153*ii
1.52698-.027151*ii, -1.86225-1.44304*ii, .73383-.433748*ii, 1.40365-2.96673*ii, -.066065+2.15155*ii, -.242899+.475202*ii, -3.34592+.628497*ii, -.108971+.309802*ii, -1.03906-.718327*ii, -.729197-1.27958*ii
2.90328+.013891*ii, -.0470204-.0772291*ii, 1.27536+2.5742*ii, -.00000983141+.000001267*ii, -.0552155+.0106662*ii, -.00270624+.00156416*ii, -.739741+.447039*ii, -.0181376-.00956297*ii, -1.25839+.830237*ii, 2.4628-2.93285*ii
.427205-1.06372*ii, -.499209-.221097*ii, .854551-.800866*ii, -.168864-.525943*ii, -.527134+.641112*ii, .0368821+.298541*ii, -.461548+.984553*ii, .187437+.467493*ii, .009484+.581972*ii, -1.00641-.849579*ii
-1.39591+.876166*ii, 1.78937-4.30185*ii, .434273-.527005*ii, 5.01349+2.63626*ii, -3.68065+1.99591*ii, -.450665+.335202*ii, -.053011-5.12985*ii, -.205769+.0949661*ii, 2.97267-1.88075*ii, .120987-1.17087*ii
4.05372-29.306*ii, -6.01117-16.1841*ii, -19.7873-6.02524*ii, -17.863+20.6731*ii, -.0000952118+.000116768*ii, 4.97374+37.0307*ii, 16.998+14.6311*ii, .400503-.404316*ii, 20.7414+4.34782*ii, .197961-.390264*ii
.432791-1.30098*ii, -.097314-.302503*ii, -.162824+.848708*ii, -2.80665-5.49157*ii, 1.11248+1.74083*ii, -.548336-.499381*ii, -2.13724+4.42358*ii, -3.07502-.738113*ii, -1.37844+.833924*ii, -.282214+.364031*ii
-1.43607+.397662*ii, -.154221+.955932*ii, -1.19574-.735367*ii, -1.66319-.40754*ii, .0401102+.480339*ii, .394966-.496981*ii, .910545+1.49997*ii, .099189+.561411*ii, -.115421+.196644*ii, -.174493+2.2224*ii
-1.83971-1.57679*ii, 4.05075+.80894*ii, .527856+.541143*ii, -2.13093+5.24653*ii, -2.26225-2.09953*ii, .126754-.608612*ii, 5.67834-.362318*ii, -.280993+.130678*ii, 2.64916+2.47708*ii, 1.00195-.176325*ii
-.957316-2.55252*ii, .388499+.358259*ii, -.652061+1.08688*ii, -4.30225-.80952*ii, .653987-.03294*ii, .738706+.542421*ii, 2.01425+4.04023*ii, -2.25668+.103745*ii, .36932+1.51629*ii, .193965+.506243*ii
-.159552-.453984*ii, -.283887+.184707*ii, .947514-.823944*ii, -.640812-.854324*ii, -.367094+.564647*ii, -.11187-.434253*ii, -.25587+1.13186*ii, -.062874+.728756*ii, -.258112+.597303*ii, -1.02938-.210062*ii
-2.33822-1.95318*ii, 5.87659-.536639*ii, .224338-.619121*ii, -1.04126+8.06287*ii, -4.03362-2.35197*ii, -.60412+.236785*ii, 7.21846-2.36052*ii, .279933-.0811508*ii, 4.85338+2.69449*ii, .89477-.173323*ii
1.31994+2.07463*ii, -.259447-.166656*ii, .479107-.881206*ii, 1.44271+3.26278*ii, -1.31739-.101413*ii, -.575944+.311336*ii, .560684-2.32857*ii, 2.89959+1.61559*ii, .113032-.032787*ii, 1.25361-.600369*ii
4.92274-2.84063*ii, -5.15651+5.61497*ii, -.30532+.522522*ii, -8.92847-8.99004*ii, 6.01479-.094042*ii, .449087+.593736*ii, -3.71084+12.1364*ii, -.315275+.220412*ii, -6.40548+3.56743*ii, -.671229+.406723*ii
-11.5712+1.34326*ii, .143619+.232757*ii, 9.29053-1.99591*ii, -5.64668-2.51647*ii, .00125114+.000921549*ii, -.01632-8.16496*ii, 4.2736+1.71712*ii, -6.94604+8.16871*ii, .000200866+.00155039*ii, -7.75568+1.51093*ii
.161026+.499883*ii, -.069991+.68865*ii, -1.76525+1.68538*ii, -1.09729+1.477*ii, .0601974-.0691952*ii, 1.07759+.384361*ii, 1.50523+.597281*ii, .48982+.0305919*ii, -.167013+.076558*ii, 2.52265+.720365*ii
1.22868+.074775*ii, .32205-.324578*ii, .349136+1.22956*ii, .0145059-.0286771*ii, -.471193+.43092*ii, -.0583214-.0535615*ii, -.26355+.27596*ii, -.144941-.0398723*ii, -.383724+.439031*ii, 1.42333-1.18786*ii
1.71389-27.8602*ii, -6.50214-14.5857*ii, -19.3515-5.08859*ii, -16.0607+20.283*ii, -.000119321+.000116027*ii, 6.75977+34.5164*ii, 17.0138+13.2153*ii, .41102-.4114*ii, 19.8491+3.02675*ii, -.20424+.390051*ii
-.208324+.570351*ii, -.145308+.62747*ii, -2.16502+1.57552*ii, -1.14433+1.9051*ii, .0216148-.0660052*ii, 1.25572+.570992*ii, 1.8725+.450812*ii, .608539+.134796*ii, .0835567-.109854*ii, 2.57202+1.11892*ii
