variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
-1.53241+.000715*ii, 0, 2.81857-.235304*ii, 1.28616-.234589*ii, .150835-.216252*ii, -3.34592e-118-5.70046e-118*ii, 2.35256+.516214*ii, -2.34011+1.2539*ii, -7.74518e-120-1.78139e-119*ii
-.1716+.918461*ii, 0, 1.07856-.117363*ii, .906958+.801097*ii, -1.52775+.513885*ii, -1.11138e-162-1.66707e-162*ii, -1.96624+1.09774*ii, .119312+.0255569*ii, -5.5569e-163+1.18084e-162*ii
.995102+.784988*ii, 0, -1.33207+.715864*ii, -.336966+1.50085*ii, 1.15398+.826522*ii, -3.40637e-107+1.02191e-106*ii, -.618379+.715519*ii, -.843956+.324265*ii, 2.72509e-107-4.08764e-107*ii
.139223+2.3362*ii, 0, 2.86576+.764131*ii, 3.00498+3.10033*ii, -6.39637-.123659*ii, -6.71505e-100-4.57195e-100*ii, 2.10105+4.20279*ii, 2.66073-1.40088*ii, 4.2862e-100-5.71494e-99*ii
-.070003-.630679*ii, 1.17412e-32+3.46215e-32*ii, .727685+.470828*ii, .657683-.159851*ii, 2.27614-.068758*ii, 7.85544e-190+1.23443e-189*ii, -1.70854+.020483*ii, .138853-.0655291*ii, -2.24441e-189+2.13219e-189*ii
-.446368-.826735*ii, 0, .83827-.581131*ii, .391901-1.40787*ii, -1.71438+2.11734*ii, 3.50365e-146+2.5026e-146*ii, .043958-.738091*ii, -2.37504+.759375*ii, -2.08029e-146-7.00729e-146*ii
-6.21493-3.30795*ii, 0, .992039+1.34743*ii, -5.2229-1.96052*ii, 1.15223+2.07217*ii, 6.95643e-196-3.74577e-196*ii, 2.18904+.787435*ii, 2.9442+.162636*ii, -1.67222e-197-6.68887e-198*ii
1.75362-1.34334*ii, 0, -1.90319+1.50291*ii, -.149571+.159567*ii, -4.03497-.632444*ii, 1.36988e-193-1.64386e-193*ii, -.445777+1.54662*ii, -1.20687+1.76869*ii, 2.73976e-194-6.57543e-193*ii
2.00256+4.35514*ii, 3.14715e-31+1.02541e-30*ii, -.711638+1.82172*ii, 1.29093+6.17686*ii, .838421+2.72162*ii, -5.38659e-189+1.4252e-188*ii, -.5093+6.13667*ii, -.574153-7.13213*ii, 1.88531e-188-2.53899e-189*ii
-1.62538+.54279*ii, 0, -.162747-1.41649*ii, -1.78813-.8737*ii, -.642465-1.47835*ii, -4.82198e-192+3.06853e-192*ii, .463876-1.86716*ii, -.963251+.380473*ii, -1.64386e-193+5.47952e-193*ii
.038389+2.60513*ii, 1.82674e-31-1.7614e-31*ii, -1.24997-.281128*ii, -1.21159+2.324*ii, .438881+.801018*ii, 6.05092e-122-2.35986e-121*ii, -.838781+.199515*ii, -.892387-1.30914*ii, -6.0509e-123+9.68148e-122*ii
-.499865+1.31139*ii, 0, .886158-.125547*ii, .386293+1.18584*ii, -.404103-.239196*ii, -2.5668e-31+1.43375e-31*ii, .561902+.136486*ii, -1.02854+.602391*ii, 1.64973e-32-9.60323e-33*ii
2.14031-3.85387*ii, -3.87464e-31+3.2947e-31*ii, -3.13608+2.21618*ii, -.995779-1.63769*ii, -1.47692-.368398*ii, 5.30606e-74-2.03399e-73*ii, 2.48124-1.49625*ii, -4.16269-.028351*ii, -1.08332e-73+5.08498e-74*ii
2.41895+2.9914*ii, 1.06573e-31+1.05586e-31*ii, -.78915-.802937*ii, 1.6298+2.18846*ii, .391649-1.20278*ii, 2.01536e-138+2.01536e-138*ii, -1.0828+2.56553*ii, 1.17001+3.07401*ii, -3.67384e-140+1.52202e-139*ii
-.667081-2.021*ii, 0, 1.10508+2.81558*ii, .437999+.794583*ii, .618482+.68665*ii, 4.64711e-119-3.71769e-119*ii, -4.37896+3.00212*ii, .130674-.132948*ii, 2.63336e-119-6.19615e-120*ii
-1.38012+.763586*ii, 0, -.0833966+.137022*ii, -1.46352+.900608*ii, .261253+.689015*ii, 5.6987e-192+8.76724e-192*ii, -1.10679-.643632*ii, -.2861-1.03286*ii, -2.63017e-192
4.28291+1.77859*ii, 0, -3.62881-3.6851*ii, .654104-1.90651*ii, -1.84417-1.64636*ii, -7.85455e-90-3.04364e-89*ii, 4.58774-.98683*ii, 1.12427+5.29865*ii, -4.71273e-89+9.81819e-89*ii
2.34173-.269462*ii, 0, -.568363+1.40995*ii, 1.77337+1.14049*ii, -1.13481-.168322*ii, 4.46479e-102*ii, -1.66503-2.31569*ii, -3.0956-.607881*ii, -8.92959e-102-4.46479e-102*ii
-.86294-.185577*ii, 1.96417e-32-1.30655e-31*ii, .00512-.352462*ii, -.85782-.538039*ii, -1.44634+.965724*ii, -4.93022e-73-1.76869e-73*ii, .735437+1.35525*ii, -.403928+.4025*ii, 1.41495e-72-2.81221e-72*ii
2.28835-.984147*ii, 0, -.484058+.448115*ii, 1.80429-.536033*ii, 1.64067-1.11612*ii, -6.01922e-136-4.72938e-136*ii, -2.24397-.466534*ii, -.679347+1.24584*ii, 2.06373e-135+1.20384e-135*ii
.98734+.5261*ii, 0, -1.11055+.563503*ii, -.123209+1.0896*ii, .385973+1.10712*ii, 2.05482e-194+8.56176e-195*ii, -1.33587-3.16898*ii, 1.52086-1.5963*ii, 5.47952e-194-2.05482e-194*ii
-5.0773+6.68541*ii, 0, 4.61132-1.22131*ii, -.465977+5.4641*ii, -1.32418+.201655*ii, -1.05578e-112+5.7662e-113*ii, 3.33337-3.46688*ii, -1.38903+3.30476*ii, -3.08614e-113+1.4781e-112*ii
.869544-.975137*ii, 2.1368e-31+1.84947e-31*ii, -1.14009+1.45833*ii, -.270547+.483198*ii, -3.32674+3.86052*ii, 5.03841e-139+6.71788e-139*ii, 1.65375+1.87626*ii, 2.08712-2.15449*ii, 5.87814e-139-1.34358e-138*ii
-.330472+.800488*ii, 0, -.023452-1.46*ii, -.353924-.659517*ii, .996172-.280283*ii, 8.0138e-193+4.43499e-193*ii, .651006+3.19821*ii, -1.29576+.230489*ii, 2.19181e-192-1.36988e-193*ii
.775887+.646447*ii, 0, -2.09013-.29586*ii, -1.31424+.350586*ii, .339746+.748732*ii, 1.68331e-189+8.97765e-190*ii, .509563-1.65074*ii, 2.07611+.352009*ii, 4.76938e-190+8.41655e-191*ii
-.650685-1.38589*ii, 0, .976886-.073186*ii, .326201-1.45907*ii, -2.66367-2.30223*ii, 1.64386e-193*ii, -.141581-1.39694*ii, .401989-.227193*ii, 2.63017e-192-6.57543e-193*ii
-2.26196-.953775*ii, 0, 1.72616+.912021*ii, -.535795-.041754*ii, -2.34684-1.99192*ii, -2.14044e-196-8.02665e-197*ii, 1.92277+.599329*ii, .0025158+.211551*ii, -6.95643e-196-2.14044e-196*ii
6.83762-12.9699*ii, 1.02901e-28-6.5988e-30*ii, 23.7025+4.23154*ii, 30.5402-8.73832*ii, -7.92923+43.1256*ii, 1.36018e-115+4.95692e-116*ii, 14.5183+19.3427*ii, -5.5181-50.4545*ii, -1.48787e-114+5.0759e-116*ii
-2.48181-.761276*ii, 0, 2.12804-1.12318*ii, -.353777-1.88446*ii, 1.4548+7.35309*ii, 1.1731e-148-2.7861e-147*ii, -9.64924+9.12421*ii, 2.36771+2.69215*ii, 8.00833e-146-2.5026e-147*ii
.860217+.102598*ii, 0, .378714+.825022*ii, 1.23893+.92762*ii, .551894+.805481*ii, 4.40263e-134-5.50328e-135*ii, .713156+.633715*ii, 1.70747-1.76083*ii, -2.2701e-134-4.12746e-135*ii
-1.07675+.641331*ii, 0, 2.07293-.471571*ii, .99618+.16976*ii, 4.66703+4.90027*ii, 1.0959e-193+1.6781e-193*ii, -5.87786+4.72152*ii, -.217262-2.68606*ii, -1.75345e-192-1.53427e-192*ii
-1.07487-.272088*ii, 0, -.346322+1.84685*ii, -1.42119+1.57476*ii, -1.44885-.327534*ii, -2.18331e-138*ii, -1.37596+.133426*ii, .112342-.590982*ii, 6.71788e-138-2.68715e-138*ii
-1.96906-.318827*ii, -2.18724e-31+2.66761e-32*ii, 2.18363-.310578*ii, .214574-.629405*ii, .980877-3.41201*ii, -2.41099e-192+9.86314e-192*ii, .0765079+.483617*ii, -.701335+.606184*ii, 6.57543e-193+3.28771e-193*ii
-1.36171-1.37663*ii, -3.70161e-31+1.79019e-31*ii, 1.7882+.041538*ii, .426492-1.33509*ii, -3.96697-.145045*ii, 1.05207e-191+5.61103e-191*ii, .999867-2.42226*ii, .309923+3.56749*ii, -5.61103e-191+7.01379e-191*ii
.809074+1.77127*ii, -2.72739e-31-1.88528e-31*ii, .204262-1.78297*ii, 1.01334-.011701*ii, 9.17148-2.44708*ii, 4.1206e-191+1.75345e-191*ii, -1.48928-.003543*ii, -1.47531+4.0945*ii, 2.80552e-191+2.45483e-190*ii
2.57211-.679299*ii, 0, -.847173+2.12092*ii, 1.72493+1.44162*ii, 2.28828+2.23845*ii, 1.38179e-76-6.90893e-77*ii, 1.19265+1.30664*ii, 2.88108+1.25777*ii, 1.9345e-75-8.98162e-76*ii
-.298499-.544088*ii, 0, .651653-.858447*ii, .353154-1.40254*ii, -.104571+.379085*ii, -8.90696e-120*ii, 1.04909+.580155*ii, -1.20441+.200942*ii, -2.17833e-121-1.87579e-121*ii
-1.04922+.635374*ii, -1.48927e-31-5.78835e-31*ii, -1.38787+3.97023*ii, -2.43708+4.60561*ii, 2.18691+3.97047*ii, 1.0959e-193-2.94524e-192*ii, -2.45093-3.58188*ii, -4.95684-1.42454*ii, 8.7672e-193-8.76724e-192*ii
-.414789-.451945*ii, -1.43608e-31+5.55213e-32*ii, -2.32823+.867903*ii, -2.74302+.415958*ii, 3.16184-.819354*ii, 1.12707e-131+3.38122e-131*ii, -1.9131+1.25903*ii, -1.29729-.729044*ii, -1.12707e-130+1.35249e-130*ii
-.259997+1.04092*ii, 0, .344582-1.47951*ii, .084585-.438589*ii, -.811321+1.73834*ii, -1.40276e-189+2.01997e-189*ii, .556812+.563524*ii, .423053+1.19836*ii, 2.01997e-189
-.371175+1.12396*ii, 0, .614334-1.30824*ii, .243159-.184279*ii, -4.01809-3.20983*ii, -3.13931e-104+1.65686e-104*ii, -.330385+2.57159*ii, .516492-1.053*ii, 4.36015e-105-1.77784e-105*ii
1.37635+.305147*ii, 2.9827e-31-1.63716e-31*ii, 1.71049-1.5474*ii, 3.08684-1.24225*ii, 1.25167-.058458*ii, -9.28677e-101+1.50017e-100*ii, 1.56502+.242223*ii, -1.49502-2.03539*ii, 1.3573e-100-2.6789e-102*ii
2.67976-1.24822*ii, 0, 1.37826+.626963*ii, 4.05802-.621253*ii, .789498+1.5015*ii, -2.11326e-132+9.50967e-132*ii, -3.00079+1.90246*ii, .954669-1.22126*ii, -1.69061e-131+1.35601e-131*ii
5.29297-.232465*ii, 0, -3.68584+3.19567*ii, 1.60713+2.96321*ii, 2.32107+2.75063*ii, -5.05205e-86+4.32943e-86*ii, -2.70932-1.111*ii, -1.22762-1.79592*ii, 4.44882e-86+1.17127e-85*ii
-.682447+1.22691*ii, -1.34843e-32+3.04069e-32*ii, 3.12568-.002969*ii, 2.44323+1.22394*ii, 1.38285-1.0839*ii, 3.22159e-91-2.45455e-91*ii, .701417+.325158*ii, -4.43176+1.57258*ii, -5.17756e-92+2.30114e-92*ii
-.812374-.990524*ii, 0, .041557+2.49651*ii, -.770816+1.50599*ii, .351589-2.33874*ii, 3.21722e-86-2.91561e-86*ii, 1.27671+1.96832*ii, -3.07752+3.51558*ii, 8.44521e-86+1.028e-85*ii
1.12312-2.1476*ii, 6.02543e-31+3.21463e-31*ii, -.4314+2.20279*ii, .691715+.055185*ii, -.544902+.383703*ii, 7.06031e-184-4.72526e-184*ii, -1.36029+1.18868*ii, 2.12114+.69126*ii, 1.69153e-184-6.06746e-185*ii
3.13987+4.41318*ii, 9.34079e-32+4.09102e-31*ii, -2.34444-3.49246*ii, .795437+.920717*ii, 1.82055-3.2762*ii, 9.68148e-121-3.38852e-121*ii, -4.02486-1.78152*ii, -3.76084+1.0574*ii, 2.12993e-120+2.32356e-120*ii
1.2019-5.53605*ii, 0, 2.93641+3.80923*ii, 4.13831-1.72682*ii, 1.08768-8.24935*ii, -6.17214e-190-9.95958e-190*ii, -.643854+5.43304*ii, .955147+.769703*ii, 1.12221e-189+3.08607e-189*ii
-.222236+.564862*ii, -1.81238e-32-1.66734e-32*ii, .331239+.0712084*ii, .109003+.636071*ii, .206967+.655912*ii, -6.8494e-195-1.36988e-194*ii, -1.2416-.410335*ii, .523718+.633475*ii, 5.47952e-194+8.21929e-194*ii
-.181544+1.26894*ii, 0, -1.59962-1.26701*ii, -1.78116+.00193*ii, -1.95202+.436146*ii, 2.24441e-190+1.12221e-190*ii, 2.50001+.603781*ii, .585817+1.2482*ii, 2.24441e-190-5.61103e-190*ii
-.240976+.139441*ii, 0, .741515-.443903*ii, .500539-.304463*ii, 1.37103-.650546*ii, -3.00999e-197, -.784397-1.02873*ii, -.356241-.21324*ii, 4.01332e-197-4.01332e-197*ii
-.455831+.888179*ii, 0, -.049954-1.37127*ii, -.505785-.483086*ii, .612822-1.37906*ii, 5.7535e-193+2.73976e-193*ii, -.364532+.030066*ii, .216758-.190047*ii, 3.76717e-194+4.28088e-195*ii
-.425991-1.43552*ii, 0, 1.4836+1.29875*ii, 1.0576-.136773*ii, -4.29951-.979133*ii, 9.44701e-138-4.70251e-138*ii, .778671+2.10604*ii, -.914636+.671744*ii, -9.40503e-138+1.10845e-137*ii
.214774-3.18122*ii, 0, .285661+1.55082*ii, .500436-1.6304*ii, -1.32436-.780869*ii, 2.08191e-117+1.33837e-117*ii, .262488-.171603*ii, -3.65277-1.64313*ii, 1.73492e-118-1.48708e-118*ii
-6.27401-4.86202*ii, 5.53866e-30-4.34296e-30*ii, 15.5118-4.86198*ii, 9.23776-9.724*ii, 16.5015+2.23274*ii, -1.9363e-121+9.87511e-120*ii, 6.67314+4.09642*ii, -28.4061-5.35656*ii, 9.87511e-120+6.09933e-120*ii
1.75013+.897688*ii, 0, -1.41441-1.19672*ii, .335714-.299037*ii, .157247+1.54186*ii, 6.8494e-195-6.8494e-195*ii, .277662+.177384*ii, -2.31124-.650256*ii, -9.41793e-195+2.56853e-195*ii
.0449252-.0132381*ii, 0, -.301628+.433496*ii, -.256703+.420258*ii, 1.4529-.813958*ii, -1.63375e-121-5.23405e-121*ii, 1.8561-.058025*ii, .257495-1.5016*ii, -5.80889e-120*ii
4.49116-3.76211*ii, 0, -3.20573+4.45844*ii, 1.28543+.696329*ii, .747085+2.65162*ii, -1.37455e-89-2.25818e-89*ii, .931382-1.89535*ii, 2.76022-1.39567*ii, 8.83637e-90-1.30091e-89*ii
-.0961852-.449268*ii, 0, -.598117+.284189*ii, -.694303-.165079*ii, .760259-.051541*ii, 1.02191e-107-3.40637e-108*ii, 1.45561+.30612*ii, -.661811+.242509*ii, 1.02191e-107-3.3356e-109*ii
-.763902+2.04987*ii, 0, -.362382-1.57433*ii, -1.12628+.475546*ii, 2.04824-2.6861*ii, -1.97263e-192+1.13022e-192*ii, -.326271-.223387*ii, -.161681-1.13302*ii, -3.28771e-193+4.38362e-193*ii
.500262-2.49705*ii, 0, -.864696+3.37208*ii, -.364434+.875025*ii, 1.07164-.162561*ii, -3.68346e-102-5.80423e-102*ii, -1.63487+.619997*ii, -.669116+.762673*ii, 2.2324e-103+8.92959e-103*ii
.102325+1.75674*ii, 0, -.513254+.037856*ii, -.410929+1.79459*ii, 2.1007+1.23967*ii, 1.60533e-196+1.806e-196*ii, 1.7826-.305159*ii, -.009413-2.5761*ii, 1.28426e-195+2.08257e-196*ii
-.717253-.458319*ii, 0, .122108-.917317*ii, -.595145-1.37564*ii, -.36037+.704653*ii, 3.75643e-32+7.85231e-32*ii, -.155433+.104343*ii, .339323+.364375*ii, 6.38285e-33+1.00349e-32*ii
1.50957-.221135*ii, 0, -.768738+.568896*ii, .740833+.347761*ii, .334732+.429432*ii, -3.73538e-180+1.04229e-179*ii, -1.32585-.850168*ii, .5748+.949283*ii, 6.56703e-180+8.01298e-180*ii
16.3293-8.34092*ii, -5.12955e-30-6.84434e-30*ii, -14.3205+4.35993*ii, 2.00883-3.98099*ii, 5.49036+4.93484*ii, 5.56381e-68+5.0422e-68*ii, .2381-17.7597*ii, 17.8315-12.9935*ii, 1.29822e-67+1.05481e-67*ii
-4.89462+4.39143*ii, 0, .625585+.090140*ii, -4.26904+4.48157*ii, -6.92847+6.54243*ii, 3.86039e-188-8.97765e-189*ii, -3.52183+2.57562*ii, 3.09759+4.52744*ii, 4.77611e-187-2.15464e-187*ii
.429722-.0401626*ii, 0, -.446302-.139351*ii, -.0165793-.179514*ii, -.251686+.174154*ii, -4.92644e-47-7.66335e-47*ii, .117301-1.10446*ii, .513426-.277503*ii, -3.42114e-48+3.50667e-48*ii
.0378844+.332384*ii, 0, 1.25069+3.11908*ii, 1.28858+3.45147*ii, 4.40088-.866932*ii, -7.89051e-191*ii, 1.85687-.764836*ii, -3.05034+.248397*ii, 1.15728e-190-9.81931e-191*ii
-2.02332-.099039*ii, 0, .750958+.504562*ii, -1.27236+.405523*ii, -.686177-.002272*ii, -1.10317e-185+1.83862e-185*ii, -.233925-2.42499*ii, .221497+2.73139*ii, 5.05621e-186+9.19311e-186*ii
.586391+.166839*ii, 0, -1.30064+.056174*ii, -.714245+.223013*ii, 1.9131+3.19355*ii, 5.80889e-121-9.68148e-121*ii, -1.49619-.26997*ii, 1.72403-.566096*ii, -9.68148e-122
.361756-.906766*ii, 0, .572942+1.07766*ii, .934698+.170894*ii, -.89454-.37422*ii, 3.16012e-62+9.72346e-63*ii, .31051+.991253*ii, -.690464+.736616*ii, 4.86173e-63-1.45852e-62*ii
-1.43384+.520967*ii, 0, 4.32738-.941979*ii, 2.89354-.421011*ii, 3.04388+3.39276*ii, -4.02153e-86-4.52422e-86*ii, 3.93254-2.11595*ii, -1.23956+1.19048*ii, 2.81507e-86+7.23875e-86*ii
1.28307+.745454*ii, 0, -1.02426-.52191*ii, .258808+.223544*ii, .933017+.33479*ii, -1.02255e-32-3.15904e-32*ii, -.130446-.449881*ii, .58811-.081051*ii, -2.95863e-32-9.13224e-32*ii
-.429266-1.11225*ii, 0, -1.17856+.957916*ii, -1.60782-.154335*ii, -1.07899+.164246*ii, -1.45222e-120-7.74518e-121*ii, -.211043-.599852*ii, -.0293831+.138425*ii, 2.42037e-122+7.26111e-122*ii
-1.04407-2.01855*ii, 0, 1.57482+2.76194*ii, .530758+.743392*ii, .843202-2.39785*ii, -5.82199e-194+6.8494e-195*ii, 1.63309-1.40419*ii, 1.16386+1.94707*ii, -9.58917e-194+6.8494e-195*ii

component_2:
equations:
Ekf
Ugi*r+G*M*m
Eki-Ekf+Ugi-Ugf
2.00002*G*M*m-1.00082*m*ve^2*r
points:
-.690443-.043294*ii, 5.20109e-110-1.11524e-109*ii, .68586-.334272*ii, -.0045828-.377565*ii, -.218434-.853239*ii, .0016448-.486889*ii, -2.67094e-17-1.97589e-16*ii, 1.0111+.410101*ii, 8.34217e-17-4.66225e-17*ii
.28629+1.28512*ii, 0, -.786279-.582067*ii, -.499989+.703054*ii, -.672583+.42007*ii, .65016-.386989*ii, -1.0959e-193+5.47952e-193*ii, -.340143-.104568*ii, -2.39729e-194
.392962-1.16718*ii, 3.24698e-33-6.67544e-32*ii, .19432+.533391*ii, .587282-.63379*ii, .863398-.116351*ii, 1.09624+1.18388*ii, 2.72509e-107-4.08764e-107*ii, -1.44579-1.46003*ii, -2.72509e-106+8.17528e-107*ii
-.320394+1.32641*ii, 0, 2.44034-1.09902*ii, 2.11994+.22739*ii, -2.37397+.848277*ii, 1.46558+1.15623*ii, -4.14536e-76+1.65814e-75*ii, -.36167+3.80304*ii, -4.7283e-76-2.2454e-76*ii
.019087-.309346*ii, -9.02197e-32-6.43601e-32*ii, -.45168-.444406*ii, -.432593-.753752*ii, -1.36027-1.47952*ii, -1.1074-.133982*ii, -1.45293e-200+1.04514e-199*ii, -.751081+1.55583*ii, -1.25416e-198-1.98576e-198*ii
-.370801-2.28408*ii, 1.05374e-31+2.53851e-32*ii, .465258-.456959*ii, .094458-2.74104*ii, -1.9585-3.90252*ii, .517662-2.43905*ii, 0, -1.97718+.37608*ii, -4.08256e-202+3.26605e-201*ii
-.759253-6.9584*ii, 0, 4.11202+1.72181*ii, 3.35277-5.23659*ii, 10.0514+6.23725*ii, -3.53898+6.49231*ii, -3.71472e-134+2.75164e-134*ii, -3.11866+3.15447*ii, -2.20131e-134+4.40263e-134*ii
-4.42621+2.20784*ii, 0, 5.61252-3.93749*ii, 1.1863-1.72965*ii, 6.01824-2.48881*ii, 3.13986-.472801*ii, 5.15043e-196-4.28088e-196*ii, -1.92939+.188182*ii, -5.3511e-197-2.67555e-197*ii
-3.42759-1.61893*ii, 0, 5.11527-1.23386*ii, 1.68768-2.85279*ii, 9.67985+.02731*ii, -2.87141+5.49691*ii, -8.5687e-78+8.09641e-78*ii, 2.87756-1.69448*ii, -1.07952e-78-1.1335e-77*ii
-1.01014+.577448*ii, 0, .738335-.042390*ii, -.271807+.535058*ii, -1.06407+2.03104*ii, -.255922-.817662*ii, -1.57109e-189+1.68331e-190*ii, 2.23008-2.10291*ii, -2.04803e-189+4.48883e-190*ii
3.62571-1.70836*ii, 0, -3.12305-.424689*ii, .502657-2.13305*ii, -.553785-.935316*ii, -.705302+3.69073*ii, 3.93841e-193+1.43837e-193*ii, .644996-4.92101*ii, 8.02665e-195+7.06345e-195*ii
2.12192-.24214*ii, 0, -1.54864+1.29775*ii, .573285+1.05561*ii, -.683981-.123977*ii, .120277-1.15791*ii, -2.23458e-105-3.27011e-106*ii, -1.04475+2.21582*ii, -5.45019e-107+3.1924e-107*ii
