variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
.929167+.852571*ii, 3.89835e-31-5.08006e-32*ii, -.646151+.480546*ii, -1.18322+.931161*ii, .128948-.94421*ii, -.846877+1.75066*ii, -.325626-.0921242*ii, -.293942+1.87755*ii, -.494223-.564928*ii, -1.1374e-31+1.10079e-31*ii, -2.21364e-31-1.95122e-31*ii
-.155828+.0843149*ii, -1.26634e-30+2.36566e-30*ii, 2.11143+1.91255*ii, -4.95694+2.61544*ii, -3.51021-.019339*ii, .00844491+.0201309*ii, -4.79425-1.23424*ii, -.732145-2.10852*ii, 1.28745+2.34869*ii, -3.59911e-30+1.28649e-30*ii, -7.18655e-30+7.143e-32*ii
.105479+.483492*ii, -5.15357e-26-5.48831e-26*ii, -.89686+.609966*ii, -.002801+.997219*ii, -.646676+1.09502*ii, -.349284+.234414*ii, -1.63374-1.57561*ii, .47867-.708939*ii, .162508-.129036*ii, 3.98486e-26+8.89374e-27*ii, -1.54568e-26-2.26898e-27*ii
-1.27122+.163631*ii, -1.06271e-31-2.41833e-31*ii, .777177+1.36443*ii, 1.79948+.792864*ii, -.13688+1.27328*ii, .320057+.409607*ii, -.730664+1.16202*ii, .156582+1.59015*ii, 1.8192-.134667*ii, 1.23687e-31-1.66473e-31*ii, -2.25895e-31-4.25633e-31*ii
-.04123-.726674*ii, -2.57361e-33+1.06386e-32*ii, .527347+.669148*ii, 1.23145-.19378*ii, .454707-.761514*ii, -.960119+.289236*ii, -1.57642+.290766*ii, .814257+.555539*ii, -.491992-.348738*ii, -4.238e-33+1.94406e-33*ii, 4.97629e-33-4.33659e-33*ii
-2.13795+3.0684*ii, -1.30322e-31+3.57384e-32*ii, 1.31036-1.08971*ii, 3.13503+3.05151*ii, 1.79429-.26279*ii, -1.17292-.531122*ii, 1.73164-3.05719*ii, -4.99992-.356313*ii, -1.72248+.344236*ii, -6.59125e-32+9.44222e-32*ii, 2.12175e-31-1.0642e-31*ii
7.22856+17.3604*ii, 5.40479e-29+7.12277e-29*ii, -.74316-.945374*ii, -20.6196-24.8909*ii, -13.3655-7.32395*ii, 10.4858-7.69245*ii, -15.0911-.56747*ii, -6.85314+6.27577*ii, 11.212-14.5377*ii, 1.35853e-29-5.20146e-29*ii, 1.64147e-27+1.2868e-29*ii
-1.15626+2.00167*ii, 1.85067e-42+3.52192e-42*ii, -1.7956+.341151*ii, .531839-1.53352*ii, .690278+.487906*ii, -.541762+.430509*ii, -.14355+1.88823*ii, 2.81053-.855115*ii, -1.61219-.084282*ii, -2.26229e-42-2.8463e-42*ii, -2.68681e-42-5.83399e-42*ii
-.219957-.530088*ii, 4.55142e-19+6.6615e-20*ii, .794268-.139518*ii, .965081+3.2769*ii, -1.25663+.771225*ii, -.040190-.881581*ii, -1.26489-.941736*ii, .056022-.82112*ii, .03961-1.20095*ii, 1.85399e-19-5.2953e-21*ii, 9.8029e-20-5.43962e-19*ii
-5.72926+3.99259*ii, -2.35729e-20-2.22732e-20*ii, 1.06015+.73248*ii, .349162+.776722*ii, -7.43533-2.25084*ii, 1.02845+4.07796*ii, 2.3329+4.73256*ii, -1.29712+3.5425*ii, -3.23239-3.1585*ii, -4.33804e-21-2.04397e-20*ii, 5.8470e-21+1.46451e-19*ii
.30866-.415109*ii, 1.39996e-27-8.49294e-28*ii, -.751666-.126259*ii, -.168051+.220251*ii, -1.00343-.072828*ii, .26869-.84892*ii, .684008+1.40414*ii, -1.72993-2.03443*ii, .042594-.893476*ii, -5.79767e-28+2.30814e-28*ii, -6.99195e-28-1.28701e-27*ii
-5.45618+2.47399*ii, 1.43218e-28+3.10199e-29*ii, -.893507+.243959*ii, 1.43724-1.71668*ii, -2.5016+2.1148*ii, -6.94321-.748411*ii, 3.09203-1.27881*ii, -.551503-1.47886*ii, 1.48191+4.5415*ii, -6.7767e-29+3.6115e-30*ii, 7.13593e-29+6.96394e-28*ii
.895036+3.18128*ii, -2.13415e-20+5.78371e-21*ii, -.836814-1.28415*ii, .201371-.789239*ii, -.94221+3.61378*ii, 1.08493-.89541*ii, -2.70583+2.84433*ii, .095200+1.06699*ii, -.116756+.185793*ii, 1.2643e-20+1.1283e-20*ii, 1.41717e-21-4.64038e-21*ii
3.64127+3.71402*ii, 6.4399e-33+5.40598e-33*ii, -.171414+.887789*ii, -3.00489+3.12711*ii, -.500389+1.34762*ii, -5.82495-2.55822*ii, 1.88242+8.83284*ii, -2.45514+3.10458*ii, -1.52554-1.10906*ii, -2.95163e-33+2.39531e-33*ii, -3.82878e-33-1.53893e-32*ii
-.275456-.113934*ii, 1.87249e-27-8.49394e-27*ii, .208759+.260716*ii, .868878+.291329*ii, -1.6182+.390381*ii, -.456689+2.63286*ii, -1.02349+.511019*ii, .587426+.779424*ii, .059707-1.05731*ii, 1.3027e-27-6.425e-28*ii, -8.86895e-27-2.48696e-27*ii
.20263+1.45142*ii, -1.57007e-30+4.94924e-30*ii, .794378-.435053*ii, -1.302+.686319*ii, -1.79813-1.42243*ii, -1.35784+1.161*ii, -.668935+.542417*ii, -1.3525-.489499*ii, 3.01713+1.62047*ii, 4.52976e-31+2.30732e-30*ii, -1.27572e-29+1.23882e-29*ii
2.74832-1.77132*ii, 6.3969e-25-4.21291e-25*ii, -1.86086-.470062*ii, 1.83738+.708492*ii, -.0188312+.40857*ii, .428206-.777469*ii, -2.92594-1.08701*ii, 1.1381-.220513*ii, -1.84569+.376477*ii, -6.94205e-25+2.41636e-25*ii, -1.02207e-24+1.0184e-24*ii
6.41403-.540599*ii, -7.59083e-34+5.19454e-34*ii, -1.21474-.622689*ii, -.091916+2.5306*ii, -2.21371+3.72854*ii, 1.7741-2.96409*ii, 2.44963-.802903*ii, 1.9021+3.64956*ii, .706213-2.47389*ii, 6.22772e-34-7.91638e-35*ii, 7.48999e-34+2.24473e-33*ii
2.82038+3.63345*ii, -9.12811e-32+1.34309e-32*ii, -.545638+.974668*ii, -.322112-.367694*ii, .423605+3.17578*ii, -3.66421+.404623*ii, -.687601+.181375*ii, .779323-1.52458*ii, 2.13143-3.32345*ii, 1.83579e-32-4.81486e-32*ii, -1.49923e-31+3.31995e-31*ii
.467502-3.64989*ii, -1.03304e-26-3.62936e-26*ii, .000048-.92901*ii, -2.31019+3.59409*ii, 1.42025+.618788*ii, -.541245+4.22907*ii, 4.36091-3.49951*ii, -.42603+4.199*ii, -1.3433-3.84382*ii, -1.68588e-26+4.79763e-27*ii, -1.25629e-25+8.84611e-26*ii
1.88165+10.408*ii, 3.3764e-34-3.18559e-32*ii, -.894559-1.21784*ii, 2.88232-1.80568*ii, 10.782-1.97062*ii, 4.10308-2.14958*ii, -6.10464-2.32317*ii, .886775-4.05049*ii, .899192+7.27046*ii, -1.95487e-32+1.40429e-32*ii, 2.31911e-31-2.61897e-32*ii
-.980251+3.59398*ii, -6.61737e-22-3.32081e-22*ii, 1.12265+.854113*ii, -.231969+2.35877*ii, -1.96432+1.24429*ii, 1.60929+.9566*ii, -4.82174-.698911*ii, .371292+1.09414*ii, 1.33903+2.05111*ii, -2.29631e-22-4.69004e-22*ii, -2.04953e-22-1.80197e-21*ii
.288628-.546162*ii, 9.8671e-36-3.30846e-34*ii, -.224737-.637675*ii, 2.15231+.958632*ii, .373402+.199835*ii, -1.24096+.534876*ii, 1.52673-.533956*ii, .525879-.988422*ii, .356148-.441355*ii, -1.06595e-34+3.40306e-35*ii, -1.42507e-34-1.22185e-34*ii
1.63122+1.06103*ii, -1.83866e-27-1.03171e-27*ii, 5.423+5.76734*ii, .950614+.119763*ii, -4.14432-5.08375*ii, .0152979-.02702*ii, -.157121+2.39275*ii, -.210608-3.23459*ii, -2.70172+.400176*ii, -2.01044e-27-8.09957e-27*ii, 5.38042e-27+2.05159e-27*ii
2.49933-4.61025*ii, -1.0032e-33+4.40083e-34*ii, -1.33209+14.7012*ii, -2.86854-.60533*ii, 2.41656-.567299*ii, -.00748029+.0228749*ii, -18.3214-3.66919*ii, 5.90228-4.23655*ii, -1.7745-6.70945*ii, -2.56669e-33-7.66721e-33*ii, 4.73289e-33+5.94998e-33*ii
2.95567+.006067*ii, 6.6066e-34-3.97669e-34*ii, -.827943-.80677*ii, .228202+.607592*ii, 1.28002-.310867*ii, .061823-2.21086*ii, .306892+2.04988*ii, 1.32472+1.67086*ii, -3.08403+.451981*ii, -4.33908e-34-1.01876e-34*ii, -1.85776e-33+1.52503e-33*ii
1.01217-2.09543*ii, -5.33487e-27+4.23001e-27*ii, .224938-.679797*ii, -1.02198+.241648*ii, 3.02694+.434639*ii, .853223+4.45778*ii, -1.09219+.265757*ii, -1.04561+.126782*ii, 1.90913+1.97884*ii, 8.37769e-28+2.28906e-27*ii, -1.85555e-26-2.4812e-27*ii
-.040373-3.16513*ii, 8.63413e-28+1.89154e-28*ii, -1.67768+2.2284*ii, .120956-1.99098*ii, 1.79517-2.98939*ii, .392384+.107489*ii, -.94893+1.4745*ii, -3.16715-1.69734*ii, .360461-.582869*ii, -9.35022e-28+8.03346e-28*ii, 4.21478e-28-4.35074e-28*ii
.581187-3.38269*ii, 1.17798e-26+6.7324e-28*ii, .056061-1.41738*ii, -.311136-.301759*ii, 1.02606+.684107*ii, -.155162+1.69872*ii, -2.77253+2.12275*ii, -2.66351+1.24844*ii, -4.02641-.810807*ii, 8.0731e-28-8.32938e-27*ii, -4.68845e-26-1.22619e-26*ii
29.7598+17.3599*ii, -7.58812e-27-9.68581e-27*ii, -1.27345-.326327*ii, -53.4504-3.34506*ii, -25.3012+10.681*ii, 19.9293+.52553*ii, -21.4965-28.3926*ii, -11.1737+3.96402*ii, 11.6437-1.85827*ii, 3.25118e-27+7.40531e-27*ii, -1.06353e-25-9.86777e-26*ii
-.555456+5.91287*ii, -1.28002e-21-2.77378e-21*ii, .472781+1.14816*ii, .26421+11.5211*ii, -.68162+3.07055*ii, 2.95627-2.4694*ii, -3.23796+2.35155*ii, -2.82305-2.22787*ii, 11.4355-9.47825*ii, 1.28979e-21-1.39053e-21*ii, -4.09283e-20-1.95872e-20*ii
.165529-2.70254*ii, -7.98077e-26-2.86023e-26*ii, -1.23281-.568278*ii, .3231+7.27655*ii, 1.83389-4.34628*ii, -1.05677-1.02084*ii, -5.24392-7.10541*ii, 6.58259+1.36435*ii, -3.01896+.737459*ii, 4.10669e-26+4.03071e-26*ii, 2.62029e-25+2.74941e-26*ii
-.458798+1.8671*ii, 2.52707e-28-1.43087e-27*ii, .910829+.306556*ii, -1.24334-1.76359*ii, .967066+4.53859*ii, .826667+1.91054*ii, 2.63382-2.74603*ii, 1.05133-2.56206*ii, -.767517-.505171*ii, 3.34407e-28-6.12904e-28*ii, -9.1679e-28+9.70556e-28*ii
-1.95473+1.49403*ii, 5.6879e-28-2.37847e-28*ii, .777507+.717637*ii, -.0815866-.409724*ii, -1.0829-.530023*ii, 1.19065+1.84716*ii, 1.8084-1.32482*ii, 1.10397-.26953*ii, 1.05861-2.47509*ii, 3.06463e-28+1.11628e-28*ii, 1.3430e-29-1.6596e-27*ii
.466446-.17766*ii, 1.62674e-26-1.65079e-26*ii, .0987721+.444154*ii, 1.39359-.677335*ii, -.084639-.831959*ii, -2.40439-.17759*ii, -.045923-1.86832*ii, 1.50958+1.14946*ii, .31664-.349276*ii, 4.46941e-27+2.79736e-27*ii, -6.1488e-28-1.09089e-26*ii
.17391-.24142*ii, 1.41532e-20-1.007e-20*ii, -.0654925-.456299*ii, -1.39128+.955666*ii, 1.3821-2.29463*ii, -1.10491+.86005*ii, -1.17404-.463074*ii, 2.63781+.847209*ii, 1.64235-.367349*ii, -2.76094e-21-2.89929e-21*ii, 1.95453e-20-2.17376e-20*ii
.403401+.41746*ii, -7.6924e-27-2.4818e-25*ii, .617193-.329576*ii, .059877+.927519*ii, .063994-.892618*ii, -.25029+1.15912*ii, .0383312-.0175547*ii, -1.17534+1.60626*ii, .413124+.193339*ii, -4.3271e-26-7.532e-26*ii, 4.48049e-26-1.04017e-25*ii
.619549+2.26899*ii, -5.93809e-24+3.11908e-23*ii, .15656-.899268*ii, 1.55965-3.61296*ii, -1.25194+2.1094*ii, -1.62016-2.31173*ii, 7.15992-2.87862*ii, -2.76814-.163252*ii, -2.88017-3.56955*ii, 1.35596e-23+5.11158e-24*ii, 1.2844e-22-6.86386e-23*ii
-.689721-.331782*ii, 1.50122e-20-9.59076e-21*ii, -.097559+.976608*ii, .227218-.681646*ii, -.86142-.365581*ii, .769997+.195983*ii, -1.19425+1.46442*ii, -.445534+.281178*ii, 1.80756-.418534*ii, 3.95092e-21+7.79834e-21*ii, 2.31213e-20-2.3619e-20*ii
-.676057-.836402*ii, 7.88753e-27+8.19705e-27*ii, -.519692-.602543*ii, -.471092+.481008*ii, 1.51591-.83205*ii, -1.14991+1.25021*ii, -.063644-.752647*ii, -1.42324-.426151*ii, -.553768-.747625*ii, 4.19994e-28-4.50626e-27*ii, 1.76046e-27-1.04362e-26*ii
.857388+.713051*ii, -1.50072e-27-5.01926e-27*ii, .180999+.699142*ii, .006506+.510675*ii, 1.96442+.621395*ii, -.773964-1.9931*ii, -1.33378-.188603*ii, -.264293+.397529*ii, -1.24955-.69586*ii, 1.61878e-27-9.78849e-28*ii, -1.61747e-27+7.31614e-27*ii
-.624873+.544743*ii, 8.67585e-36-4.98217e-36*ii, .504386+.402382*ii, 2.73988+1.10273*ii, .0741348-.485427*ii, .942308+1.75415*ii, -.661777-.73672*ii, .877607+.564817*ii, -2.00938-.911696*ii, 3.19036e-36+4.89034e-37*ii, -2.19753e-35+2.10136e-36*ii
1.43216-.667995*ii, 1.62606e-28-5.50115e-29*ii, -.303739-1.03659*ii, -.373754-1.97704*ii, -1.0073+.72574*ii, -1.34233-.180478*ii, .708931-.319376*ii, -1.23963-.289353*ii, .761386+.464042*ii, -5.32071e-29-7.59234e-29*ii, 1.49334e-28+3.35712e-29*ii
-4.04954-1.88866*ii, -2.73126e-25+8.35593e-25*ii, -1.38389-.013023*ii, -5.48422+9.19461*ii, 6.29977+5.01099*ii, -2.13247-.946114*ii, -2.92783-4.45645*ii, -1.81744-4.43916*ii, -2.53689-1.67121*ii, 1.94429e-25-5.76407e-25*ii, 2.08934e-24-1.66336e-24*ii
3.61524+2.69668*ii, -7.90757e-25+3.51928e-25*ii, -1.47599+.196415*ii, .971752-.798587*ii, -.864313-.190691*ii, 1.25577+1.60039*ii, 1.80678+.540826*ii, -.437977+1.15239*ii, .168143-.559281*ii, 5.49013e-25-3.3738e-25*ii, 6.38663e-26+5.01429e-25*ii
-2.75126-.3088*ii, 1.512e-29+3.45829e-29*ii, -.972202-.251014*ii, 1.89142-3.85526*ii, -4.33813-3.55449*ii, -2.53611+1.05309*ii, 2.09365+3.55567*ii, -1.82251-2.04522*ii, -2.01706-3.30368*ii, -3.00944e-30-1.87084e-29*ii, 8.37529e-29-1.19707e-28*ii
1.52678-1.57956*ii, -3.88115e-40+1.22078e-39*ii, -.814285+.507297*ii, 1.13174+.000500*ii, -.638125-1.07765*ii, 2.27161+.732494*ii, .183451-.0311739*ii, 1.58611+1.69247*ii, -2.40128+1.21591*ii, -1.51631e-40-5.95476e-40*ii, -5.52383e-40-3.40334e-39*ii
2.13794-3.85659*ii, 7.4929e-29-2.31636e-27*ii, -5.91331-2.77303*ii, 5.61475+5.61531*ii, 3.84964-1.66657*ii, -.0374593-.0963463*ii, 3.3728+2.60275*ii, 1.37585-2.99028*ii, -5.49025+5.35169*ii, -3.43322e-27+6.7448e-27*ii, 1.19851e-26+1.31184e-26*ii
-2.24936-2.93117*ii, 1.69229e-30-9.75366e-30*ii, -.37419+.738224*ii, 6.52915-.639938*ii, -1.79304+1.12234*ii, 5.39258-.118733*ii, -1.19821+5.18499*ii, -5.39206-1.47576*ii, -1.09613+5.28166*ii, 3.28358e-30+2.4495e-30*ii, 4.96605e-29+1.96293e-29*ii
-1.03591-1.70029*ii, 4.78221e-25+9.88913e-25*ii, .837975+.744776*ii, .375032+1.79022*ii, -.684333-.124644*ii, -1.44015+.659724*ii, -.159254-1.70685*ii, .575995+1.32428*ii, -.890564+.705509*ii, -1.67891e-25+5.92426e-25*ii, -1.12357e-24-5.43301e-25*ii
2.38208-6.60766*ii, 6.35413e-27+2.59499e-26*ii, .937459-.415046*ii, -.767072+.602161*ii, -1.16917+1.57414*ii, 6.17764-2.54804*ii, -2.54566-.884119*ii, -6.79566+1.35591*ii, -4.02815-6.6834*ii, 8.36356e-27+1.08448e-26*ii, 1.47838e-25-1.46997e-25*ii
1.78979+.517033*ii, -7.00288e-27+1.28811e-26*ii, .353002-1.72317*ii, -.400581+.394331*ii, .111214+1.67565*ii, -.597601+.073817*ii, 2.63789-.534002*ii, -1.09978+1.59322*ii, -.913369-.543518*ii, 9.8621e-27+8.30708e-27*ii, 1.33973e-26-7.95899e-27*ii
-.929112-1.7371*ii, -6.52108e-38+8.0228e-40*ii, 1.42594-1.87964*ii, .302184-.582594*ii, .44862-2.47762*ii, .345503-.0766619*ii, -1.1543+1.21787*ii, -.193062+1.06424*ii, 3.03992-.766371*ii, -4.57394e-38+6.18584e-38*ii, -1.97621e-37+5.24145e-38*ii
4.25839+3.8699*ii, -1.62167e-28-6.17281e-28*ii, -1.21142+.100037*ii, -2.85539+.19034*ii, 3.19064+2.1175*ii, 2.41338+3.05642*ii, -.289984-4.12411*ii, 1.69144-3.82503*ii, -2.80242+2.242*ii, 1.29102e-28+3.65783e-28*ii, 1.8384e-27+1.3663e-27*ii
.177085-.204088*ii, -2.63465e-35-4.92665e-34*ii, -.185654-.512183*ii, -.532249-1.11185*ii, -2.35203+2.40698*ii, -.898681+.14561*ii, .535959-.491744*ii, -.011278+1.2629*ii, .220564+.348214*ii, -1.23722e-34+5.24797e-35*ii, 1.65742e-34-1.17838e-34*ii
-.402721+.0443653*ii, -1.87058e-20-7.00661e-21*ii, -.31665-.450636*ii, -1.58413+.637397*ii, 1.30978-.797386*ii, .587546+1.19948*ii, -.593429+.471581*ii, .928002+.226686*ii, .162048+2.17006*ii, 1.38288e-21+5.32408e-21*ii, 1.21735e-20-4.17281e-20*ii
-.412292-.945368*ii, -2.05301e-24-3.7978e-26*ii, .377101-.786833*ii, -1.03547+.219365*ii, .083094+1.00492*ii, 1.30718+.355732*ii, -.930389-3.22348*ii, -1.02444-.734678*ii, 1.13066+.606416*ii, -4.02037e-25+8.00527e-25*ii, -2.29822e-24-1.28792e-24*ii
-1.37686-.167718*ii, -3.42082e-30-1.74733e-30*ii, -.952341+.223853*ii, 2.09018-.07548*ii, -.451103-.848306*ii, -1.20991-.797794*ii, 1.50433+.104801*ii, -.740939-.274916*ii, .923383+.795292*ii, 1.82447e-30+4.49149e-31*ii, -1.76908e-30-4.33401e-30*ii
-35.1071+15.148*ii, -2.18948e-26+8.98073e-26*ii, .842088+1.22976*ii, 3.77161+3.92283*ii, 7.23024-16.6804*ii, 12.0719+12.2692*ii, 15.2554+3.76248*ii, -25.8074-31.4624*ii, -15.5867-12.6376*ii, -6.44394e-26+2.43502e-26*ii, 1.47622e-24-1.1231e-24*ii
-.487764+.558365*ii, -5.13618e-25+4.39178e-25*ii, 1.30767+1.20731*ii, -1.02103+.272591*ii, -.041065+.56345*ii, .163442+.167541*ii, -.17998-1.39941*ii, .363619-1.66424*ii, .496963-.655756*ii, -6.00935e-25-2.2897e-26*ii, 3.27446e-26+5.55063e-25*ii
.115382+.985901*ii, 5.37446e-24+1.07516e-24*ii, -1.54207+.467059*ii, .250796-.699857*ii, 2.56873+1.78106*ii, -.173738+.3406*ii, 2.4604+.563335*ii, .940686+.320375*ii, -2.23615+1.12285*ii, -4.39497e-24+4.26108e-25*ii, -1.32253e-23+3.63048e-24*ii
.723862-2.64617*ii, 2.31981e-27+1.8673e-27*ii, .496927+.906371*ii, -.824592+.84103*ii, 2.93428-1.15224*ii, -2.45239+.760672*ii, 1.09312-.704365*ii, .6388-4.00282*ii, -4.14347-1.34634*ii, -2.69846e-28+1.51526e-27*ii, -7.09804e-27-1.08603e-26*ii
.49754+3.72243*ii, 5.93452e-36+5.4415e-35*ii, -.864745-1.33139*ii, .455787-1.87063*ii, 1.8839+1.06317*ii, 1.26905-.780887*ii, -2.47788-.338787*ii, 2.01034+.335788*ii, -1.20096+.530606*ii, 3.3658e-35-2.74782e-35*ii, -3.60001e-35-6.22013e-35*ii
-2.9523+.828121*ii, -1.14838e-28-4.49284e-29*ii, 1.32213-.106511*ii, -.036215-2.55457*ii, .184097+4.24983*ii, -1.73175+.195998*ii, .158881+.526981*ii, 1.28926+1.91487*ii, -1.40567+.652899*ii, -7.83079e-29-2.35849e-29*ii, 1.90757e-28-1.1823e-29*ii
6.0216+8.3918*ii, 3.68247e-26-2.74681e-26*ii, -1.85538-.015901*ii, .90024+5.90613*ii, -2.03539+2.47658*ii, 1.79061+2.40723*ii, -1.254+2.94844*ii, 2.27154+3.10667*ii, -5.69885+8.91752*ii, -3.43803e-26+2.51891e-26*ii, 3.50891e-26+4.84921e-25*ii
-1.45048+1.37172*ii, 2.66721e-20-1.02409e-20*ii, 1.01728-.176189*ii, -.488577-2.22613*ii, -1.65452+2.8851*ii, -1.71431+.754304*ii, 2.13431+1.1422*ii, -1.03332+.001755*ii, -1.6685+.042352*ii, 1.26644e-20-7.55863e-21*ii, -4.40687e-20+1.82166e-20*ii
.586277+.019216*ii, -2.05388e-22+1.1583e-23*ii, -1.16974+.075228*ii, -.181782+.465476*ii, 2.07149-.595838*ii, .421405+.0685295*ii, -.450876+1.06211*ii, -.28743-1.35428*ii, .443893+2.19391*ii, 1.19689e-22-1.45e-23*ii, -1.16583e-22-4.45461e-22*ii
