variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
-9.94902e-211, -.974804-.280439*ii, -1.49064-.427673*ii, -1.50425-.444273*ii, .787012+.286801*ii, -.046480-.619268*ii, -4.75273e-211-1.33076e-210*ii, .403327-.784711*ii, -1.18818e-212-3.56455e-212*ii
9.25403e-90*ii, 3.18203+1.99006*ii, 9.31041-11.9553*ii, 12.2105+8.56421*ii, 9.83219-5.46425*ii, 12.7894+8.41716*ii, 3.74318e-90-3.68182e-91*ii, -4.25601-10.1387*ii, -8.90605e-78+9.4458e-79*ii
-3.8558e-206, -1.29535+.134132*ii, -.092892-.632126*ii, 1.21303+.448499*ii, -2.45064+1.10833*ii, -1.28406+.431866*ii, -1.12131e-205+3.42622e-206*ii, .556438+1.22953*ii, 2.4918e-206+5.33401e-206*ii
-7.77877e-62+4.61864e-62*ii, -.331388-1.25144*ii, .159488-1.07978*ii, -.946942-.311922*ii, 1.27354-1.64327*ii, 1.37826-.419077*ii, 2.81069e-62-7.2926e-63*ii, 1.66753-1.67438*ii, -6.07716e-63+1.70161e-62*ii
2.18544e-31+1.36086e-31*ii, .044311+1.02217*ii, .618775-1.17594*ii, -.453695-1.42342*ii, .192547+.0133334*ii, -.002979-1.35885*ii, 1.40321e-31-6.93693e-32*ii, -1.58462-.882284*ii, -1.04613e-32+9.33675e-33*ii
-1.41495e-73+3.36051e-73*ii, -1.38743+.781618*ii, -.708296-1.00273*ii, .307703-1.93656*ii, -.538832-1.73991*ii, 2.27322-.62949*ii, 1.017e-73+4.42172e-74*ii, 1.25597+2.08337*ii, 3.0952e-74+1.76869e-74*ii
0, -1.28102-.646114*ii, .871413-.032831*ii, -.124751-1.04185*ii, -1.37219-1.2801*ii, -1.21106-1.19934*ii, -1.30805e-105+2.42819e-106*ii, .531665+.927579*ii, -1.39525e-104-2.51475e-105*ii
2.55241e-62+3.6463e-63*ii, 3.43897+.775084*ii, -.042492-2.32817*ii, 1.77903+3.09402*ii, .074165+3.24897*ii, .805129+.147984*ii, -2.91704e-62-4.25401e-62*ii, -1.45344-1.54431*ii, -4.08309e-64+5.41247e-64*ii
3.958e-206+8.37088e-204*ii, -.763653+1.86746*ii, .432604-.780466*ii, -.963492+.15014*ii, .820679-.134097*ii, -1.34838+.797045*ii, 5.98032e-205+1.19606e-204*ii, 1.82842+.576208*ii, -3.38885e-204+1.59475e-204*ii
-3.72258e-32+1.71693e-32*ii, 1.71497-.374587*ii, .227002+1.39381*ii, -1.33216-.182948*ii, -.5099+.670248*ii, -.382922-.124007*ii, -2.6736e-32-1.86003e-32*ii, -1.3769+.788343*ii, 3.84293e-33-1.03551e-32*ii
-1.07952e-78-1.07952e-78*ii, -.301742+2.27516*ii, -.403357+.355089*ii, 1.43033-1.06438*ii, -2.39239-.526331*ii, -2.05215+.563741*ii, 1.72723e-77+7.96147e-78*ii, -.474227+1.0361*ii, 2.07268e-76+6.82257e-76*ii
-1.21519e-31-7.68149e-32*ii, 2.32946-1.29812*ii, -.24678+3.6924*ii, -.849331-3.52812*ii, 2.15021+.030489*ii, -.663383-1.41386*ii, 7.93702e-33-1.4693e-34*ii, -1.72732+5.76505*ii, 3.60664e-33+8.59218e-33*ii
-1.07952e-78-2.15904e-78*ii, .278663+1.038*ii, .366443-1.70662*ii, -.988801+.608809*ii, -.412875-1.37083*ii, -.309181-.458424*ii, -5.39761e-77*ii, -.535365-.232329*ii, -2.15904e-78-1.07952e-78*ii
3.70651e-208*ii, -.650226-2.53358*ii, -1.97844-.583133*ii, 1.03846-.585319*ii, .227017+1.82297*ii, -2.22578+.932132*ii, -2.67674e-208+4.86679e-209*ii, .791492-.099549*ii, 2.92008e-208+4.50178e-208*ii
1.63101e-32+1.43649e-32*ii, .950124-1.29053*ii, -.713605-.241103*ii, -.673614+1.23411*ii, -.56704+.232413*ii, .498803+.947312*ii, -1.23783e-32+1.38309e-32*ii, 1.07779-1.0864*ii, 2.05132e-32-2.00469e-33*ii
1.29543e-77+2.15904e-78*ii, .658583+1.44208*ii, .164021+.0562114*ii, .607486+.748165*ii, .154615-2.16323*ii, .307943+2.86176*ii, -7.01689e-78+4.31808e-78*ii, -1.44497-.201204*ii, -4.14536e-76+1.72723e-76*ii
-4.86679e-208-6.20516e-208*ii, .880579-.692017*ii, -1.14545+.015840*ii, .335869+.967496*ii, -.30651+1.01555*ii, 1.36984+.759639*ii, 1.46004e-208+7.30019e-208*ii, 1.47688+1.03959*ii, 6.69184e-209-4.86679e-209*ii
1.73352e-31+4.56907e-32*ii, -5.88379-.207914*ii, 1.40429+3.06952*ii, -.882219+.882393*ii, .321652-.0997632*ii, 1.81932+3.86166*ii, -2.08773e-32+1.91119e-32*ii, -1.70477+3.12431*ii, -5.40465e-33-8.74799e-33*ii
1.41263e-31-2.37072e-32*ii, .045752-.632522*ii, -1.16002-.986987*ii, 2.80891-3.32535*ii, .540124+.150788*ii, -.703346+.082013*ii, 1.62333e-32-7.12847e-32*ii, 1.64451+1.10183*ii, 6.23849e-33+1.0668e-33*ii
0, 1.32287+1.37961*ii, .134676+.707911*ii, 1.73155+1.13232*ii, -.804615+.478537*ii, .120491-2.65442*ii, -9.26532e-106+3.81513e-106*ii, .615786+.564136*ii, -1.77131e-106-2.72509e-107*ii
-6.379e-204+1.55488e-203*ii, -1.70033-1.11568*ii, -1.24594+1.04557*ii, 4.09509-.137406*ii, 2.74867-2.6934*ii, 2.1484-.906726*ii, 3.58819e-204+5.18294e-204*ii, -2.84997+2.54968*ii, 1.19606e-204+1.59475e-204*ii
1.25224e-76-4.3181e-78*ii, -.30217-.651527*ii, -1.31368+.525309*ii, .274684-1.27322*ii, -.075317+.88676*ii, -.170778+.282403*ii, -4.14536e-76-2.07268e-76*ii, .305594+.85013*ii, 3.77832e-78+4.7229e-79*ii
3.3477e-200-1.30642e-200*ii, -.532027+1.51152*ii, 1.20639+.660917*ii, .074767-2.0344*ii, .64524-.437984*ii, -.269778+1.43154*ii, -3.91926e-200*ii, .431223+.797275*ii, 3.67431e-201-2.75573e-201*ii
5.19631e-209*ii, -.673808-.827534*ii, .273908-1.7271*ii, 2.20334-.60588*ii, .250564-3.00355*ii, .758001+1.14248*ii, 1.94672e-208-1.3627e-207*ii, -.424953+.472369*ii, -4.86679e-209+5.84015e-208*ii
-3.03858e-64+4.55787e-64*ii, -.202054+.446793*ii, .008578+1.02838*ii, -1.09579-.295147*ii, .514145+1.71319*ii, -.192089-.556341*ii, -1.32538e-63+1.21543e-63*ii, .931083-.670322*ii, -6.07716e-64+7.5965e-65*ii
-4.47124e-71-4.07506e-71*ii, -.905815+1.15453*ii, 3.59651+.969626*ii, -3.19331+.577195*ii, -1.45991+1.5024*ii, .179267-.250249*ii, 9.05568e-72+4.07506e-71*ii, -.843738-1.06095*ii, 1.69794e-72-5.3061e-74*ii
-8.63617e-78-4.10218e-77*ii, .564227-.922216*ii, 1.7723+.949307*ii, .887498-.658955*ii, -.268319-.495851*ii, -.741995+.695036*ii, 2.91471e-77+4.31808e-78*ii, .824447-.960744*ii, -2.6988e-79+2.6988e-79*ii
4.31808e-78+2.37824e-77*ii, .740954+.057584*ii, -.867692-.626581*ii, 1.84655-.543863*ii, -1.77779-1.98719*ii, -.375959-1.30012*ii, -4.31808e-78-1.1335e-77*ii, -.067478+1.46076*ii, 3.23856e-78-9.17593e-78*ii
2.39213e-204-2.39213e-204*ii, 1.07203+.367976*ii, -1.32351+.13634*ii, 1.14655+1.38523*ii, .400139+2.17703*ii, -.116632-.921084*ii, 1.29574e-204+2.39213e-204*ii, -1.76442+1.06429*ii, 1.19606e-204+5.98032e-204*ii
-4.06071e-114+2.43642e-114*ii, 1.19039-.630614*ii, 1.13485-.864376*ii, .157112+.0991372*ii, -2.89287+.162754*ii, -.33542+.9537*ii, -3.24857e-114+3.24857e-114*ii, .950017+1.0456*ii, -4.06071e-115+6.59865e-115*ii
-1.55575e-61+3.88938e-62*ii, 1.31923+.631229*ii, 2.18202+.712748*ii, .489312-.879654*ii, -.643868-1.00745*ii, .261308-.512922*ii, 1.94469e-62-3.88938e-62*ii, .342621+1.76811*ii, 1.63177e-62-5.16559e-63*ii
2.04327e-204*ii, 2.7407-3.72363*ii, -3.07623+1.00834*ii, 2.04989+.935263*ii, -3.33623+.801704*ii, .087316-.831938*ii, -4.9836e-206-7.97376e-205*ii, .417931-1.95391*ii, 1.86885e-206-3.7377e-206*ii
0, -.463936-.381841*ii, -.792839+.5992*ii, -1.19718-1.55725*ii, -3.18283+.105414*ii, -1.95904-.863873*ii, 6.08349e-210+1.2167e-209*ii, -.349916-1.02563*ii, -2.4334e-209+2.92008e-208*ii
0, -.412472+.853628*ii, .185337+1.89155*ii, -1.49374+1.13773*ii, 1.29569+.465312*ii, -1.51813+1.2695*ii, -1.4289e-201-3.26605e-201*ii, -.404374+.884809*ii, -8.37086e-202-2.04128e-202*ii
-2.43087e-63-1.03312e-62*ii, -1.67288+2.05506*ii, 2.07292-.401236*ii, .198712+.760425*ii, -1.81106+.992003*ii, .946865+1.00238*ii, -3.95016e-63+1.21543e-62*ii, -1.33207+.56065*ii, -6.07716e-64-1.21543e-63*ii
-5.64471e-210, -1.39538+.019241*ii, -1.27521+1.36387*ii, 2.50262+1.23228*ii, -.498839-1.2054*ii, -1.70827+.659675*ii, -3.91711e-209+6.08349e-210*ii, .645552+.606154*ii, -2.12922e-209*ii
4.90746e-33+8.56139e-34*ii, -.859227+.560778*ii, .451001-1.94658*ii, -1.68068+.348361*ii, .0111468+.017361*ii, 1.62224+.693417*ii, 5.53359e-32-2.468e-35*ii, -.422732-.0366928*ii, -2.38634e-33+1.55345e-33*ii
1.54412e-31-2.65733e-31*ii, -1.72775+.295568*ii, 1.33543-2.05349*ii, 1.0757-3.7833*ii, .012478+1.77836*ii, -.390885-.530187*ii, -5.59841e-33+1.4636e-32*ii, .503795-6.24277*ii, 4.65061e-33-4.33882e-33*ii
1.20697e-206-1.09016e-206*ii, 2.80331+1.86575*ii, -.628046-1.07745*ii, .437455+.0997218*ii, .0238006+.148394*ii, -3.13626+2.66034*ii, -6.85245e-206+2.1959e-205*ii, .0917884-.277251*ii, -8.76023e-208+5.84015e-208*ii
-2.49512e-75*ii, -.071898+1.21121*ii, -1.64798+2.5279*ii, -.536039+.445924*ii, -.987881+1.73866*ii, 1.65539-.772842*ii, 3.31629e-75+1.65814e-74*ii, -2.30464-2.30076*ii, 2.41813e-76+8.98162e-76*ii
0, -1.63215-1.20993*ii, .981115+2.00469*ii, .759115+.479144*ii, -.987118-1.52793*ii, -.870065+2.13913*ii, 4.31808e-78+4.85784e-78*ii, -.251963-2.80536*ii, 3.79823e-64*ii
-4.52784e-70+2.14452e-70*ii, -15.1609+19.658*ii, 3.83003-19.8299*ii, -6.8785-10.2013*ii, 28.3304-1.03606*ii, 22.4765+3.87707*ii, 8.4897e-72+1.69794e-71*ii, -.33862-15.856*ii, -2.95725e-71-1.01876e-71*ii
2.47284e-106*ii, 2.19874+2.40767*ii, -1.94163-.624719*ii, 2.71054+3.7814*ii, 1.88157-1.6052*ii, -1.12159+2.27851*ii, -1.63506e-105+1.19904e-105*ii, -1.39092+1.4975*ii, 4.36015e-106-6.54023e-106*ii
-4.05988e-32+1.62191e-32*ii, 1.0775-1.57453*ii, -1.54401+.061921*ii, -.39663-.819668*ii, -.574013+.114279*ii, .363553-.804862*ii, 4.49352e-33+2.69818e-32*ii, 1.39261+1.12126*ii, -3.36024e-34+3.85916e-33*ii
-3.89111e-73-3.90217e-74*ii, -4.12142+3.22179*ii, .854091+3.7524*ii, 2.33583+3.56089*ii, 5.72372+.286517*ii, -4.04102-2.10691*ii, -6.63258e-75+2.14177e-75*ii, -5.3434+2.34981*ii, 9.94887e-75*ii
-1.12131e-205-8.7213e-206*ii, 1.24172+1.09673*ii, -.449057-1.60881*ii, .392458-.895355*ii, .713994+1.21253*ii, -.230287-.140904*ii, -9.96719e-206+1.65082e-205*ii, .884227+.914372*ii, -1.3627e-207-9.73359e-208*ii
-1.01876e-71-2.8299e-71*ii, 1.73762+3.08029*ii, -3.6801-.707728*ii, -4.74257+.213534*ii, 1.20427-4.29331*ii, -6.08302+3.22079*ii, 5.16457e-72-2.12242e-72*ii, -3.70505+9.2996*ii, 4.24485e-73-1.66257e-72*ii
9.73359e-209+3.71093e-208*ii, -1.29661-.090841*ii, -1.59859-1.49064*ii, -.862397-2.42565*ii, .226821+.968587*ii, 1.06223-2.38831*ii, 3.95427e-209-4.86679e-209*ii, .534493+1.85237*ii, -7.60437e-210+2.58548e-209*ii
-1.97264e-32+5.29934e-32*ii, .501972-.687483*ii, -.331432+.81563*ii, .343254+.436128*ii, .547053+.041339*ii, .828053-.873786*ii, 2.39328e-32+6.30449e-33*ii, -1.43507-1.58432*ii, 5.24121e-32+2.46405e-32*ii
7.64837e-120-4.45348e-120*ii, 2.09505-2.69119*ii, 1.67192+1.13827*ii, 3.17734+2.9509*ii, 3.65267+4.12184*ii, 1.69812+4.15067*ii, 4.25985e-120-7.69678e-120*ii, 2.4281+2.46868*ii, -1.16178e-120+5.51844e-120*ii
-2.14177e-75+1.65814e-75*ii, -.630149-.196741*ii, -.981985-.855043*ii, .587588+2.08439*ii, 1.78361+.674117*ii, -.451199+1.90806*ii, -2.59085e-75*ii, -.586209+1.62772*ii, 1.7272e-77-1.17452e-75*ii
-2.18953e-46-3.7222e-46*ii, 7.32785+7.71443*ii, -.774066+6.17475*ii, -.66549-5.30571*ii, -.018154-.831896*ii, -.882647+7.72438*ii, 2.18953e-47+2.87376e-47*ii, -3.74306-.377913*ii, -2.87376e-47+5.47382e-48*ii
2.43377e-78-1.72723e-77*ii, .704627-.338578*ii, -.413253+.543464*ii, .978514+.081021*ii, .279648-1.3034*ii, -.225319-.379785*ii, -2.6988e-78*ii, -1.2658-.330621*ii, 3.02266e-77-6.04532e-77*ii
-6.55979e-33+2.82067e-32*ii, 1.75083-1.56005*ii, -.007877-.92157*ii, .523602-.408908*ii, -.139148+1.3009*ii, -.550887-.157741*ii, -9.61237e-33-5.48241e-33*ii, -1.36714+1.83437*ii, 1.96655e-32+1.60608e-32*ii
0, -2.69114+2.14303*ii, .425434+1.57002*ii, -2.93404+.245017*ii, 3.5503+1.75315*ii, -3.11961-1.80205*ii, 2.69955e-209+1.52087e-209*ii, -3.20599-2.51983*ii, -6.08349e-210+7.60437e-210*ii
2.76357e-76+6.04532e-77*ii, -.39911+2.77376*ii, -.172385+1.09093*ii, 2.84089-2.14962*ii, 1.24424+.274149*ii, .556382+.521013*ii, 2.07268e-76-8.63617e-77*ii, 1.58695-.135941*ii, 1.09389e-62+1.16682e-61*ii
0, .516496+.065975*ii, -1.21132-1.01526*ii, .620429+.099032*ii, -1.91196-.151326*ii, 1.49828-.966195*ii, 1.91761e-93-1.00675e-92*ii, 1.1969+.296808*ii, 3.83523e-93+1.91761e-93*ii
2.6988e-78+4.31808e-78*ii, 1.06212-.464633*ii, .161563-1.22675*ii, -1.28125-.337619*ii, -2.4282+.879013*ii, -.036370-1.73051*ii, 1.07952e-78, -.713027-.451304*ii, 1.18747e-77-3.45447e-77*ii
2.03543e-205*ii, -1.35442-1.76154*ii, 1.06663-.983658*ii, 1.72648+.027486*ii, 2.84346-1.48461*ii, 1.64351+.348775*ii, -9.46884e-205+4.9836e-205*ii, -1.21006-1.30071*ii, 2.80327e-206-4.48524e-205*ii
7.67046e-93-5.75284e-93*ii, 1.0933-.087716*ii, .010836-1.47001*ii, -.238714-1.38372*ii, .347413+.175492*ii, 2.51396+.443273*ii, -2.68466e-92+1.72585e-92*ii, -.248652+.612933*ii, -1.53409e-92-1.05469e-92*ii
-2.21086e-75+1.51997e-75*ii, .338205+1.85575*ii, .030975-1.48953*ii, 6.52312+2.51764*ii, -.034136+1.96081*ii, -11.6917+7.57296*ii, -5.52715e-76-1.07088e-75*ii, -1.84975+.147976*ii, -7.2926e-62-2.67395e-62*ii
3.33652e-108*ii, .485449-1.98364*ii, .888973+.680851*ii, -3.48351-2.9689*ii, .829146+1.24784*ii, .503634-.506769*ii, -3.40637e-107-2.0401e-107*ii, -.051522-.944045*ii, -2.18008e-105-4.85067e-105*ii
1.65814e-75-1.15725e-75*ii, -2.07102-1.27927*ii, -.687266-1.44008*ii, 2.01091-5.40188*ii, 2.64854-3.64178*ii, -.660057+3.47785*ii, 6.95212e-76*ii, 3.71012+.957848*ii, 1.72723e-75+1.65814e-75*ii
0, -5.41389+.828236*ii, -4.88799+3.92869*ii, 2.80225+.828527*ii, 1.33268+2.11142*ii, -4.58564-.881132*ii, -3.66793e-203+2.5516e-203*ii, -1.51444-2.0853*ii, -3.8274e-203+1.69673e-202*ii
-4.40351e-32+3.08568e-32*ii, -.1017-.183402*ii, .998792+.605962*ii, -1.73724+1.64792*ii, -.749585-.289141*ii, -.0231095-.117905*ii, -4.33507e-32+1.86461e-33*ii, -1.51118+.441289*ii, 1.51425e-32+2.74566e-33*ii
-5.5111e-83-2.46399e-83*ii, -126.348-281.851*ii, -64.0585-419.773*ii, 40.0452-108.442*ii, 362.556+325.785*ii, 301.866+135.058*ii, 1.4377e-85-2.08617e-85*ii, -32.6715-275.554*ii, -3.6288e-87+5.36309e-86*ii
5.78271e-32+9.85812e-32*ii, .844484+6.49517*ii, -2.62633-1.2198*ii, 3.58443-1.96703*ii, .613417+2.08037*ii, 2.69776-2.46175*ii, 4.9028e-34+8.09092e-33*ii, 5.1644-1.23643*ii, 9.55113e-33-1.59835e-32*ii
-2.18953e-46-1.31372e-46*ii, 2.18562-.867652*ii, 1.40377+1.16492*ii, .205166-1.23621*ii, -1.58702-.333086*ii, .368936-.733139*ii, 1.09476e-47+1.09476e-46*ii, -.328967-2.78914*ii, 2.3948e-48-4.10537e-48*ii
1.14207e-115-9.5173e-117*ii, .231888-.602431*ii, -1.7158-2.88778*ii, .523724-4.03607*ii, -4.51903+1.83868*ii, -2.13274-.716302*ii, -3.3707e-117-4.75864e-117*ii, 1.0229-3.16989*ii, -1.98277e-117*ii
5.25747e-107, -.524504-.146867*ii, 4.12253-1.40948*ii, -2.07506+.225666*ii, -.245714+.541062*ii, 3.67115+1.23029*ii, 6.81274e-108+4.5986e-107*ii, -.705116+.816521*ii, 1.59673e-109-5.18939e-109*ii
-1.10543e-74+1.3818e-76*ii, .506822+.214932*ii, 1.09699+1.56546*ii, .432683-.470883*ii, -.595604-.175546*ii, -.710302-1.10904*ii, 8.84344e-75+2.10032e-74*ii, .055746-.643372*ii, 1.51997e-75+9.67251e-76*ii
0, 3.63406-1.57263*ii, -3.2105-.114837*ii, -.860524+.977292*ii, 1.59837+.162276*ii, 1.6888+.62274*ii, -1.00538e-87-1.00538e-87*ii, 1.56298+2.5313*ii, 1.57091e-89-7.85455e-90*ii
-3.32926e-32-5.08379e-32*ii, -.681245+.887263*ii, 1.40099+.594258*ii, -.562129-1.21116*ii, -.412647-.0953783*ii, -.73391+.679208*ii, 1.42284e-32+1.13871e-32*ii, .406427-2.55029*ii, -8.5187e-34-8.92402e-33*ii
9.20455e-92-1.22727e-91*ii, .517242+1.1489*ii, -1.68887+.711595*ii, 1.46923+.524732*ii, -.682559-.591831*ii, -.35435+.614946*ii, -8.4375e-92+1.22727e-91*ii, .109475-1.12749*ii, -9.5881e-94+8.62927e-93*ii
3.08522e-32-1.83362e-33*ii, -.118665-.0041335*ii, .657276+.57666*ii, 1.57498+.32599*ii, -.092513-1.2253*ii, -.595722-.278728*ii, 1.23433e-32+1.31758e-32*ii, 1.67513-.785929*ii, 5.67304e-33+2.48367e-32*ii
7.19193e-32+1.84468e-31*ii, 2.57966-1.36469*ii, -1.00676+.969754*ii, -1.53767+.308956*ii, .933994+.96786*ii, -.512504-.14255*ii, 4.89699e-32+2.25288e-32*ii, -2.51306-1.01522*ii, 2.54519e-32-2.29812e-32*ii
7.33168e-33-5.1253e-34*ii, -.547117-.359925*ii, -.496252+1.17086*ii, .682968-1.90019*ii, .690797+.248542*ii, .107421-.417136*ii, -2.78561e-32-1.01552e-32*ii, -.146564-.688682*ii, -1.89649e-33-9.56655e-33*ii
8.67594e-33+3.05196e-32*ii, 1.16935+.771752*ii, .596713+1.56254*ii, .779596-3.23133*ii, .147113+.375535*ii, -.398436+1.08725*ii, 2.81657e-33+1.32754e-32*ii, 2.16116-.073404*ii, 2.8491e-33+3.53393e-33*ii

component_2:
equations:
-.5*m*ve^2+Eki
G*M*m+Ugi*r
-1.1*m*ve^2*r+2.2*G*M*m
points:
-3.2312e-25+1.27663e-23*ii, 1.65588+5.09192*ii, -5.13636e-24-1.16052e-23*ii, -.638535-.383724*ii, -1.67461-.365835*ii, 1.84043-2.02107*ii, -4.59554e-24+2.02835e-23*ii, 1.5903+.183077*ii, -3.11949-1.38559*ii
0, -2.70075-.417282*ii, -2.17806e-60, -2.00047-1.59221*ii, 3.67725+.857778*ii, 1.64467-2.05608*ii, -4.69238e-147-5.63086e-147*ii, -4.69238+.818171*ii, -.939117+1.32636*ii
0, 2.07528+.303951*ii, 4.18054e-199-7.57724e-199*ii, -1.39662+.270136*ii, -1.17561-2.04565*ii, 2.01004+1.53921*ii, 1.30642e-200+6.5321e-200*ii, .105788-.569531*ii, -.787585+.66843*ii
4.18054e-199-2.40381e-198*ii, 5.88645+2.3133*ii, 8.44185e-76+1.38179e-76*ii, 2.22668-1.20986*ii, -1.18211+1.24476*ii, 2.59953-3.83964*ii, -1.25416e-198-1.46319e-198*ii, -1.7888-.321766*ii, -1.0983-.272553*ii
1.38179e-76+3.55442e-77*ii, 1.42674-.002469*ii, -1.10543e-75+2.76357e-76*ii, .165299+.470462*ii, -1.28314+.15368*ii, 1.27572+.239494*ii, -2.76357e-76-8.29072e-76*ii, .305512-.114792*ii, 1.48347+.850741*ii
