variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-2.36551-1.96814*ii, -.177014-.0831487*ii, -.06679-3.41869*ii, .843682-1.20835*ii, .00195334-.0332939*ii, .085198+1.36236*ii, 1.29704+.891172*ii, .482221+3.54812*ii, -1.59675-.460671*ii, -.20869-.243881*ii
-1.08487-1.02365*ii, .222497-.345037*ii, -.592513+.777892*ii, .169556-.160965*ii, 1.32321-.531624*ii, -.214828+.0217947*ii, -.521656+.073561*ii, .533027+.383913*ii, -.928023+.3018*ii, -.615847-.41726*ii
3.15823-1.20696*ii, .623946-.485647*ii, -.200832+.843852*ii, 1.74952+1.02166*ii, 1.31755+1.56126*ii, .28036-.534596*ii, -1.25608-.186758*ii, -1.20788-1.07712*ii, .340445-.522307*ii, .602993-.426887*ii
-1.13898+.623466*ii, -.39936-2.78063*ii, .828778+.682906*ii, -.124465+.322289*ii, -.513137-.946469*ii, .907103-.02641*ii, -1.62311+1.36141*ii, -.232325+.25204*ii, -.945903+1.75746*ii, -1.01966+.008486*ii
.645799-1.35081*ii, 3.03848+2.49707*ii, .98845+.14899*ii, 1.45191+.896214*ii, 1.20267-.579196*ii, -1.56296+2.07369*ii, .160403-1.59533*ii, -.553304-.589124*ii, -.429619-2.12382*ii, .590914+.064771*ii
-4.61579+3.22234*ii, 11.6094-2.41094*ii, .499077+.390311*ii, -.43932+.530988*ii, -2.13929-4.78617*ii, 2.40583+7.44477*ii, -3.82599-5.31762*ii, 1.17282-2.1749*ii, -5.94028-.343254*ii, -.0114776-.291459*ii
-2.01789+.611523*ii, .0756781+.224245*ii, -1.74565-1.2937*ii, -.352224-.27344*ii, .0436601+.122433*ii, .492904+.75544*ii, .852405-.401619*ii, 2.19345+1.29479*ii, -1.12822+.633268*ii, -.376652+.045786*ii
-1.17259+2.90925*ii, 2.39627-3.42888*ii, -.915955+.098135*ii, -.471971+.659975*ii, -1.61893-.53685*ii, 2.6948+1.45279*ii, -2.21486-.811942*ii, 1.15919-.797486*ii, -2.08357+2.04402*ii, -.427516+.0035671*ii
2.55063-1.33911*ii, .58972+.638248*ii, -.260592+.829867*ii, 1.53948+.942176*ii, 1.60304+1.239*ii, -.406097-.32629*ii, -.577518-.427646*ii, -.748239-.899179*ii, .434658-.856971*ii, .528745-.298354*ii

