variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-1.2227+1.2916*ii, .190361-.783409*ii, .953157-.231639*ii, .741439-1.06374*ii, 1.06657+.92644*ii, -.422889-.134167*ii, .175096+.250839*ii, -.74452+.074060*ii, .582877-.720629*ii, .418342-.462542*ii
-3.80523-4.81926*ii, -3.6222-2.91011*ii, .044929+.633335*ii, -2.53809+.929638*ii, -1.09845+5.09202*ii, .397433+.765741*ii, -1.06839-.392032*ii, .428992+.58404*ii, 4.44744+1.93998*ii, -.377061-.0760501*ii
-3.85825-1.01552*ii, -1.60631-1.00117*ii, .66533-.315595*ii, -.0908368+.286819*ii, .800374+3.2417*ii, .417771+.0689134*ii, -.552593+.158237*ii, -.107273+.597226*ii, 2.91963-.440418*ii, .452685-.0379898*ii
.761047-.623812*ii, 2.15856-1.41472*ii, -.953621+.021053*ii, .140781-2.08186*ii, -1.53299-.101661*ii, .172625-.654609*ii, -.0298097+.276531*ii, .13478-.237178*ii, -.583911+1.04103*ii, .884786-.083791*ii
-.649566+.646269*ii, -.689381-.548999*ii, .989518-.222067*ii, .191513-.697485*ii, 1.00811+.786097*ii, -.379207+.467046*ii, -.0060593+.0125601*ii, -.636+.10343*ii, .700375-.321711*ii, -.237013-.244514*ii
-2.95458-.879087*ii, 7.84402-.346982*ii, -.748793-.039712*ii, 3.62579-2.40001*ii, -3.12258+.500577*ii, 1.87574-3.39005*ii, .196566+1.79005*ii, -.9259-.691098*ii, -.0212195+.00983875*ii, 4.75333+1.27385*ii
-.134432+3.28814*ii, 1.21642+.708438*ii, .857438+.112189*ii, 1.72289-1.26105*ii, 1.90685-.784507*ii, -.563098-.448034*ii, .40325+.639679*ii, -.731259-.784391*ii, -.860614-1.59717*ii, .358154-.299483*ii
1.21171-1.68563*ii, 1.60374-2.58424*ii, -.839013-.048281*ii, -.694928-2.3101*ii, -2.21304+.385457*ii, -.0981996-.263118*ii, -.0034855-.0984591*ii, -.0200398+.157038*ii, -.286518+1.92565*ii, .604867-.36164*ii
-.364553+1.32603*ii, .366284-2.76676*ii, -.072987+.996152*ii, -.2978-1.98081*ii, .291239+1.30597*ii, -1.34376-.794063*ii, .440122+.26847*ii, -.207977-.622811*ii, -.015383+.196667*ii, .421171-1.58931*ii
1.84158+4.9632*ii, -8.19489-8.43748*ii, -.184921+.59532*ii, -5.23917-3.29881*ii, 4.3235+3.40615*ii, -5.55892+1.56683*ii, .998326-1.89622*ii, 1.25921+1.30344*ii, -.00645309+.00215403*ii, -3.72658-6.63433*ii
.472926+1.94838*ii, -.961799-2.86711*ii, .935226-.205188*ii, -.549453-2.10661*ii, 1.21116+.916784*ii, -1.74299+.350743*ii, .582209-.356394*ii, -.735066+.464337*ii, -.0925287-.0876719*ii, -.443696-1.8544*ii
.758148+1.20519*ii, -.038476+.805672*ii, .983256+.195501*ii, .629843-.597865*ii, 1.10052-.734965*ii, -.3208+.59251*ii, .045251+.196929*ii, -.722819-.682729*ii, -.356992-.375731*ii, -.587948+.282339*ii
-3.31621+1.26515*ii, -1.85417-.608894*ii, .70916-.204495*ii, .264436-.0091503*ii, 2.20806+2.4745*ii, -.217-.0329803*ii, -.271626+.255065*ii, .0194934+.286426*ii, 2.01873-1.45646*ii, .101539-.637368*ii
.718922+1.52716*ii, -1.58879-2.69218*ii, .93725-.201989*ii, -.904092-1.82074*ii, 1.21634+.899582*ii, -1.68662+.724454*ii, .441389-.499186*ii, -.62582+.491423*ii, .0532953+.126127*ii, -.856049-1.70908*ii
1.43696+2.64985*ii, 2.5733+.393666*ii, -.088208-.8697*ii, 1.67045-2.31744*ii, .596023-1.90495*ii, -.0875508-.469026*ii, .351859+.416671*ii, -.347583-.108161*ii, -1.88747-.887774*ii, .680627-.105152*ii
-3.08288-.965138*ii, 8.03301-.21606*ii, -.742923-.038252*ii, 3.75293-2.35247*ii, -3.20029+.497862*ii, 1.98646-3.45919*ii, .177559+1.84748*ii, -.955912-.724308*ii, .0192732-.00972435*ii, 4.87095+1.39105*ii
-.249796+.605517*ii, .0734307+.0237171*ii, -4.54824+.154054*ii, -.767998-1.33232*ii, -.014074-.00143449*ii, 1.06746-1.26799*ii, -1.14149+.593627*ii, 3.76582-.640887*ii, -.713698-.297875*ii, .22695-.368427*ii
-.417234-.803287*ii, 2.07068+1.73586*ii, .245041-1.09925*ii, 1.60693-.54783*ii, -.570781-.738502*ii, 1.53046+.077904*ii, -.470394+.450396*ii, -.454746+.150832*ii, .177892-.144867*ii, .864496+1.6832*ii
1.57079-2.46946*ii, 1.99998-2.19223*ii, -.781174-.006889*ii, -.637375-2.15239*ii, -2.79572+.07398*ii, .213938-.124095*ii, -.0938401-.0871782*ii, -.178684+.0372169*ii, -.319599+2.34612*ii, .619885+.140006*ii
-2.6481+3.54452*ii, -.020843+2.15736*ii, .742958-.020613*ii, 2.14113+.121173*ii, 3.23623+.26991*ii, .192012-.556424*ii, -.129405+.951329*ii, -.087998-.767105*ii, .484819-2.88564*ii, .423517+.179249*ii
-2.03608-2.06981*ii, -.140165-1.87301*ii, .097046+.782665*ii, -.55412-.467431*ii, -.983157+2.53411*ii, .106783-.310705*ii, -.323913+.243878*ii, -.227175-.302022*ii, 1.93207+1.07035*ii, .607355-.05594*ii
.570911+.251343*ii, .0770038+.0382363*ii, -.746482+2.54011*ii, -.391213-.38855*ii, .0543321+.0470131*ii, -.539833-.482535*ii, -.17295+.707505*ii, .47462-2.46713*ii, -.333478+.619032*ii, -.482421-.0535461*ii
1.70874+.344321*ii, 1.40118+.137098*ii, .078148-.980638*ii, .626118-1.69977*ii, -.330958-1.36085*ii, .246585+.426228*ii, -.0159379-.0236565*ii, -.386854+.265865*ii, -1.01192+.302924*ii, .038428+.405757*ii
2.35017-.399274*ii, -3.62458+3.90296*ii, .760078+.20105*ii, -.738636+1.70676*ii, 1.95855-1.9212*ii, .546111+2.84281*ii, -1.02376-.345581*ii, .305027-1.02276*ii, .0208682+.0267539*ii, -3.25114+1.85163*ii
.191495+.0139383*ii, 1.83493+2.39442*ii, .001419-.97689*ii, 1.66189-.487046*ii, -.006233-1.4302*ii, 1.437+.174344*ii, -.492102+.496235*ii, -.148483-.155815*ii, -.380758-.497232*ii, .472892+1.67358*ii
-1.14103+3.14493*ii, -1.03604+1.32337*ii, .762665-.000763*ii, 1.09196-.171485*ii, 3.00562+.009017*ii, -.368825+.165354*ii, -.0612227+.459897*ii, -.072057-.572254*ii, .146365-2.08197*ii, -.472245-.230058*ii
.10622-.805744*ii, -.266625-.0140509*ii, .191812-2.64458*ii, .186606-1.12265*ii, -.0154138-.0698431*ii, 1.00004+1.17134*ii, -.531775-.519755*ii, -.037671+1.96091*ii, .543846+.037708*ii, -.093270+.620175*ii
1.88039-1.25573*ii, .634977-2.70056*ii, -.916929-.030775*ii, -1.21006-2.31572*ii, -1.71789+.173497*ii, -.466776+.144398*ii, -.0047579-.32446*ii, .218556+.18858*ii, -.526683+1.91112*ii, -.070512-.69317*ii
-1.10053+.697481*ii, 2.06157-1.2626*ii, -1.13111-.396514*ii, .791302-1.99597*ii, -.410843+.656332*ii, .319369-1.26593*ii, -.066635+.548376*ii, .50628+.090579*ii, -.0936887-.277125*ii, 1.4882-.44083*ii
-.254528+.537725*ii, -.066773-.0182449*ii, -4.72345-.213517*ii, -.848949-1.40529*ii, -.0124977+.00170412*ii, 1.20001-1.17686*ii, -1.22214+.496463*ii, 3.94796-.320937*ii, -.684166-.333386*ii, .207704-.377702*ii
1.81183-1.38028*ii, -.082573-1.31447*ii, -1.02357+.047562*ii, -1.17618-1.47567*ii, -1.22732-.172081*ii, -.023564+.516908*ii, -.347685-.259599*ii, .57024-.098347*ii, -.365645+1.61748*ii, -.57336-.077627*ii
-1.55479+.580883*ii, .894569-.258398*ii, -.116741+1.07276*ii, .698156-.649105*ii, .339012+1.0055*ii, -.024079-.901563*ii, -.090929+.772088*ii, -.037778-1.15576*ii, .556564-.344637*ii, .751835-.052592*ii
-1.8081+.712843*ii, .238354+.58043*ii, .973513-.209846*ii, 1.14561-.249788*ii, 1.08529+.802864*ii, .297182-.0474668*ii, -.152742+.458982*ii, -.649576-.169888*ii, .979846-.924756*ii, .458993+.405297*ii
1.35546+.499899*ii, .20359-.61271*ii, 1.3382+.467284*ii, .124415-1.14664*ii, .249864-.39595*ii, -.853675+.644597*ii, .334361-.0187719*ii, -1.26873-.603442*ii, -.371817+.53596*ii, -.538203-.135216*ii
.317094-6.24652*ii, -.258568-3.87834*ii, -.638007-.116753*ii, -2.54839-1.24269*ii, -4.18374+2.52484*ii, .563034+.796314*ii, -.66335-.742501*ii, -.078175+.96429*ii, 2.03637+4.07381*ii, .124395+.308163*ii
-.0108089-.00696119*ii, -1.712-4.1664*ii, -.004019+.836292*ii, -1.88712-1.83422*ii, .032866+2.27932*ii, -1.75616+.126733*ii, .272866-.39791*ii, -.0298855+.0437672*ii, .762267+1.15961*ii, -.533496-2.07877*ii
1.74373-1.12253*ii, 1.77901-1.88096*ii, -.881582+.048462*ii, -.436544-2.26024*ii, -1.91102-.317719*ii, -.0857253-.221272*ii, .0138822-.00612346*ii, .0315382-.146131*ii, -.789874+1.6767*ii, .423177-.194213*ii
.108634-1.06504*ii, 2.35822+1.80188*ii, .230244-.955291*ii, 1.56938-.622313*ii, -.915473-1.06611*ii, 1.53692+.130735*ii, -.444808+.444858*ii, -.546972-.017574*ii, -.0706333+.162503*ii, .80971+1.82573*ii
-.308842-3.21278*ii, -.132072-1.6294*ii, .227842+.782051*ii, -1.02836-.471811*ii, -1.85415+1.62727*ii, .190099+.401161*ii, -.382591-.0530733*ii, -.473392-.366889*ii, 1.45579+2.08906*ii, -.0040594+.445787*ii
-.264293+.930932*ii, 1.8655+.7846*ii, -.135352-1.20293*ii, 1.4967-1.34739*ii, .247935-.709596*ii, .803163-.288194*ii, -.174526+.405785*ii, -.0990033+.32803*ii, -.404124-.750502*ii, .872609+.590167*ii
-3.50352+3.25894*ii, -2.02069+.988091*ii, .679815-.095146*ii, 1.06237+.385051*ii, 3.76869+1.67021*ii, -.209394-.185763*ii, -.278958+.588071*ii, .321387-.232315*ii, 1.47775-2.82891*ii, -.116068-.545329*ii
1.07761-.830639*ii, -.619954-.449753*ii, .317656-1.637*ii, -.380535-1.14859*ii, -.156378-.241309*ii, .340661+1.30254*ii, -.346909-.558179*ii, -.204837+1.21242*ii, .18842+.618397*ii, -.629552+.317834*ii
-1.11403-.400634*ii, .482589+.594262*ii, -1.36496-.707704*ii, .396552-.637366*ii, -.0496746+.363464*ii, 1.21402-.30735*ii, -.768041+.382095*ii, 1.14815+.148234*ii, .496239-.299879*ii, .524191+.630978*ii
-.87073+.303353*ii, -.911529+.901443*ii, 1.00057-.116802*ii, .466705+.126885*ii, 1.22584+.445564*ii, .194663+.695807*ii, -.317681+.169438*ii, -.482425-.236399*ii, .906119-.544821*ii, -.465543+.546291*ii
2.52564-2.33938*ii, 2.03227-1.45212*ii, -.772902+.072545*ii, -.588228-2.04392*ii, -2.73846-.789706*ii, .262645+.17386*ii, -.122047-.108316*ii, -.181351-.240735*ii, -.855422+2.41728*ii, .220142+.454356*ii
-2.99887-2.63892*ii, -1.47695-1.57509*ii, -.668635-.330723*ii, -1.01185-.014224*ii, -.615423+3.15266*ii, .851294+.072993*ii, -.901329-.024609*ii, .782748+.715106*ii, 2.73852+.716155*ii, .375937+.113904*ii
-.445129-.309003*ii, .141916-.0163349*ii, -1.14013-3.02589*ii, .30354-1.47995*ii, .0348-.0185518*ii, 1.42835+.514904*ii, -.759934-.335681*ii, 1.04472+2.18241*ii, .324517-.443238*ii, .404295+.413478*ii
.0629988+.0440448*ii, 2.86709-2.70434*ii, -.922334-.104331*ii, .381428-2.8512*ii, -1.57293+.552712*ii, -.229106-1.31565*ii, .303786+.358969*ii, -.0709051+.0722188*ii, -.553554+.808864*ii, 1.63612-.833293*ii
-.863231+1.26894*ii, -.569565-.892208*ii, -.256994+.930567*ii, -.121747-.839741*ii, 1.07163+1.02352*ii, -.646688-.399783*ii, -.0505491+.392251*ii, .329592-.860752*ii, .352099-.407775*ii, -.089581-.780767*ii
.31275+.62929*ii, .0730048+.0273018*ii, -3.24089+2.07961*ii, -.802221-.831952*ii, .003275-.0231204*ii, .117753-1.20783*ii, -.695305+.836805*ii, 2.57882-2.19958*ii, -.778525+.23751*ii, -.207224-.37608*ii
.748516+.112928*ii, .118899+.350954*ii, 1.32696+.363654*ii, .410769-.534783*ii, .355749-.368095*ii, -.294414+.71278*ii, .0665023+.114221*ii, -1.13834-.66048*ii, .0196734+.295743*ii, -.491364+.461596*ii
-.201472+2.38957*ii, -.276223+.174098*ii, -.41522-.80771*ii, .575256-1.25414*ii, 1.76096-.259435*ii, -.118177-.007219*ii, -.139948+.181019*ii, .579765+.214855*ii, -.416703-1.3088*ii, -.130424-.507612*ii
2.50393+.043119*ii, 1.68618-.070057*ii, .125827-.879643*ii, .469265-1.94008*ii, -.785681-1.73029*ii, .121981+.55304*ii, .075709-.113845*ii, -.569317+.181762*ii, -1.35519+.766135*ii, -.0726601+.434209*ii
1.38268-.033395*ii, .0840323-.0748132*ii, -1.16253+.494689*ii, -.486167-1.08329*ii, -.235289-.617881*ii, .0434009+.132654*ii, -.367101+.157947*ii, .829561-.803312*ii, -.683152+.640562*ii, -.529715+.066937*ii
1.52318+2.548*ii, .870201+1.93131*ii, -.157643-.777874*ii, 1.30474-1.16441*ii, 1.50546-2.20122*ii, .244397+.310779*ii, -.103773+.319817*ii, .184538-.360702*ii, -1.58073-1.21543*ii, -.37766+.455404*ii
-.941923+.009720*ii, 1.73432-2.02872*ii, -.948944-.295946*ii, .295631-2.08162*ii, -.83647+1.06922*ii, .099691-1.0644*ii, -.0205867+.351971*ii, .311486+.236493*ii, .174118+.287599*ii, 1.34855-.61944*ii
1.20315+.036003*ii, -.0473691+.0569883*ii, -1.20266+.602319*ii, -.47847-.946734*ii, -.096951-.539276*ii, .0627432+.0983384*ii, -.406244+.206746*ii, .910863-.90494*ii, -.60139+.537014*ii, -.557832+.082919*ii
.573999+.208578*ii, -.0862172-.0198077*ii, -.773509+2.15651*ii, -.445918-.454088*ii, .0952358+.0567797*ii, -.454303-.341643*ii, -.219237+.591982*ii, .539812-2.12429*ii, -.281544+.575872*ii, -.520749-.06786*ii
-3.18174-3.42612*ii, -1.20163-2.91864*ii, .073849+.675171*ii, -1.34157-.143548*ii, -1.36622+4.03023*ii, .197129-.138241*ii, -.551148+.007079*ii, -.0715618+.232072*ii, 3.17549+1.55878*ii, .602656-.241357*ii
-2.74339+.680782*ii, -.607704-.615576*ii, .781139-.268652*ii, .589346-.367254*ii, 1.2905+1.98249*ii, -.0015146-.184855*ii, -.164798+.318366*ii, -.361335+.24214*ii, 1.64662-.962935*ii, .52092-.283838*ii
-.429724+3.50395*ii, .676765+1.19051*ii, -.48995+.673871*ii, 1.34048-.91911*ii, 2.19188-.714685*ii, -.31029-.828732*ii, .028388+.871991*ii, .535659-1.35524*ii, -.93693-1.83788*ii, .163009-.353485*ii
-1.9758-2.50872*ii, -.796866-2.99192*ii, .08953+.728794*ii, -1.24574-.70189*ii, -1.20754+3.14403*ii, -.238473-.120872*ii, -.280007-.0350992*ii, -.202685+.0555076*ii, 2.22866+1.52202*ii, .409364-.537779*ii
-4.82254+1.40258*ii, -2.3278-.012492*ii, .652588-.188362*ii, .541579+.654864*ii, 2.83047+3.17691*ii, .14791-.241213*ii, -.51031+.47297*ii, .310787+.253478*ii, 2.77961-2.13*ii, .296456-.449178*ii
1.44571+1.93692*ii, 1.03667-.544174*ii, 1.00272+.313938*ii, .714374-1.73364*ii, .705223-.907658*ii, -1.00533+.096695*ii, .542554+.193988*ii, -1.08886-.665915*ii, -1.10267-.147901*ii, -.128921-.494034*ii
-.680706+4.50106*ii, .09035+1.67944*ii, -.303194-.668949*ii, 1.68836-.988418*ii, 3.22093-.97579*ii, -.103737-.421434*ii, -.043352+.634977*ii, .667544-.34112*ii, -.945302-2.77686*ii, .0103499-.420497*ii
.236798-.0337779*ii, 2.63262-1.84259*ii, -.983437-.04058*ii, .449392-2.4279*ii, -1.38758+.172552*ii, .032031-1.10179*ii, .130406+.405853*ii, .0858184-.147263*ii, -.605686+.702764*ii, 1.35372-.425463*ii
-3.26462-1.805*ii, -1.73169-2.49124*ii, .008139+.707836*ii, -1.12304-.118846*ii, -.129625+3.75661*ii, -.133978-.211153*ii, -.469084+.0978916*ii, .214437+.0677605*ii, 2.81941+.637587*ii, .326193-.642581*ii
-.010914-.0126119*ii, -1.8215-3.76699*ii, -.020079+.852664*ii, -1.82915-1.6291*ii, .151666+2.14368*ii, -1.62958+.206173*ii, .193152-.366641*ii, .039627-.0443049*ii, .770546+1.06914*ii, -.637507-1.89767*ii
.916758-.512171*ii, -1.60003+1.97447*ii, -.250797-.994059*ii, -.239144+.217691*ii, .83564-.912584*ii, .959817+1.53289*ii, -.890243-.226835*ii, .674615+.225618*ii, .18627-.0675223*ii, -1.38046+1.18779*ii
1.14267+1.44072*ii, .47975-.134335*ii, -.855157+.76321*ii, .054079-1.36372*ii, .510954-.723124*ii, -.434651-.291572*ii, -.0387864+.380781*ii, .564954-1.10706*ii, -1.04714-.059940*ii, -.284145-.388205*ii
.117741-.683816*ii, .230891-.139947*ii, .860719-2.0849*ii, .476846-1.12757*ii, -.107186-.0448424*ii, .665657+1.02207*ii, -.258418-.373764*ii, -.72081+1.50462*ii, .50804+.144703*ii, .073508+.606305*ii
1.11803+2.20512*ii, 2.06585+1.7209*ii, -.10956-.833189*ii, 1.78833-1.44611*ii, .858799-2.07606*ii, .478693-.158518*ii, -.003989+.508485*ii, -.114645-.331655*ii, -1.53853-1.08717*ii, .367853+.625084*ii
4.03559-6.63995*ii, 1.40767-4.72342*ii, -.610195-.016017*ii, -2.89837-2.72164*ii, -5.84436+.461084*ii, -.057018+1.15751*ii, -.141394-1.0963*ii, -.764113+.754401*ii, .013102+5.66218*ii, -.198221+.212226*ii
1.96455+.237634*ii, .081377-1.20789*ii, .091933-1.21699*ii, -.357401-1.99215*ii, -.16449-.714763*ii, -.332724+.867823*ii, .0417008-.480741*ii, -.247634+.849531*ii, -.742095+.645892*ii, -.503828-.36782*ii
.315837+.544115*ii, -.06913-.0164741*ii, -3.41339+1.6876*ii, -.885946-.908743*ii, -.00463953-.0237003*ii, .259098-1.10479*ii, -.778891+.731534*ii, 2.75869-1.85824*ii, -.746141+.208585*ii, -.227863-.379081*ii
.333631+1.4887*ii, -.446537+.048728*ii, -.563363+.899256*ii, -.068435-.802642*ii, 1.10933-.120486*ii, -.474065-.121011*ii, -.146816+.377814*ii, .578843-1.12799*ii, -.41304-.374983*ii, -.521325-.4089*ii
1.79482+4.96561*ii, -8.14821-8.47661*ii, -.183523+.595491*ii, -5.21996-3.31945*ii, 4.30587+3.43904*ii, -5.56035+1.53319*ii, 1.00746-1.88642*ii, 1.24777+1.30973*ii, .00643918-.00226216*ii, -3.68346-6.64808*ii
-.608437+.109453*ii, -.0820211-.0200134*ii, -3.92489-2.47304*ii, -.404337-1.68155*ii, .00154526+.0132656*ii, 1.81815-.436249*ii, -1.28953-.017264*ii, 3.3884+1.61483*ii, -.197713-.641741*ii, .467611-.0325934*ii
-.992885-1.3626*ii, .173176-.324564*ii, .149425+.999457*ii, -.0647842-.186012*ii, -.556388+1.166*ii, .253262-.101436*ii, -.345603+.409799*ii, -.237719-.922749*ii, 1.09003+.74087*ii, .202698+.493181*ii
-1.25037-.648979*ii, .16242+.346561*ii, -.004297+1.1223*ii, .263411+.0249704*ii, .010834+.943134*ii, .337692-.272394*ii, -.395906+.60211*ii, -.005946-1.19882*ii, .945365+.18465*ii, .200382+.564223*ii
-1.45646-1.22168*ii, -1.71492-1.99837*ii, -.000583+.818156*ii, -1.23598-.370733*ii, .005204+2.43461*ii, -.437277+.205806*ii, -.34166-.0359536*ii, .179094-.252152*ii, 1.74444+.808831*ii, -.332171-.60853*ii
-.809238+1.63086*ii, 1.02355-2.23205*ii, -.106775+1.02247*ii, .273519-1.90397*ii, .376894+1.16792*ii, -1.08656-1.14215*ii, .435999+.524283*ii, -.231865-.810083*ii, -.0708577-.177679*ii, .824013-1.34887*ii
-3.48259+1.45623*ii, -1.47799+.424789*ii, -.527589-.553497*ii, .537362+.089404*ii, 2.2547+1.9518*ii, .55678-.379732*ii, -.665816+.476465*ii, 1.08033+.269793*ii, 1.69041-1.90556*ii, .316257-.235695*ii
.0199932+.0141691*ii, -3.39014+.81018*ii, .878135-.078953*ii, -.892777+.652851*ii, 1.87544+.517039*ii, -.187662+1.7909*ii, -.586509-.367623*ii, .0616397-.067925*ii, 1.1128-.206066*ii, -1.95852+.269884*ii
-3.86586+2.6558*ii, -1.10451+1.6565*ii, -.259889+.678703*ii, 1.27442+.676784*ii, 3.091+1.58457*ii, .360251-.872395*ii, -.539371+1.04951*ii, .918334-1.07347*ii, 1.41168-2.63548*ii, .352775-.0312421*ii
-1.11524+1.02608*ii, .266568-.636247*ii, -.78477-.785545*ii, .396288-1.33641*ii, .689684+.687645*ii, .260295-.430463*ii, -.276138+.24688*ii, .684925+.429527*ii, .272923-.720381*ii, .552264-.414208*ii
.189742+2.12441*ii, 1.19256-.315199*ii, -.352723-1.02611*ii, .978227-1.94621*ii, .874494-.569836*ii, -.0543659-.36187*ii, .0900981+.240278*ii, .151648+.369377*ii, -.829259-.93354*ii, .533887-.458747*ii
-.0773572-.158363*ii, .701745+2.70354*ii, -.12436-1.01856*ii, 1.25622+.026720*ii, .439894-1.15299*ii, 1.5375+.537174*ii, -.73989+.374396*ii, .227832-.0707302*ii, .026619-.61943*ii, -.020658+1.73264*ii
