variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
1.90753e-199, 0, .869565-.016117*ii, .869565-.016117*ii, .678859-.41861*ii, -1.24438-1.06801*ii, -1.04514e-198-1.20191e-198*ii, 1.98228-5.82371*ii, -2.28003-1.73815*ii
-1.91748e-133*ii, 0, .383226-2.55271*ii, .383226-2.55271*ii, .361315+1.52735*ii, -2.14768-.534469*ii, -6.60394e-134-1.76105e-133*ii, -.793207-.083574*ii, .588996-3.36422*ii
7.79031e-93+5.75284e-93*ii, 0, 2.97678-1.87256*ii, 2.97678-1.87256*ii, 2.1499+.248643*ii, .789497+1.8652*ii, -3.83523e-93-3.83523e-93*ii, -.10782-.331621*ii, -2.83864-6.19179*ii
1.74406e-105+1.56693e-106*ii, 0, -.204035+1.00331*ii, -.204035+1.00331*ii, .340255-.234241*ii, -.669515+2.2441*ii, -1.09004e-105-3.21561e-105*ii, -1.08777-1.28305*ii, -2.3769+1.16639*ii
7.2926e-62+8.02186e-62*ii, 0, 1.01418+1.70154*ii, 1.01418+1.70154*ii, -.773056+2.44967*ii, -.399354-.518015*ii, -3.88938e-62-2.33363e-61*ii, .246113+.931501*ii, -1.21785-.42252*ii
6.92026e-182*ii, 0, 1.35669-1.3449*ii, 1.35669-1.3449*ii, .781016-.575144*ii, 2.81428+.308319*ii, -1.12965e-182-3.29481e-182*ii, .668153-2.33962*ii, 1.1304+.261966*ii
5.05397e-137*ii, 0, -.751074+2.61547*ii, -.751074+2.61547*ii, 2.62672-5.45037*ii, -1.19304+2.67305*ii, 5.3743e-136+3.00961e-136*ii, -.48282-.858623*ii, 1.049+5.44665*ii
0, 0, -1.56554-.068346*ii, -1.56554-.068346*ii, -.757298-1.83327*ii, 3.51866+2.4674*ii, 0, .761127+.621723*ii, .928727-2.85043*ii
-8.63617e-77+8.63617e-77*ii, 0, -.509187+.161724*ii, -.509187+.161724*ii, -1.02849+.447678*ii, .261029-.964675*ii, 6.04532e-77+2.15904e-77*ii, .801248+1.72358*ii, 1.06221-.60501*ii
-3.45447e-77-8.63617e-78*ii, 0, .651282+.271087*ii, .651282+.271087*ii, -.377625+1.47957*ii, .193382-.208685*ii, 2.33177e-76-5.1817e-77*ii, .329412-.162149*ii, .838639-.360821*ii
-9.56986e-180, 0, -.485611-.317303*ii, -.485611-.317303*ii, -1.16002+1.40311*ii, .713507+.829502*ii, 6.78633e-178-2.69911e-179*ii, -.826185+.163111*ii, .677812+2.18829*ii
0, 0, -.325816-.65021*ii, -.325816-.65021*ii, 1.78528-.998807*ii, -1.34199+2.09697*ii, 0, .390441-.245295*ii, 1.46055-.032291*ii
-8.59618e-137*ii, 0, -2.39867-.794889*ii, -2.39867-.794889*ii, -.649434-1.38938*ii, -.490762+1.995*ii, -4.70251e-137+4.56816e-137*ii, .649786+2.75662*ii, 1.52173+.815068*ii
1.24216e-121, 0, .389397+1.43821*ii, .389397+1.43821*ii, 1.74083-.277592*ii, .096362-1.99773*ii, -9.68148e-120+6.97067e-120*ii, -1.41262-.738673*ii, -.824168+1.22308*ii
0, 0, .284598-.194731*ii, .284598-.194731*ii, .356901+1.60368*ii, -.738459-2.01409*ii, 3.31217e-169+9.27407e-169*ii, .238385-.356615*ii, .59354+.588328*ii
2.39503e-131-1.40884e-132*ii, 0, -1.4719+.134603*ii, -1.4719+.134603*ii, -11.1915+7.54319*ii, -1.04657+1.24701*ii, 2.90573e-132-3.41204e-133*ii, 4.45869-2.919*ii, .050083+.815685*ii
-4.81361e-103-2.2324e-103*ii, 0, -2.42954-.947881*ii, -2.42954-.947881*ii, 2.86583+.959164*ii, -.978116+.966708*ii, 8.37149e-104+2.2324e-103*ii, -.725349-2.94151*ii, -3.56432-2.15748*ii
-2.33765e-131, 0, -4.77916-.316277*ii, -4.77916-.316277*ii, -8.00093-14.3078*ii, 2.14798-8.96013*ii, -4.57873e-132-5.45926e-132*ii, -6.625-1.08003*ii, -10.9568+7.23791*ii
6.95622e-167, 0, .162474-.257525*ii, .162474-.257525*ii, .422553-1.36621*ii, -7.25652-2.69339*ii, -9.32707e-167+4.75933e-167*ii, .525808-.73403*ii, 2.64993-2.47712*ii
-1.09004e-106-1.74406e-105*ii, 0, -4.82181+.388388*ii, -4.82181+.388388*ii, -2.73073-3.89187*ii, 8.75455-8.18819*ii, -1.02191e-106+3.4064e-108*ii, -5.46769-3.99683*ii, 2.4767+.332504*ii
4.20903e-190*ii, 0, -1.0622+.816298*ii, -1.0622+.816298*ii, 1.51753+1.65549*ii, .562655-1.49379*ii, 4.20827e-191-1.26248e-190*ii, -1.16557-4.06782*ii, -2.57361-.338642*ii
1.18182e-125-4.43183e-126*ii, 0, -.219323+1.19353*ii, -.219323+1.19353*ii, -2.85825-4.00975*ii, -1.56296+1.37157*ii, 7.09093e-125-8.27275e-125*ii, .121337-.0479147*ii, -.703422+.693898*ii
-3.97955e-74+2.47616e-73*ii, 0, -.584101+.27174*ii, -.584101+.27174*ii, -.79382+.4976*ii, -1.47384+1.61269*ii, 4.95232e-73-1.45032e-72*ii, -.299411-.493461*ii, -.413083+.249852*ii
-2.8919e-180+3.85587e-180*ii, 0, -1.00028+1.07482*ii, -1.00028+1.07482*ii, -2.16522+.048141*ii, 1.28503-.156309*ii, 9.6397e-181+7.71174e-180*ii, -.8653-.20599*ii, 2.12641+2.37338*ii
7.21326e-130*ii, 0, -.911059-.665656*ii, -.911059-.665656*ii, 1.88635+1.52884*ii, -.170766-2.53283*ii, 3.60663e-129+1.44265e-129*ii, -1.03957-1.14349*ii, 1.46728+.326429*ii
-4.91726e-116-1.90346e-116*ii, 0, .22459-1.18707*ii, .22459-1.18707*ii, 2.90092+.205101*ii, 1.78549+.077159*ii, 3.80691e-116+1.26897e-116*ii, -.380779-1.90083*ii, -2.55777+2.57416*ii
1.75804e-32+6.44172e-33*ii, 0, -.202261+.651896*ii, -.202261+.651896*ii, 1.53957+.686294*ii, .775253-.115808*ii, 6.35409e-33+6.26224e-33*ii, 2.00227-.433992*ii, .847813+.731464*ii
1.72723e-77-2.50449e-76*ii, 0, .781075+.455871*ii, .781075+.455871*ii, 1.60846+5.636*ii, -4.01608+2.98135*ii, 4.21013e-77+1.38179e-76*ii, -.778482-.086159*ii, -4.90024-1.53006*ii
-1.62649e-118-7.43538e-119*ii, 0, -.671621-1.76223*ii, -.671621-1.76223*ii, -8.26717-3.0429*ii, 5.7786+.978421*ii, -6.81576e-119+4.80201e-119*ii, .663234-2.68643*ii, 1.1091-7.26041*ii
-1.96364e-90-2.88409e-90*ii, 0, -1.0675+.727231*ii, -1.0675+.727231*ii, -1.59226+.055358*ii, -.135784-.867809*ii, -9.81819e-91-1.90227e-90*ii, 2.58131-1.31614*ii, .98859+.01752*ii
-1.37446e-33+1.35017e-33*ii, 0, -.523125-1.094*ii, -.523125-1.094*ii, .106781+.204192*ii, .463224+.690802*ii, 1.53877e-31+8.95749e-32*ii, -.0892442-.116951*ii, .05782+1.66606*ii
-9.23445e-202*ii, 0, -1.16104+.710288*ii, -1.16104+.710288*ii, -.935567-1.20996*ii, 1.07013-.817837*ii, -4.08256e-202+3.26605e-201*ii, -1.44155-.144918*ii, 1.49915-.582221*ii
-1.76e-58-3.48489e-59*ii, 0, -.766248+2.72471*ii, -.766248+2.72471*ii, 4.23461-2.15977*ii, 1.31901-3.82483*ii, -9.95682e-60, -1.85155-6.50509*ii, .904278+.14608*ii
-6.68488e-63, 0, .366754-.685899*ii, .366754-.685899*ii, -1.53983-.302557*ii, .399016+1.81426*ii, -1.21543e-63+8.50803e-63*ii, -.989617-.71052*ii, .902603+.030503*ii
-2.53984e-128*ii, 0, .552869+.381571*ii, .552869+.381571*ii, -1.20361-.858846*ii, -.335655+1.44101*ii, -1.29839e-128+2.88531e-129*ii, .968513+1.50394*ii, -.183088-.606779*ii
-1.8894e-139-1.04967e-138*ii, 0, .650086-.212029*ii, .650086-.212029*ii, -.44367-.264756*ii, -.644905+1.51944*ii, 2.5192e-139+4.70251e-138*ii, -.345212-.182765*ii, -.433446+.458367*ii
-2.9976e-106+4.63266e-106*ii, 0, -1.06668-.264311*ii, -1.06668-.264311*ii, -.038034+.513741*ii, -.463224-.907426*ii, -1.90757e-106-7.63026e-106*ii, .51169+1.32677*ii, -.543388+1.22249*ii
-7.73801e-74+1.59182e-73*ii, 0, -2.2408-.092814*ii, -2.2408-.092814*ii, .657165-.708134*ii, -.762213+1.3854*ii, 3.97955e-74-3.31629e-75*ii, 2.92427+1.99644*ii, -.002328-.898061*ii
3.72557e-148, 0, 5.43001+1.41146*ii, 5.43001+1.41146*ii, 1.83277-3.09915*ii, -2.64914-1.29617*ii, 3.42153e-149-9.7758e-150*ii, 5.07707+.249775*ii, -.810894-3.59283*ii
-1.07952e-78-1.07952e-77*ii, 0, 1.05421+.923654*ii, 1.05421+.923654*ii, 1.35852-.870269*ii, .489611-1.16549*ii, 2.15904e-78-1.18747e-77*ii, .262864+1.26697*ii, -.614571-.814688*ii
0, 0, -.102962+1.159*ii, -.102962+1.159*ii, -.159936-.0733853*ii, -2.77848+.701643*ii, -2.82412e-183-6.11894e-183*ii, .72637-.99542*ii, -.721889+.956212*ii
1.79438e-94, 0, -1.74188-3.95441*ii, -1.74188-3.95441*ii, -4.07905+11.7245*ii, 21.9939-14.2279*ii, -5.6107e-96-4.68168e-97*ii, -12.0818-17.7117*ii, 5.78694-1.05099*ii
-2.37495e-77-2.80675e-77*ii, 0, 1.05791+1.6045*ii, 1.05791+1.6045*ii, -3.10133+1.17583*ii, .433411+3.08399*ii, 8.63617e-78*ii, -3.59982-2.38916*ii, -.272623-.120295*ii
1.61928e-77+1.72723e-77*ii, 0, -.302784+2.13965*ii, -.302784+2.13965*ii, -1.44094-.837154*ii, .056354+3.62798*ii, -5.1817e-77+3.45447e-77*ii, -.287074+.197824*ii, .188776-1.85764*ii
6.01354e-73+5.3061e-74*ii, 0, 3.43549+.328544*ii, 3.43549+.328544*ii, -1.81215+3.67537*ii, 2.84561+2.80807*ii, -3.97955e-74-5.08498e-74*ii, -2.46293-7.43681*ii, 2.36048+5.10124*ii
0, 0, -2.64546+2.71696*ii, -2.64546+2.71696*ii, 3.69184-4.84862*ii, -1.49518-.244789*ii, 1.3384e-131-1.47928e-131*ii, -4.18575-3.00486*ii, .239912+1.21114*ii
1.45852e-62-9.72346e-63*ii, 0, .988893-2.65925*ii, .988893-2.65925*ii, .865053+1.88617*ii, -1.96073-.979551*ii, -8.75112e-62+4.86173e-62*ii, -.172583+.267902*ii, -2.29675-1.42097*ii
-2.12701e-63+1.89911e-63*ii, 0, -.890543+.418507*ii, -.890543+.418507*ii, .387151+.688253*ii, -.230406-.528973*ii, -1.64083e-62-7.2926e-63*ii, -.331038+.163386*ii, -.285285+.535275*ii
-1.45852e-61, 0, .309935+.983425*ii, .309935+.983425*ii, 1.16976+.373821*ii, -.704038+.09731*ii, -1.55575e-61+2.62533e-61*ii, .947388+.045504*ii, .629417+1.12192*ii
2.31138e-133-2.3389e-133*ii, 0, -1.96453-2.33554*ii, -1.96453-2.33554*ii, 2.01928+1.7862*ii, 1.34997+1.3002*ii, 1.81608e-133-8.53009e-134*ii, -1.36288+1.2832*ii, .866664-2.78176*ii
-1.09594e-87*ii, 0, .443247+.181347*ii, .443247+.181347*ii, -1.18786+2.16477*ii, .970559+1.62292*ii, -5.34109e-88-3.61309e-88*ii, 2.60037+.584964*ii, .859878-1.01617*ii
1.44778e-70+3.07893e-70*ii, 0, .897429+.106223*ii, .897429+.106223*ii, -.190739-.619721*ii, 4.038-.637882*ii, -2.89782e-70-7.969e-70*ii, -1.18516+1.17233*ii, -1.02054-1.28741*ii
3.94841e-177-4.19519e-177*ii, 0, -.950433-.533413*ii, -.950433-.533413*ii, -1.27404-.404179*ii, 2.75503+.859886*ii, 1.97421e-177+2.46776e-177*ii, 1.86474-.979176*ii, -1.20828+.778704*ii
0, 0, -.061761+1.40646*ii, -.061761+1.40646*ii, -.441078+.0979883*ii, 1.73763+1.20174*ii, -1.49831e-195-3.85279e-195*ii, 1.24282-.51811*ii, 1.30499+.132748*ii
1.86459e-155+1.86459e-155*ii, 0, -.579648+.48483*ii, -.579648+.48483*ii, 1.13657+2.78508*ii, .516408+.177844*ii, 2.09766e-155-9.32293e-156*ii, 1.08784-1.69751*ii, -.256679+1.49761*ii
-1.3007e-115-2.53794e-116*ii, 0, -1.6813-1.34125*ii, -1.6813-1.34125*ii, -1.05356+2.17525*ii, -2.67274+2.03591*ii, -3.01381e-116-6.34485e-117*ii, 3.36767-1.48493*ii, -1.22335-.272472*ii
-1.78592e-102+8.92959e-103*ii, 0, -.118757-.293806*ii, -.118757-.293806*ii, -2.6785-.11888*ii, -4.62041+1.48485*ii, -2.45564e-102+1.78592e-102*ii, -.653286-1.1911*ii, -1.08138+1.13502*ii
-2.01489e-70+5.43341e-71*ii, 0, .673413+.147294*ii, .673413+.147294*ii, -.114213-.562876*ii, 1.21402-1.26215*ii, 2.53559e-70-4.52784e-70*ii, -.942389+1.15512*ii, 1.99472-.422404*ii
7.56366e-124+4.06547e-123*ii, 0, -.34949+.303575*ii, -.34949+.303575*ii, -1.18322-2.26704*ii, -1.62069+.533457*ii, -1.51273e-123+3.40365e-123*ii, .744825+.717167*ii, .260787-.60922*ii
0, 0, 1.78846+.294218*ii, 1.78846+.294218*ii, -2.14396-1.89108*ii, .03314+.544511*ii, 1.36255e-107+6.64242e-107*ii, -1.74883+1.4586*ii, 1.00397-.035468*ii
6.44073e-88+8.2473e-89*ii, 0, .341849-1.30354*ii, .341849-1.30354*ii, -1.51065-1.73243*ii, -1.60245-.532136*ii, 3.456e-88-6.28364e-89*ii, -.916439+.815802*ii, .026804+.191887*ii
3.53737e-74-3.97955e-74*ii, 0, -.528469+.083051*ii, -.528469+.083051*ii, -1.22826-2.60663*ii, .562495+.613446*ii, -8.84344e-75+4.42172e-75*ii, .450346+1.37155*ii, -.465772+1.57689*ii
-5.23218e-105-3.48812e-105*ii, 0, .353348-.352956*ii, .353348-.352956*ii, -1.85567+.549454*ii, .511542+.123797*ii, 8.28429e-105*ii, -.103911-.58839*ii, -.387747+.534281*ii
-1.40276e-191+4.82198e-192*ii, 0, .082798+1.4914*ii, .082798+1.4914*ii, -1.5978+.026157*ii, .804771+2.15335*ii, -1.2055e-192+1.64386e-192*ii, 5.52603+.767755*ii, -.494472+1.67443*ii
2.61284e-200+3.59266e-200*ii, 0, 1.85335+.503704*ii, 1.85335+.503704*ii, -2.3808+.375861*ii, .069323-2.49402*ii, -2.77614e-200-1.40848e-200*ii, 1.95336-1.61493*ii, .75538-.709544*ii
-4.63252e-80-2.14563e-79*ii, 0, -.281277+.396894*ii, -.281277+.396894*ii, .788575-.366838*ii, -.183443+.910827*ii, 1.88916e-78-2.89293e-78*ii, -.0002548-.131336*ii, -.582043-2.10604*ii
5.30606e-74-1.41495e-73*ii, 0, -.837713+.22006*ii, -.837713+.22006*ii, 3.41704-2.49955*ii, .593932-2.45962*ii, 3.0952e-74-2.92939e-74*ii, -3.68393+1.67972*ii, -.036753-3.22437*ii
-3.0952e-74-1.32652e-74*ii, 0, -1.47841+.913884*ii, -1.47841+.913884*ii, -.113636+.709372*ii, 1.5275+2.66416*ii, -4.20063e-74-3.53737e-74*ii, 1.84885-2.25549*ii, -1.48733+1.61243*ii
1.01124e-60-6.22302e-61*ii, 0, -1.33486+1.23358*ii, -1.33486+1.23358*ii, 2.351+2.77965*ii, 2.20635+.539906*ii, 4.27832e-61+9.23729e-62*ii, -1.42812-.950391*ii, .880139+2.16438*ii
3.92414e-105-3.27011e-106*ii, 0, -.483696+1.42232*ii, -.483696+1.42232*ii, 3.04976+3.776*ii, 6.10837+2.91978*ii, -1.05597e-106-1.90757e-106*ii, 4.52076+5.14646*ii, -1.47343+3.60215*ii
-2.56699e-60+7.77877e-61*ii, 5.36142e-31-3.08308e-31*ii, 2.48868-1.04517*ii, 2.48868-1.04517*ii, -1.90394-1.46556*ii, -3.51246-1.1426*ii, -1.79884e-61+7.77877e-62*ii, 5.46475+.907348*ii, .535479-.845256*ii
-5.28067e-116*ii, 0, -19.3349+11.3391*ii, -19.3349+11.3391*ii, .6163-4.26674*ii, 4.04592+22.9216*ii, -5.1428e-118+1.98896e-117*ii, 6.38214-15.9116*ii, 13.5794-15.6428*ii
0, 0, -1.50729+.286696*ii, -1.50729+.286696*ii, .032140+1.05788*ii, .821014-2.5485*ii, 2.035e-166, -.301111+.409303*ii, -1.16689+.235136*ii
-2.74576e-179, 0, .598935+.856496*ii, .598935+.856496*ii, .383465+.267209*ii, 1.07192-1.77621*ii, -4.04867e-179-1.15676e-179*ii, 1.35954+.697736*ii, -.151847+1.40399*ii
0, 0, .723317-.027525*ii, .723317-.027525*ii, -1.09858-.002945*ii, -.439731-1.12917*ii, 2.80552e-191-9.11793e-191*ii, -.254077-1.34056*ii, -.149026+.299786*ii

component_2:
equations:
-.5*m*ve^2+Eki
Ekf
Eki-Ekf+Ugi-Ugf
-1.1*m*ve^2*r+2.2*G*M*m
points:
.0211853+.0225847*ii, 2.63658e-31-5.21563e-32*ii, -.745308+.83004*ii, -.724122+.852625*ii, .103456-.240438*ii, -.132221+.158553*ii, .633559-.743794*ii, -.167799-.187696*ii, 1.42509-.936111*ii
-3.65969-2.01359*ii, -1.02721e-30-2.15748e-31*ii, .497802+2.79151*ii, -3.16189+.777928*ii, 3.51018-.863271*ii, .405578-.582555*ii, 3.77351+.733621*ii, .2283-1.45639*ii, -.132272+2.35769*ii
-1.24689-1.93205*ii, -5.03756e-31-8.14411e-31*ii, .271716+1.77005*ii, -.975172-.161996*ii, 1.30005+1.0459*ii, .363427-.939539*ii, -.852391+.479963*ii, 1.57869+1.48627*ii, -.319974-.639482*ii
.0035542+.00685364*ii, -7.40178e-32+4.51248e-31*ii, -.602596+.777334*ii, -.599042+.784187*ii, .0341813-.122544*ii, -.13351+.0188247*ii, .236269-.746921*ii, .0536852+.129723*ii, 1.38133-1.05902*ii
.296133-1.4529*ii, 2.41122e-30+2.88492e-30*ii, -1.62905+1.30946*ii, -1.33291-.143435*ii, 1.07637+.820424*ii, -.0795285+.496063*ii, 1.1496+1.32043*ii, .576285-1.16695*ii, -.085879-.798219*ii
-2.04628-.702879*ii, 2.978e-28-6.75401e-29*ii, .755043+2.14119*ii, -1.29124+1.43831*ii, 1.02662-.898633*ii, .659093-.693167*ii, 1.22436-2.10307*ii, -.845961+1.0308*ii, 1.42657+.345376*ii
-2.35714-10.0237*ii, -4.0082e-30-9.53746e-29*ii, -.72338+8.06611*ii, -3.08053-1.95764*ii, 4.7776+4.12148*ii, 4.06592-.740041*ii, 1.60826+1.32213*ii, -1.0069+2.97959*ii, -5.23434+.63119*ii
12.354-10.3856*ii, 0, -6.88039+.834396*ii, 5.47363-9.55117*ii, 20.6953+12.0309*ii, 19.215+12.4958*ii, .435486-.110971*ii, 8.26185-1.88892*ii, .27623+15.2755*ii
.359411-2.41851*ii, 0, -2.96202-2.39258*ii, -2.60261-4.81109*ii, -3.22411-5.1346*ii, .441716-.0274762*ii, 5.83474-2.28336*ii, -.764409+.442889*ii, 2.85034-6.2574*ii
-3.77997-.624306*ii, 0, 3.75297+.215331*ii, -.0270015-.408975*ii, 1.14638+1.23957*ii, -2.00649-1.89865*ii, .86363-3.29515*ii, 1.01027-1.10848*ii, 4.12456+.430797*ii
.961355-.461086*ii, 0, -.0308273-.217245*ii, .930527-.678331*ii, -.511658+2.43927*ii, -.0634413-.230004*ii, -.849554-1.02201*ii, .778882+.998935*ii, -.225181-.706193*ii
-.91449-1.3754*ii, 0, 1.54139+1.10187*ii, .626897-.273533*ii, .247007+2.16899*ii, -.356137-.382742*ii, 2.36796-.041163*ii, -.56694+1.03604*ii, .4733+1.56655*ii
.410903+.294399*ii, 0, -1.68698+.977233*ii, -1.27608+1.27163*ii, -.652273+.305995*ii, -1.11096-.615891*ii, .762954-.134179*ii, 1.05314+.442644*ii, 1.04681-.933469*ii
.429092-.153351*ii, 0, .735555+.013874*ii, 1.16465-.139478*ii, .565958-.229924*ii, -.031494-.58331*ii, -1.0622+.296213*ii, -.032393-.908514*ii, .311114+.805591*ii
-1.25635-1.13714*ii, 0, -7.36522-8.13055*ii, -8.62157-9.2677*ii, -1.72939+2.37351*ii, .225921+.199246*ii, 9.56476+6.88688*ii, .029905-.535401*ii, 5.82093-1.99363*ii
2.36006+.530592*ii, 0, -1.3307+4.68804*ii, 1.02935+5.21863*ii, 1.96202+.707473*ii, 2.71457+.449007*ii, 1.98988+.62585*ii, 1.52158-.063621*ii, 4.1022+2.76791*ii
-1.20388-.232762*ii, 0, 3.05413+.651639*ii, 1.85025+.418877*ii, .162689-2.95347*ii, -.894638+2.58386*ii, .0558717-.0580064*ii, -2.63372+4.84903*ii, -.436412+.302928*ii
-1.17627+1.68862*ii, 0, .0279117-.269808*ii, -1.14835+1.41881*ii, .653868-.181606*ii, -1.0532+.134421*ii, .71548-.050704*ii, 1.03289+2.16132*ii, .221137+.119022*ii
2.00378-4.15934*ii, 0, -4.09217+1.74503*ii, -2.08839-2.41431*ii, 1.47456-3.77509*ii, .38147+.224891*ii, -4.79212+.447234*ii, .681485+1.20586*ii, -1.74898-.664454*ii
-.279633-.0403536*ii, 0, -1.0719-.520924*ii, -1.35153-.561278*ii, -.299712-1.13166*ii, .602821-1.29868*ii, .269837+.371407*ii, .43161+1.02204*ii, 1.5287+2.25407*ii
1.6495-.930096*ii, 0, 1.25727+1.68857*ii, 2.90677+.758471*ii, -4.55802+.484371*ii, 1.51047+.467077*ii, .480192+.116293*ii, 2.57573-1.01541*ii, -1.10743-1.53256*ii
